rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-267.8708109000909,1.0,1.0013727818019225,1.5,1.502931307475775,250181.09731099132
2,-267.8708120691699,1.0,1.001376585637482,1.5,1.5029375392335327,250180.3217838207
3,-267.8708110226398,1.0,1.0013718454763587,1.5,1.5029302901799342,250181.2691835975
4,-267.8708109118161,1.0,1.0013715345748075,1.5,1.5029292914179413,250181.35059157116
5,-267.8708424886099,1.0,1.0013940001163422,1.5,1.502970935701247,250176.592220006
6,-267.87081105973994,1.0,1.0013708507434593,1.5,1.5029270003930133,250181.5331132004
7,-267.8708109231411,1.0,1.0013725221111096,1.5,1.5029307589540535,250181.15478418188
8,-267.8708109267318,1.0,1.001371252566079,1.5,1.5029284089529815,250181.4235693407
9,-267.8708109363615,1.0,1.0013718624503594,1.5,1.502929221112441,250181.3061087874
10,-267.8708108710489,1.0,1.0013725187066793,1.5,1.5029307917166468,250181.15406912926
11,-267.8708108531282,1.0,1.0013722644168188,1.5,1.5029300340055576,250181.21847279475
12,-267.87081092457447,1.0,1.0013730426799452,1.5,1.502931707054415,250181.04514793673
13,-267.8708116170528,1.0,1.0013757272382948,1.5,1.50293613347312,250180.496772481
14,-267.87081383554687,1.0,1.0013789968988516,1.5,1.5029426833911381,250179.7862283472
15,-267.8708108517021,1.0,1.0013725166415337,1.5,1.5029307882590714,250181.15449663124
16,-267.87081121984374,1.0,1.0013701065565035,1.5,1.5029258442545097,250181.68251834853
17,-267.8708108704741,1.0,1.0013722819395288,1.5,1.5029303161266307,250181.2055712994
18,-267.87081089016283,1.0,1.0013723939790486,1.5,1.5029304596064887,250181.18420079548
19,-267.87081087407205,1.0,1.0013717380232343,1.5,1.5029293073755057,250181.32079675738
20,-267.8708108914325,1.0,1.001371091899882,1.5,1.5029281992109476,250181.45435880858
21,-267.8708110294647,1.0,1.0013738009467754,1.5,1.5029330022438354,250180.88860317928
22,-267.87081105417747,1.0,1.0013735600728257,1.5,1.5029333016063344,250180.91216432778
23,-267.8708108422543,1.0,1.0013715173989683,1.5,1.5029291878047322,250181.3568721101
24,-267.8708110588086,1.0,1.0013702972328544,1.5,1.5029268066661796,250181.61971279152
25,-267.87081088695777,1.0,1.00137250498707,1.5,1.5029308626590479,250181.15342720778
26,-267.87081087438855,1.0,1.0013714722540923,1.5,1.5029291112707555,250181.3661728028
27,-267.8708108635765,1.0,1.001371666339186,1.5,1.502929145498701,250181.3370455347
28,-267.8708109038016,1.0,1.0013727536724235,1.5,1.5029307383968156,250181.12230013916
29,-267.8708107839775,1.0,1.0013725983573853,1.5,1.5029309354483626,250181.1373438031
30,-267.8708118782233,1.0,1.0013718008697199,1.5,1.5029270155155956,250181.3961456164
31,-267.8708108584797,1.0,1.001371678421319,1.5,1.5029299834109273,250181.30446988193
32,-267.8708108963219,1.0,1.0013719410206514,1.5,1.5029297160977244,250181.27660439516
33,-267.8708109381769,1.0,1.0013713280719154,1.5,1.5029286823946488,250181.4026605133
34,-267.8708111391534,1.0,1.0013725958618551,1.5,1.5029296644726011,250181.1844867692
35,-267.87081085443424,1.0,1.0013723962499923,1.5,1.5029302852815314,250181.190294502
36,-267.87081085811224,1.0,1.0013727997016908,1.5,1.502931180296569,250181.09942516344
37,-267.87081084579404,1.0,1.0013727907170857,1.5,1.502931361461446,250181.09404740538
38,-267.87081084680176,1.0,1.001372735916775,1.5,1.5029312375487676,250181.10647488583
39,-267.8708112892127,1.0,1.0013749045985962,1.5,1.502934779186778,250180.66473387065
40,-267.87081405134086,1.0,1.001368327582467,1.5,1.5029199153994683,250182.1561914742
41,-267.8708112709319,1.0,1.0013696650292847,1.5,1.502925552915444,250181.75663303246
42,-267.87081083429075,1.0,1.0013727403689492,1.5,1.5029307996721601,250181.12195671155
43,-267.8708110322368,1.0,1.001371134285414,1.5,1.5029281389097129,250181.4504863974
44,-267.87081097172995,1.0,1.001372772585129,1.5,1.5029304072758443,250181.13177293615
45,-267.8708108394858,1.0,1.0013719845757114,1.5,1.502929868789177,250181.2647375359
46,-267.870827063718,1.0,1.0013672484299612,1.5,1.5029315728780097,250181.8819597086
47,-267.8708108851315,1.0,1.0013734617857473,1.5,1.5029326443787907,250180.9504719454
48,-267.8708108225219,1.0,1.0013724986761476,1.5,1.502930674096392,250181.1612773881
49,-267.87081772437523,1.0,1.0013806968975274,1.5,1.5029404798230723,250179.62328657365
50,-267.87081084722377,1.0,1.0013717403685078,1.5,1.5029292465672108,250181.32270016326
