rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-166.12251711605433,1.0,0.9719972402710313,0.5,0.48041091536218206,2553.987534251888
2,-166.1225121280706,1.0,0.9719878911247931,0.5,0.4804736555444885,2553.945238752277
3,-166.12251207808785,1.0,0.9719810145726244,0.5,0.48047133126730224,2553.9550125372893
4,-166.12251207865796,1.0,0.9719811529202697,0.5,0.4804713079142486,2553.954875031579
5,-166.12251209101268,1.0,0.9719831764196365,0.5,0.4804749676208292,2553.9494893100537
6,-166.12251208041158,1.0,0.9719808667238846,0.5,0.4804707630815248,2553.9556597275964
7,-166.12251207948106,1.0,0.9719813811970238,0.5,0.4804711804197421,2553.9547231734405
8,-166.1225124434753,1.0,0.971970409964584,0.5,0.4804489296073919,2553.98595567594
9,-166.1225120807203,1.0,0.971981017566913,0.5,0.4804712471107597,2553.9550801132473
10,-166.12251233083646,1.0,0.9719723371603941,0.5,0.48045278915725587,2553.9805106631056
11,-166.1225120772088,1.0,0.971981018965439,0.5,0.48047131614982586,2553.9550202956048
12,-166.12251803204987,1.0,0.9719349108132396,0.5,0.4803807423270253,2554.083807151166
13,-166.1225120815688,1.0,0.9719813473614526,0.5,0.48047202951459755,2553.954045516538
14,-166.12251208276845,1.0,0.9719801522628316,0.5,0.4804718755471183,2553.9555333188305
16,-166.12251210045645,1.0,0.9719842758688926,0.5,0.48047645245476556,2553.946987783913
17,-166.12251292292677,1.0,0.9719590030118042,0.5,0.48043849694990565,2554.007716297117
18,-166.12251209289334,1.0,0.9719799905646626,0.5,0.4804668465294356,2553.9599584194398
19,-166.1225121112482,1.0,0.9719856465355905,0.5,0.48047805354164824,2553.9440800485118
20,-166.12251218035732,1.0,0.9719890283477328,0.5,0.4804697053085308,2553.947278135681
21,-166.1225121252975,1.0,0.9719805607248023,0.5,0.48047785531248166,2553.950026069404
22,-166.1225120795057,1.0,0.9719808027432517,0.5,0.48047087961132345,2553.9556341482385
23,-166.12251347150368,1.0,0.9719520000800687,0.5,0.48042966159382194,2554.0231257236187
24,-166.12251208127415,1.0,0.9719808727024286,0.5,0.4804710103090374,2553.955444427644
25,-166.12251209976185,1.0,0.9719799226657101,0.5,0.48047528185565624,2553.952921434868
26,-166.12251214417893,1.0,0.9719740562803207,0.5,0.480471574406394,2553.9627140062125
27,-166.12251207950817,1.0,0.9719809472740237,0.5,0.48047118294502933,2553.955214095756
28,-166.1225121039106,1.0,0.9719760044290051,0.5,0.48047060594265045,2553.9613171396977
29,-166.12251208244334,1.0,0.9719809249829094,0.5,0.4804709676840361,2553.9554209735825
30,-166.1225122213873,1.0,0.9719900231874433,0.5,0.48046850214621883,2553.94716248001
31,-166.122512516245,1.0,0.9719870002975912,0.5,0.4804545894371887,2553.962331234284
32,-166.1225121274301,1.0,0.9719751198870058,0.5,0.48047168912894417,2553.9614086937563
33,-166.1225120875148,1.0,0.9719792973283897,0.5,0.4804686676492868,2553.9592102142587
34,-166.12251207915506,1.0,0.9719810188111084,0.5,0.48047145630399163,2553.954902268722
35,-166.12251208093022,1.0,0.9719810832348538,0.5,0.48047209602881624,2553.9542895447617
36,-166.12251208284886,1.0,0.9719824770572392,0.5,0.48047188427366616,2553.952884373899
37,-166.12251208235466,1.0,0.9719812613185548,0.5,0.48047327400190026,2553.953093716943
38,-166.1225130633323,1.0,0.9719614844435577,0.5,0.48048518410080093,2553.9655216738697
39,-166.12251220610767,1.0,0.9719762594214296,0.5,0.4804581979850535,2553.9714920967704
40,-166.12251208738942,1.0,0.9719813554186638,0.5,0.48047445382873,2553.951991762484
41,-166.12251423774333,1.0,0.9719947935290746,0.5,0.4804344651760156,2553.9704500520634
42,-166.12251208064606,1.0,0.9719804570564584,0.5,0.4804706951790194,2553.956182484706
43,-166.12251207952647,1.0,0.9719810954842791,0.5,0.4804723133477132,2553.9540923366435
44,-166.12251212013544,1.0,0.9719850552588538,0.5,0.48047887176853227,2553.9440618284334
45,-166.12251219749342,1.0,0.9719794252057639,0.5,0.4804596069838557,2553.966706593451
46,-166.1225121165419,1.0,0.9719853100966024,0.5,0.4804694087559916,2553.95175311336
47,-166.12251208233255,1.0,0.9719804891928981,0.5,0.4804700943316112,2553.9566527108245
48,-166.12251445287578,1.0,0.9719321997110344,0.5,0.4804546262101172,2554.024570035129
49,-166.12251212813226,1.0,0.9719853869688944,0.5,0.4804682737675726,2553.9526229949843
50,-166.12251208051546,1.0,0.9719803822019155,0.5,0.4804708029688889,2553.9561766312595
51,-166.1225121435575,1.0,0.9719798133518257,0.5,0.4804627665806114,2553.9636007564163
