rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-172.18391631456905,1.0,1.02461415619745,0.5,0.5486722874399366,2396.729787225769
2,-172.18391734804004,1.0,1.0246488244390692,0.5,0.548694502466656,2396.6768188171905
3,-172.1839163042001,1.0,1.024611996228068,0.5,0.5486718834744676,2396.732353974182
4,-172.18391637118563,1.0,1.024603807748998,0.5,0.5486666114681661,2396.744883866284
5,-172.18392910877884,1.0,1.0245389112988208,0.5,0.5487169838251016,2396.7752322673887
6,-172.18391630674634,1.0,1.024613144038007,0.5,0.5486737515788443,2396.7297526569696
7,-172.1839163093452,1.0,1.0246130434165568,0.5,0.548672191053262,2396.7310259600195
8,-172.18391648132925,1.0,1.0246221757485177,0.5,0.5486895784539854,2396.708440378518
9,-172.18391630972232,1.0,1.0246139324007146,0.5,0.5486748201831224,2396.72812648221
10,-172.1839163030461,1.0,1.0246130985917559,0.5,0.5486734900671202,2396.729996006424
11,-172.18391641984303,1.0,1.024624288275434,0.5,0.5486833664391667,2396.710874314429
12,-172.1839439449967,1.0,1.0244380916683518,0.5,0.5485049539774606,2397.0396271887603
13,-172.18391637513034,1.0,1.0246161605933837,0.5,0.5486678808609088,2396.730983568442
14,-172.18391630590023,1.0,1.0246133410270144,0.5,0.5486737700650929,2396.7295323066055
15,-172.18391651138867,1.0,1.0246067635515193,0.5,0.5486562708110261,2396.749523626513
16,-172.18391641102292,1.0,1.024618022075326,0.5,0.5486675101960572,2396.7293094580564
17,-172.18391630380856,1.0,1.0246129530727275,0.5,0.5486732671927749,2396.730315347526
18,-172.18391706066623,1.0,1.024582224816066,0.5,0.5486539245609731,2396.777005685286
19,-172.18391630238386,1.0,1.024612349321744,0.5,0.5486731544814127,2396.7310326475595
20,-172.18391631969968,1.0,1.0246122164367435,0.5,0.5486764709083187,2396.7286901432626
21,-172.18391642590478,1.0,1.024609614801961,0.5,0.5486607811317348,2396.7431590822066
22,-172.18391849441727,1.0,1.0245606383502959,0.5,0.5486395297989657,2396.8104101533854
23,-172.18391840937002,1.0,1.0246440832178068,0.5,0.5486573197125276,2396.709615174597
24,-172.1839178674401,1.0,1.024582991553932,0.5,0.5486251143832674,2396.7977629986885
25,-172.1839163138088,1.0,1.0246149509894598,0.5,0.548676145376943,2396.7260669311117
26,-172.18391675061716,1.0,1.0246347694525237,0.5,0.5486797702848786,2396.7025776033856
27,-172.18391633342563,1.0,1.0246137997090112,0.5,0.5486689885198899,2396.7326297005925
28,-172.1839163923188,1.0,1.024623067170076,0.5,0.5486806595665654,2396.71418011148
29,-172.18391630772194,1.0,1.0246122108301157,0.5,0.5486738615600554,2396.73064870726
30,-172.1839163065102,1.0,1.0246117969769901,0.5,0.5486724692097149,2396.732124531797
31,-172.18391632206445,1.0,1.0246109678590007,0.5,0.5486688269698153,2396.735719416398
32,-172.18392276535448,1.0,1.0246142321807046,0.5,0.5485942115690534,2396.788140984364
33,-172.18391635233198,1.0,1.0246053054583486,0.5,0.5486684097694442,2396.7419679401437
34,-172.1839163113128,1.0,1.0246144475387815,0.5,0.5486738338707886,2396.728324534856
35,-172.18391638534072,1.0,1.0246224317265187,0.5,0.5486816304421063,2396.7141197419664
36,-172.1839163875413,1.0,1.0246122701346867,0.5,0.5486818775580177,2396.724587870089
37,-172.18391631320048,1.0,1.0246148482032007,0.5,0.5486763528394197,2396.726019436339
38,-172.1839163048952,1.0,1.0246123170697072,0.5,0.5486727704510015,2396.731353849425
39,-172.18391630863422,1.0,1.0246109026957018,0.5,0.5486723030962365,2396.7331863807603
40,-172.18391662439043,1.0,1.0245930881720335,0.5,0.5486585325797486,2396.7621680306866
41,-172.183916425797,1.0,1.0246213387836949,0.5,0.5486868442807316,2396.711363864676
42,-172.18391689534567,1.0,1.024586114108206,0.5,0.5486591860995083,2396.768990598613
43,-172.18391670055195,1.0,1.0246027562993485,0.5,0.5486493445162792,2396.758908186253
44,-172.18391632786566,1.0,1.024615502347506,0.5,0.5486715398885078,2396.7289354020436
45,-172.18391663960688,1.0,1.0246027514532412,0.5,0.5486826313181717,2396.7340030529704
46,-172.1839163070028,1.0,1.0246122258510908,0.5,0.5486727728858725,2396.731447658184
47,-172.183916578379,1.0,1.0246251141053346,0.5,0.5486935049935078,2396.7024216229056
48,-616.0711244856413,1.0,24.678851198849323,0.5,0.0001,3596.3322051868736
49,-172.18391637400896,1.0,1.024605210329884,0.5,0.548672761399869,2396.738811151379
50,-172.18391640592648,1.0,1.024621610985533,0.5,0.5486728882314512,2396.721522334637
