rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-270.5411100768979,1.0,0.9911848416645532,1.5,1.4901434049170192,251390.92585815373
2,-270.541110015507,1.0,0.9911845119104985,1.5,1.4901426901852306,251391.00041454518
3,-270.54111020043274,1.0,0.99118623071075,1.5,1.4901455885469197,251390.6424648802
4,-270.54111008189284,1.0,0.9911844258542217,1.5,1.4901429982127592,251391.0015386754
5,-270.5411100073252,1.0,0.9911848555925982,1.5,1.4901434591402942,251390.92182115844
6,-270.54111001818455,1.0,0.9911847927097206,1.5,1.4901432851437444,251390.93743622798
7,-270.5411114221388,1.0,0.9911886553090672,1.5,1.4901480370486784,251390.19832538656
8,-270.54111092449966,1.0,0.9911883812197438,1.5,1.490149807638674,251390.1726333139
9,-270.54111008548716,1.0,0.9911845850688419,1.5,1.4901433609625723,251390.96488443261
10,-270.541110022059,1.0,0.9911849400455691,1.5,1.4901436260922951,251390.9033204325
11,-270.54111000473495,1.0,0.9911849627522039,1.5,1.4901436668240082,251390.89850093646
12,-270.54111009122425,1.0,0.9911853644013237,1.5,1.490144880130545,251390.79498381692
13,-270.541110503862,1.0,0.9911819976460138,1.5,1.4901387971948188,251391.51117596254
14,-270.54111021048084,1.0,0.9911846278231253,1.5,1.4901420037686484,251391.00896779774
15,-270.5411100774254,1.0,0.9911842376147604,1.5,1.4901422608815142,251391.05630330447
16,-270.54110999190016,1.0,0.9911844139183681,1.5,1.4901425282084109,251391.0207054203
17,-270.5411100109195,1.0,0.9911848256618422,1.5,1.4901432624068174,251390.9334748059
18,-270.5411101968384,1.0,0.9911861827151274,1.5,1.4901455541978033,251390.6507316625
19,-270.5411099782941,1.0,0.9911848082346103,1.5,1.4901431886421233,251390.93875207313
20,-270.5411100704805,1.0,0.9911855777166786,1.5,1.4901446424502114,251390.77270668294
21,-270.5411099423727,1.0,0.9911847136513398,1.5,1.490143181997101,251390.95278420718
22,-270.5411100371821,1.0,0.9911855341347476,1.5,1.4901446001475163,251390.78062991903
23,-270.5411100437923,1.0,0.9911847553122749,1.5,1.4901433087527616,251390.94200588064
24,-270.54111001750425,1.0,0.9911846786805643,1.5,1.4901431547378012,251390.95888755695
25,-270.54111007313986,1.0,0.9911844298377969,1.5,1.49014230448077,251391.02667337947
26,-270.54111004676815,1.0,0.9911837940471999,1.5,1.49014180664605,251391.1377976372
27,-270.54120575055276,1.0,0.9912220416812332,1.5,1.490213516108469,251382.90528014448
28,-270.54111005549566,1.0,0.9911854205812842,1.5,1.4901444088161007,251390.80427126106
29,-270.54111047799233,1.0,0.9911871567258281,1.5,1.4901476728459817,251390.43022969682
30,-270.5411100022611,1.0,0.9911845143954251,1.5,1.4901427292545357,251390.99860685252
31,-270.5411100561905,1.0,0.9911852727845653,1.5,1.4901441887562175,251390.83396858373
32,-270.5411100259189,1.0,0.9911848214782805,1.5,1.4901434097026807,251390.92862461993
33,-270.5411100269048,1.0,0.9911847062725675,1.5,1.4901431308917503,251390.9557547414
34,-270.54111004845254,1.0,0.9911848579070094,1.5,1.4901429752033617,251390.93942623847
35,-270.5411100773381,1.0,0.9911848574408719,1.5,1.4901435798073304,251390.91707351664
36,-270.54111020016353,1.0,0.991184548877996,1.5,1.490142097965641,251391.01697906794
37,-270.5411100998863,1.0,0.9911838752338369,1.5,1.4901424508271117,251391.10208374236
38,-270.5411100872043,1.0,0.99118573551429,1.5,1.4901449378581715,251390.73875899092
39,-270.5411100493875,1.0,0.9911845282075687,1.5,1.4901428637794523,251390.99160267058
40,-270.54111008705877,1.0,0.991185385944955,1.5,1.490144433244896,251390.80840821756
41,-270.54111005368395,1.0,0.9911848239522877,1.5,1.4901433497328131,251390.93048413732
42,-270.54111007651954,1.0,0.9911847042494848,1.5,1.490143178396984,251390.95428243594
43,-270.54111003081925,1.0,0.9911844227428256,1.5,1.4901426666504478,251391.01428358798
44,-270.54111002952413,1.0,0.9911851863112788,1.5,1.490144047812809,251390.8517981639
45,-270.5411101110949,1.0,0.9911854744089005,1.5,1.4901444465245421,251390.79502435323
46,-270.5411100067031,1.0,0.9911845962667892,1.5,1.490143045050341,251390.9749662638
47,-270.541110137081,1.0,0.9911861055535156,1.5,1.4901453723668048,251390.6687196566
48,-270.5411100180463,1.0,0.9911845987042377,1.5,1.4901423864706504,251390.99902899278
49,-270.5411100196543,1.0,0.9911855277679582,1.5,1.4901444235773251,251390.78810451936
50,-270.54111003698927,1.0,0.991184709223297,1.5,1.4901431770080793,251390.9536083391
