rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-166.66830421770305,1.0,0.9904543348708705,0.5,0.5210249178078155,2508.395532953113
2,-166.66830421527715,1.0,0.990454596470557,0.5,0.5210250229135857,2508.3951558768463
3,-166.66830423035802,1.0,0.9904556060670562,0.5,0.5210289339290908,2508.3909280652897
4,-580.8010956222154,1.0,24.426607515312732,0.5,0.0001,3675.372474425024
5,-166.6683042130058,1.0,0.990453956731927,0.5,0.5210243692098969,2508.3963917497135
6,-166.66830434731932,1.0,0.9904499531084233,0.5,0.5210110967683877,2508.411388316231
7,-166.66830958427053,1.0,0.9904336649816198,0.5,0.5209417825735562,2508.484519870251
8,-166.668385435471,1.0,0.9906669706117662,0.5,0.5209601159240302,2508.2079222199536
9,-166.66830421246254,1.0,0.9904544879648297,0.5,0.5210245931751257,2508.3956176996285
10,-166.66830423014272,1.0,0.990452564204967,0.5,0.5210265144902173,2508.396259671417
11,-166.66830459429954,1.0,0.9904515960762487,0.5,0.521041613202551,2508.3854055821503
12,-166.66830421843653,1.0,0.9904549964556925,0.5,0.5210229419263934,2508.396352386668
13,-166.6683049745151,1.0,0.9904831714440859,0.5,0.5210383340095592,2508.352520250216
14,-166.66830500170195,1.0,0.9904445641652628,0.5,0.5209921688847184,2508.4324152230483
15,-166.66830421603012,1.0,0.9904551398592535,0.5,0.5210254043166272,2508.3942436389693
16,-166.66830422016707,1.0,0.990453886129884,0.5,0.5210255578953263,2508.395530903884
17,-166.6683042218821,1.0,0.9904538216791929,0.5,0.5210262268390198,2508.39507423007
18,-166.66830431859572,1.0,0.9904633317853899,0.5,0.5210247301516632,2508.3855721407695
19,-166.6683043073346,1.0,0.9904471542888357,0.5,0.5210131769330093,2508.412887869098
20,-166.66830426544576,1.0,0.9904497300334133,0.5,0.5210160336625934,2508.4077340796116
21,-166.66830421531466,1.0,0.9904542771419442,0.5,0.52102430877223,2508.3960795335856
22,-166.6683042264045,1.0,0.9904518190883839,0.5,0.5210200570276251,2508.4022044182134
23,-166.66830421677992,1.0,0.9904561715096734,0.5,0.5210250076308713,2508.393398180226
24,-166.6683042165779,1.0,0.9904551496561367,0.5,0.5210250145539723,2508.39454090688
25,-166.6683042360558,1.0,0.9904557004767663,0.5,0.5210297766786731,2508.3901554294866
26,-166.6683057480093,1.0,0.990413088518571,0.5,0.5209941035720217,2508.466253273244
27,-166.66830421840157,1.0,0.990453785118406,0.5,0.5210240132402479,2508.396866145031
28,-166.66831161821855,1.0,0.9904481295104584,0.5,0.5209359368854467,2508.4728919214454
29,-166.66830421621842,1.0,0.9904546221569344,0.5,0.5210254560779574,2508.3947844058653
30,-166.66830421912448,1.0,0.9904535707851827,0.5,0.5210216341114066,2508.398988740315
31,-166.66831226864284,1.0,0.9903755838196607,0.5,0.5210238920000337,2508.484838834397
32,-166.6683065184613,1.0,0.9904376138567177,0.5,0.5210583873585465,2508.38785067895
33,-166.66830421473907,1.0,0.9904535873896436,0.5,0.5210239367566973,2508.3971488116244
34,-166.6683042272714,1.0,0.9904572465831044,0.5,0.521027252007811,2508.390415013278
35,-166.6683059833791,1.0,0.9904270281769323,0.5,0.5210397663670894,2508.41447285081
36,-166.66830769646552,1.0,0.9904077327194813,0.5,0.5209560733493883,2508.5023538949986
37,-166.66830421758672,1.0,0.9904537298707711,0.5,0.5210230076781237,2508.3977235646926
38,-166.66830444999923,1.0,0.9904635232520863,0.5,0.521042767526816,2508.3710906546735
39,-166.66830425598886,1.0,0.9904581827106519,0.5,0.5210319757893376,2508.3856269393964
40,-166.66830422710322,1.0,0.990451312382018,0.5,0.5210235761671467,2508.3999903219537
41,-166.66830499633377,1.0,0.9904249101813892,0.5,0.5210027010839884,2508.4461689129753
42,-166.6683045028919,1.0,0.9904497356716838,0.5,0.5210053576430469,2508.4161721379382
43,-166.66830421903853,1.0,0.9904559267819826,0.5,0.5210263893316742,2508.3925803251436
44,-166.66830421631323,1.0,0.9904559296472879,0.5,0.5210256775225448,2508.3931401014393
45,-166.66830920122752,1.0,0.9903887936697354,0.5,0.5210162954002423,2508.476001885526
46,-166.6683042166048,1.0,0.990453980854801,0.5,0.5210240814995473,2508.3965922192833
47,-166.6683042139955,1.0,0.9904541372747774,0.5,0.521024585387042,2508.3960179075043
48,-166.66830430057664,1.0,0.9904446362404936,0.5,0.5210169276988077,2508.4127505835277
49,-166.66830422139034,1.0,0.9904573428176509,0.5,0.5210264719736974,2508.390923846283
50,-166.66830422475073,1.0,0.9904550112441761,0.5,0.5210279200186237,2508.39239837842
