rep,loglik,nu_true,nu_est,T_true,T_est,theta
2,-166.01554426665655,1.0,1.046760277962902,0.5,0.4959020286756273,2441.116726020293
3,-166.0155453822028,1.0,1.046748201220777,0.5,0.49586334944297067,2441.161581070632
4,-166.01554425808288,1.0,1.0467620458477231,0.5,0.4959019895723103,2441.114993437797
5,-166.01554425354777,1.0,1.0467626503774023,0.5,0.4959054387594813,2441.1114655053193
6,-166.0155442512269,1.0,1.046766430906223,0.5,0.4959060799600704,2441.107145977898
7,-166.01554436400573,1.0,1.046761668965732,0.5,0.4958926368826852,2441.1232989703735
8,-166.01554426806155,1.0,1.0467608629046057,0.5,0.4959058595040588,2441.1128941119205
9,-166.0155442509214,1.0,1.046764195866766,0.5,0.4959057929447172,2441.1096216201613
10,-166.01554425104297,1.0,1.0467667902489544,0.5,0.49590674759834147,2441.1062210702607
11,-166.01554424876875,1.0,1.046766057165608,0.5,0.4959066388812475,2441.107045432045
12,-166.01554430036506,1.0,1.0467649188266712,0.5,0.4958980203019056,2441.1154890450957
13,-166.01554424801733,1.0,1.0467647373183948,0.5,0.49590567347622255,2441.1091821135687
14,-166.01554427782287,1.0,1.0467638203509817,0.5,0.4959106048904436,2441.105917276631
15,-166.01554457859092,1.0,1.0467803047740345,0.5,0.49590168945425417,2441.0970114255483
16,-166.0155456669086,1.0,1.0467929870229973,0.5,0.49589153571682426,2441.0929536306817
17,-166.01554717445012,1.0,1.0468004555560937,0.5,0.49587885741720494,2441.0962439588006
18,-166.01554426110926,1.0,1.0467604443327252,0.5,0.49590265605741407,2441.116027978263
19,-166.0155444787489,1.0,1.0467808883330794,0.5,0.4959092950651694,2441.0899806702128
20,-166.01554428720266,1.0,1.0467579856007196,0.5,0.4959018256306744,2441.1191877499664
21,-166.01554500292866,1.0,1.0467530592596814,0.5,0.4959261582576867,2441.1034803183775
22,-166.01554424919632,1.0,1.0467647841104208,0.5,0.4959054480630647,2441.109326474409
23,-166.01554437172913,1.0,1.0467530411496873,0.5,0.4959021161629687,2441.123879947636
24,-166.0155493722981,1.0,1.0467057322899764,0.5,0.495819287714456,2441.2413588822174
25,-166.01554450808277,1.0,1.0467574363650376,0.5,0.4959172612904949,2441.1066506210523
26,-166.01554426353076,1.0,1.046767899164802,0.5,0.49590500956263117,2441.1065869717
27,-166.015544287602,1.0,1.046761701917985,0.5,0.4959095711161042,2441.10890953935
28,-166.01554424895417,1.0,1.046765804818685,0.5,0.4959065196599635,2441.107398537876
29,-166.01556097521916,1.0,1.046782806677863,0.5,0.4957773242840622,2441.1999670392447
30,-166.0155442527402,1.0,1.0467647466808498,0.5,0.4959068391822418,2441.1081845029757
31,-166.01554425460694,1.0,1.0467659334525494,0.5,0.4959048089302959,2441.108720371884
32,-166.01554424894653,1.0,1.0467649792684892,0.5,0.49590582179618686,2441.1088147187074
33,-408.3413218395972,1.0,6.063909693121908,0.5,0.02843880698946228,3249.3819164354727
34,-166.01554424849385,1.0,1.0467648430891685,0.5,0.49590571144445683,2441.1090442818363
35,-166.0155442490073,1.0,1.0467647185561464,0.5,0.4959053298969012,2441.1094921290646
36,-166.01554424932996,1.0,1.0467649317501804,0.5,0.49590564850393626,2441.109009084186
37,-166.01554503865916,1.0,1.0467334480481132,0.5,0.4958887972703758,2441.1547413038247
38,-166.01554424784527,1.0,1.0467653128928787,0.5,0.4959066826785437,2441.1077516684186
39,-166.0155442529165,1.0,1.0467669061874598,0.5,0.4959069581501999,2441.1059267712913
40,-166.0155442498384,1.0,1.0467658959192243,0.5,0.49590617464183484,2441.1076000453245
41,-166.01554425113451,1.0,1.0467657180459475,0.5,0.4959072023101458,2441.1069064747626
42,-166.01554430101953,1.0,1.0467696572841714,0.5,0.4959150015616217,2441.0963601292838
43,-166.01554424857477,1.0,1.0467646151616659,0.5,0.49590575838845297,2441.1092321332276
44,-166.01554425606014,1.0,1.0467672319057457,0.5,0.49590648616624805,2441.1060015871763
45,-166.01554424816857,1.0,1.0467646083167699,0.5,0.49590547263804197,2441.1094812239007
46,-166.01554438712247,1.0,1.0467565453271845,0.5,0.4958911951842304,2441.129638652042
47,-166.01554424813878,1.0,1.0467648241963994,0.5,0.49590547367378685,2441.109264727926
48,-166.01555168439617,1.0,1.0466858769117429,0.5,0.4958064403982773,2441.2720849165344
49,-166.0155442672495,1.0,1.0467604123647143,0.5,0.4959009089968738,2441.1175410307337
50,-166.0155442498252,1.0,1.0467661593863935,0.5,0.49590756751516635,2441.1061560628186
51,-166.0155446427652,1.0,1.0467456876826662,0.5,0.49590535841296207,2441.1284759869864
