rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-264.31007014970965,1.0,1.0009432058336338,0.5,0.5097775407405238,248318.37809174435
2,-264.31007031025365,1.0,1.0009434048625285,0.5,0.5097764895284012,248318.4411744392
3,-264.3100701249641,1.0,1.0009437595361266,0.5,0.5097781264070865,248318.2706325511
4,-264.3100711322404,1.0,1.0009402697636922,0.5,0.509776171702168,248318.80792674632
5,-264.3100701366493,1.0,1.0009434979514862,0.5,0.5097778119534381,248318.32444389598
6,-264.31007012398914,1.0,1.0009439219158036,0.5,0.5097783914268958,248318.23160037032
7,-264.3100701036965,1.0,1.0009436151165456,0.5,0.5097779428481299,248318.30114330366
8,-264.31007012988994,1.0,1.0009439606924755,0.5,0.5097784881582335,248318.21958351985
9,-264.3100701096919,1.0,1.0009436252434156,0.5,0.5097779674714653,248318.29805656435
10,-264.3100701425283,1.0,1.0009436234413625,0.5,0.5097780701200413,248318.2899780632
11,-264.31007012059126,1.0,1.0009436402312233,0.5,0.5097780591815806,248318.28903308258
12,-264.3100701164585,1.0,1.0009436625172319,0.5,0.5097779762642056,248318.2932920719
13,-264.310070201529,1.0,1.0009429045072997,0.5,0.5097773152866958,248318.42905324933
14,-264.31007013699127,1.0,1.0009436804194998,0.5,0.5097779654997057,248318.29221152875
15,-264.3100701177318,1.0,1.0009436590051337,0.5,0.5097780211496603,248318.2900560107
16,-264.3100735754997,1.0,1.0009490724951302,0.5,0.5097783754954508,248317.67245066867
17,-264.3100702338488,1.0,1.0009447476427895,0.5,0.5097784899289235,248318.1338123974
18,-264.31007013115595,1.0,1.000943574718741,0.5,0.5097780073118757,248318.30034257058
19,-264.31007013915223,1.0,1.0009436627044164,0.5,0.5097780205318232,248318.28970353515
20,-264.31007014635543,1.0,1.0009436510883127,0.5,0.5097774675234389,248318.3355461421
21,-264.31007012818736,1.0,1.0009436696670888,0.5,0.5097780292688855,248318.28824140105
22,-264.3100701639487,1.0,1.0009435464254135,0.5,0.5097778116210737,248318.3191964576
23,-264.31007037986274,1.0,1.000944995120038,0.5,0.509779880219289,248317.99481247162
24,-264.31007020209654,1.0,1.0009440334172317,0.5,0.5097787537281537,248318.190262653
25,-264.3100700959476,1.0,1.000943635678098,0.5,0.5097780672497095,248318.28887798145
26,-264.31007021952246,1.0,1.000943349715443,0.5,0.509776954281831,248318.40971066253
27,-264.31007012022746,1.0,1.0009436058357224,0.5,0.5097780070604915,248318.29697735363
28,-264.310070837244,1.0,1.0009460157273502,0.5,0.509780936312331,248317.79862771241
29,-264.3100707011545,1.0,1.0009411260241026,0.5,0.5097768517828092,248318.6599346022
30,-264.31007012443297,1.0,1.0009435168219054,0.5,0.5097779127438998,248318.31426583242
31,-264.31007009840687,1.0,1.000943881271631,0.5,0.5097778642431093,248318.27851990584
32,-264.31007019607205,1.0,1.000944262541193,0.5,0.5097790693334328,248318.1398908261
33,-264.3100701401054,1.0,1.0009434050405686,0.5,0.5097777462016423,248318.33985404094
34,-264.31007069404586,1.0,1.000942754086576,0.5,0.5097796514252981,248318.25710312018
35,-264.31015134179324,1.0,1.0009172249634113,0.5,0.5097759094645851,248321.33664539867
36,-264.31008327272866,1.0,1.000938954400028,0.5,0.5097855496895428,248318.19509685892
37,-264.31007013299677,1.0,1.0009436671131458,0.5,0.5097780240514563,248318.28893975186
38,-264.3100701255462,1.0,1.0009434907540697,0.5,0.5097777926484252,248318.3267828512
39,-264.3100700969444,1.0,1.0009436935431855,0.5,0.5097780882149854,248318.28089164512
40,-264.31007013191265,1.0,1.0009440916463819,0.5,0.5097787801608028,248318.18179588384
41,-264.3100701427102,1.0,1.0009435678296381,0.5,0.5097779495184271,248318.30575076753
42,-264.3100701761141,1.0,1.0009440204325988,0.5,0.5097785636306748,248318.20699932228
43,-264.3100702941665,1.0,1.0009450169884475,0.5,0.509778865780202,248318.0742076391
44,-264.3100701290896,1.0,1.0009437191919313,0.5,0.509778010980168,248318.28432715024
45,-264.31007180927554,1.0,1.00094101768788,0.5,0.5097731283210051,248318.97187495214
46,-264.31007017681986,1.0,1.0009439761135424,0.5,0.5097787983996336,248318.19289709433
47,-264.31007016487274,1.0,1.000943327818861,0.5,0.5097778983159299,248318.33599436446
48,-264.3100701256626,1.0,1.0009434706950686,0.5,0.5097778733022363,248318.3224639737
49,-264.31007024558494,1.0,1.0009443147070058,0.5,0.5097792948829308,248318.11603234577
50,-264.31007014848,1.0,1.0009436032351562,0.5,0.5097778232259706,248318.31207890806
