rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-157.45392359832718,1.0,0.9859576206268414,1.5,1.4997245396750534,2520.1022531960816
2,-157.45392165886093,1.0,0.9859275354019675,1.5,1.499641881010326,2520.1770613918898
3,-157.4539216492085,1.0,0.9859293366814073,1.5,1.4996457650128288,2520.1729764390566
4,-157.4539750508859,1.0,0.985853761487097,1.5,1.4993404592234747,2520.3970601144933
5,-157.45392428253248,1.0,0.9859920807762822,1.5,1.4997642928487187,2520.0368936428363
6,-157.45392172612378,1.0,0.9859403273525589,1.5,1.499666773069621,2520.149047235517
7,-157.45392167162947,1.0,0.9859253659527737,1.5,1.4996410885149236,2520.180543674636
8,-157.45392165221097,1.0,0.9859300975244079,1.5,1.4996474722370792,2520.171226277827
9,-157.45392167683752,1.0,0.9859282668743563,1.5,1.4996479170711878,2520.173752671985
10,-157.45392605914896,1.0,0.9859028071312419,1.5,1.4996507490417759,2520.2101304203306
11,-157.45392177767886,1.0,0.9859159221277979,1.5,1.499623117885856,2520.201075647643
12,-157.4539216547559,1.0,0.985932011797607,1.5,1.4996509264546602,2520.1671342304335
13,-157.4539216531981,1.0,0.9859318568549937,1.5,1.4996504994068596,2520.1675199817205
14,-157.45392509749422,1.0,0.9858604583842904,1.5,1.4995131273260134,2520.3233130171943
15,-157.45393164825805,1.0,0.9860558519161923,1.5,1.4998549393542124,2519.909630927118
16,-157.45392166422383,1.0,0.9859337340328178,1.5,1.4996543704810195,2520.163328253317
17,-157.45392507983306,1.0,0.9859370769666751,1.5,1.4997054532119134,2520.1395126698685
18,-157.45392169044885,1.0,0.9859378889123356,1.5,1.4996614752220618,2520.1545918813526
19,-157.45392165965296,1.0,0.9859335225803515,1.5,1.4996543882761373,2520.163632466465
20,-157.4539216980806,1.0,0.9859252394904039,1.5,1.4996434594913386,2520.1798522236095
21,-157.45392165206238,1.0,0.9859310069493771,1.5,1.4996487131771057,2520.169430271675
22,-157.45392165317176,1.0,0.9859298051802928,1.5,1.4996466721550465,2520.1719520302495
23,-157.4539216538695,1.0,0.9859293622047792,1.5,1.4996456259449973,2520.172990332311
24,-157.45392165391064,1.0,0.9859315065962514,1.5,1.499650162024945,2520.1681597168053
25,-157.45392209090102,1.0,0.9859037940777745,1.5,1.4996045041295367,2520.2257918145997
26,-157.4539255071872,1.0,0.985918091339877,1.5,1.4996756368472297,2520.1784534102926
27,-157.4539232152751,1.0,0.985974479141884,1.5,1.4997083338168427,2520.083469859083
28,-157.4539217656856,1.0,0.9859166436860872,1.5,1.4996229801992749,2520.200065906166
29,-157.45392253219376,1.0,0.985960476432177,1.5,1.499712791382846,2520.102402476585
30,-157.4539216556542,1.0,0.9859316145318662,1.5,1.499650045497365,2520.168044186983
31,-157.45392221412018,1.0,0.9859221751806162,1.5,1.4996520211310014,2520.181188670269
32,-157.45392544964636,1.0,0.9858907824192877,1.5,1.499622677838411,2520.2381944602535
33,-157.45392368963888,1.0,0.9858850020569201,1.5,1.4995488168942768,2520.2740239416453
34,-157.453921658391,1.0,0.9859333347596378,1.5,1.499653381820847,2520.164280963861
35,-157.4539219226882,1.0,0.9859506239049296,1.5,1.4996847137998488,2520.1272736852734
36,-157.45392165470304,1.0,0.9859278554190727,1.5,1.499642948537396,2520.176196005757
37,-157.45392164941114,1.0,0.9859300677072353,1.5,1.499647225154689,2520.171361544413
38,-157.4539225665853,1.0,0.9859275145664463,1.5,1.499618935713658,2520.1855825404446
39,-157.45392165244982,1.0,0.9859300316390938,1.5,1.4996473168045261,2520.171380642136
40,-157.45392165487618,1.0,0.985931488128548,1.5,1.4996502426236764,2520.1681571109434
41,-157.4539216697445,1.0,0.9859248432897297,1.5,1.4996377166876143,2520.182559678096
42,-157.45392180484382,1.0,0.985945469091498,1.5,1.4996751209611747,2520.138400329561
43,-157.45392164779258,1.0,0.9859302925053501,1.5,1.4996476313895626,2520.1708807333794
44,-157.4539220052334,1.0,0.9859066061119758,1.5,1.4996092633998914,2520.219896902831
45,-157.45392170296884,1.0,0.9859387869561825,1.5,1.499660781138682,2520.153528667849
46,-157.45392168900577,1.0,0.9859370416933819,1.5,1.4996612986546791,2520.155902591894
47,-157.45392165387867,1.0,0.9859307032586742,1.5,1.4996482403586164,2520.170051659889
48,-157.45392167083156,1.0,0.985935756967178,1.5,1.4996563505684954,2520.1596219555286
49,-157.45392203040703,1.0,0.9859089647661387,1.5,1.4996037284154273,2520.2184778031087
50,-157.45392237270443,1.0,0.9859207933903558,1.5,1.4996519895174292,2520.183231501794
