rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-254.02059274733256,1.0,1.0079454659435536,1.5,1.5174120995724518,248327.94242941632
2,-254.0205919254622,1.0,1.0079490862556637,1.5,1.5174178132656042,248327.22168548184
3,-254.02059218610884,1.0,1.0079510472848052,1.5,1.517421656931447,248326.80402810342
4,-254.02059189900683,1.0,1.0079493594194289,1.5,1.5174183488559383,248327.16350416376
5,-254.02059201735392,1.0,1.007947565346074,1.5,1.517415292415591,248327.52886418617
6,-254.02059191209628,1.0,1.0079490154473107,1.5,1.517417749840006,248327.23402491043
7,-254.02059188625572,1.0,1.0079489538988504,1.5,1.5174175738522053,248327.24915048337
8,-254.0205920144399,1.0,1.0079498735578105,1.5,1.5174196227855232,248327.04430888745
9,-254.0205919131986,1.0,1.0079496663209362,1.5,1.5174187018085994,248327.10718898257
10,-254.0205941176755,1.0,1.0079551598140992,1.5,1.517428468588077,248325.97361203827
11,-254.02059233397085,1.0,1.007951722778145,1.5,1.5174223439128005,248326.68334850456
12,-254.02059224460027,1.0,1.0079514994008902,1.5,1.5174222659705188,248326.7178270561
13,-254.02059197483322,1.0,1.0079502254965949,1.5,1.5174197569447154,248326.98958174567
14,-254.02059191306398,1.0,1.0079491859179066,1.5,1.5174180614426902,248327.19853508516
15,-254.02059192106026,1.0,1.007949379648993,1.5,1.5174184053198507,248327.1585817825
16,-254.02059196094706,1.0,1.0079482365661043,1.5,1.517416354549024,248327.39512646553
17,-254.0205919332766,1.0,1.0079482568504787,1.5,1.517416448980757,248327.38882010625
18,-254.0205919402324,1.0,1.0079495216881729,1.5,1.517418633739357,248327.13014831764
19,-254.02059190461296,1.0,1.0079492675048003,1.5,1.517418041584157,248327.18770651743
20,-254.02059191177614,1.0,1.007949887204336,1.5,1.5174192837960458,248327.05472159415
21,-254.02059318320244,1.0,1.0079537000577294,1.5,1.5174261609764774,248326.26436416415
22,-254.02059194549292,1.0,1.0079488509277272,1.5,1.5174173945077447,248327.27025617004
23,-254.02059529388498,1.0,1.0079473416203093,1.5,1.517419493992597,248327.4076149858
24,-254.0205919696309,1.0,1.0079479155669868,1.5,1.5174161900463046,248327.44658109822
25,-254.02059189035936,1.0,1.0079490585151472,1.5,1.5174178335437623,248327.2248789245
26,-254.0205920671724,1.0,1.0079474671823518,1.5,1.517415164848375,248327.54740592287
27,-254.02059189128704,1.0,1.007948976415229,1.5,1.5174176755854727,248327.24225456043
28,-254.02059192551314,1.0,1.0079497062223501,1.5,1.5174189796536137,248327.09142437702
29,-254.02059191005173,1.0,1.007948801167615,1.5,1.517417535875254,248327.27216146106
30,-254.0205919058899,1.0,1.0079490070426382,1.5,1.517417730366164,248327.23592438715
31,-254.0205919273103,1.0,1.0079490217683416,1.5,1.5174175225016806,248327.2414007965
32,-254.02059191156877,1.0,1.007949769987866,1.5,1.5174189377260041,248327.0839155964
33,-254.02059204831676,1.0,1.0079476501277695,1.5,1.5174157987773174,248327.49842125137
34,-254.02059191476292,1.0,1.0079485553587397,1.5,1.5174169228903434,248327.32929572466
35,-254.02059190124783,1.0,1.0079489956122867,1.5,1.517417669108683,248327.23977161132
36,-254.0205919226173,1.0,1.0079490325754328,1.5,1.5174176172714016,248327.23642010512
37,-254.0206137514615,1.0,1.0079652253732596,1.5,1.5174386304163132,248324.17810868978
38,-254.02059221500895,1.0,1.0079513211313313,1.5,1.5174218740082872,248326.7573385631
39,-254.02059193560126,1.0,1.007949045248431,1.5,1.517417921422465,248327.22355794534
40,-254.02059186613405,1.0,1.0079488134413366,1.5,1.5174174095871675,248327.27502532394
41,-254.020591945231,1.0,1.0079494934407167,1.5,1.5174186902699762,248327.1320898552
42,-254.0205949456431,1.0,1.0079421902727443,1.5,1.5174074187352578,248328.57676470515
43,-254.02059190807267,1.0,1.0079490415292278,1.5,1.517417859778128,248327.22632871254
44,-254.02059190684304,1.0,1.007948973271907,1.5,1.5174176778773738,248327.2426212658
45,-254.0205918936008,1.0,1.0079490658676302,1.5,1.517417783699289,248327.22565259106
46,-254.02059330211705,1.0,1.0079538145414848,1.5,1.5174255892953479,248326.26894967828
47,-254.02059195183392,1.0,1.007948995344428,1.5,1.5174176997716105,248327.23868495924
48,-254.02059200736403,1.0,1.0079490220791028,1.5,1.5174171070898914,248327.2564765408
49,-254.02059203827594,1.0,1.0079504791906813,1.5,1.5174203352050113,248326.93259924988
50,-254.0205919708933,1.0,1.0079493552317178,1.5,1.5174190617184247,248327.1381498205
