rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-155.79693874363448,1.0,1.022430357881646,1.5,1.5990442092543005,2456.294087965893
2,-155.7969388690392,1.0,1.0224452890440696,1.5,1.5990724500404139,2456.2634932219244
3,-155.7969387447298,1.0,1.0224244630938037,1.5,1.5990297980145938,2456.3073108014632
4,-155.7969622277604,1.0,1.022321788632325,1.5,1.598960144469303,2456.47403059794
5,-155.79694103798113,1.0,1.0224900709398468,1.5,1.5991622066747313,2456.1699641715695
6,-155.7969390230843,1.0,1.0224369745941628,1.5,1.5990654757304787,2456.277460824588
7,-155.79693871274554,1.0,1.0224330609918115,1.5,1.5990449379868614,2456.2900865097827
8,-155.79693897691934,1.0,1.0224106576606862,1.5,1.5990063734134092,2456.334657544449
9,-155.79693870822172,1.0,1.02243366940735,1.5,1.5990449824201969,2456.2892277558967
10,-155.79693872580688,1.0,1.0224370214539131,1.5,1.5990520924768852,2456.282089142219
11,-155.79693871029303,1.0,1.0224345935330563,1.5,1.5990457800770372,2456.287667377648
12,-155.79694183685706,1.0,1.022503598298803,1.5,1.5991822920486765,2456.144177232041
13,-155.7969387236355,1.0,1.0224360885750197,1.5,1.5990511221310955,2456.283722220805
14,-155.79694957953745,1.0,1.022296847183427,1.5,1.5988264172931044,2456.5555103181287
15,-155.79693871168377,1.0,1.0224298245211918,1.5,1.599038854628987,2456.2967049032277
16,-155.79693881890336,1.0,1.022445948164597,1.5,1.599069028860406,2456.2637795670657
17,-155.79693883986238,1.0,1.0224198136664537,1.5,1.5990262342301877,2456.315003799453
18,-155.7969826063762,1.0,1.0227105102966572,1.5,1.5995631456102866,2455.7239940216427
19,-155.7969387192141,1.0,1.0224282591977867,1.5,1.5990339221306993,2456.30060391371
20,-155.79693871089324,1.0,1.0224325276149049,1.5,1.5990436456539612,2456.2912787492046
21,-155.79693917614176,1.0,1.0224055732209476,1.5,1.5989893394855343,2456.3476774619166
22,-155.79693945601252,1.0,1.0224616512844322,1.5,1.5991078603236442,2456.2284020547822
23,-155.79693871118766,1.0,1.022430737043403,1.5,1.5990411520012215,2456.294634689726
24,-155.79694056123589,1.0,1.0224897417431627,1.5,1.599147675540097,2456.175515722704
25,-155.7969392073115,1.0,1.0224059572449136,1.5,1.5990052376703259,2456.3415698839344
26,-155.7969387436911,1.0,1.0224318860396848,1.5,1.599047122993984,2456.2909485016116
27,-155.7969393987279,1.0,1.0224222445882318,1.5,1.5990460851402464,2456.304673600475
28,-155.79693879223083,1.0,1.0224201631377685,1.5,1.5990214495459518,2456.316197442943
29,-155.79693871389895,1.0,1.0224323206986101,1.5,1.599044331023127,2456.2913251877326
30,-155.7969387148418,1.0,1.0224325647539505,1.5,1.5990451883352632,2456.290686313034
31,-155.7969387058211,1.0,1.022431918608554,1.5,1.5990420543343744,2456.2926808573197
32,-155.79693919048964,1.0,1.022449142025898,1.5,1.5990570246737177,2456.263563269432
33,-155.79696614074527,1.0,1.0226289073161343,1.5,1.5993223827028356,2455.921445567866
34,-155.79693872327496,1.0,1.0224309928880013,1.5,1.5990436462619702,2456.293405423132
35,-155.79693871173714,1.0,1.0224329429797163,1.5,1.5990447976554345,2456.29029925177
36,-155.7969387588942,1.0,1.0224418054353708,1.5,1.5990605249975334,2456.2725025144564
37,-155.79693901079222,1.0,1.0224095232771713,1.5,1.599005557332071,2456.336515768006
38,-155.79699159418635,1.0,1.0221248340507803,1.5,1.5984946093353527,2456.9103690319544
39,-155.79693871208326,1.0,1.0224318255209017,1.5,1.5990424978239361,2456.292654274853
40,-155.79693872921655,1.0,1.0224286953354378,1.5,1.5990392799192192,2456.2981205650935
41,-155.79693873416065,1.0,1.0224296762047609,1.5,1.599041702882095,2456.295911583996
42,-155.79693976180795,1.0,1.0224278710424792,1.5,1.5990619902440022,2456.2912988377993
43,-155.79693871627808,1.0,1.0224291113450292,1.5,1.5990376979238408,2456.298098804329
44,-155.79693871198904,1.0,1.022431684270741,1.5,1.5990424031389683,2456.292883251133
45,-155.796938930689,1.0,1.0224520292652008,1.5,1.5990799546421535,2456.251521262479
46,-155.79693882753526,1.0,1.0224191701609953,1.5,1.5990157154209312,2456.319584485594
47,-155.796940993185,1.0,1.022485356418721,1.5,1.5991581223488496,2456.1779290760346
48,-155.79693871034544,1.0,1.0224332810423646,1.5,1.5990452276670142,2456.2896799279238
49,-155.79693872677555,1.0,1.022437236891803,1.5,1.5990492544426322,2456.282785848615
50,-155.79693872416888,1.0,1.0224290323795853,1.5,1.5990394733850115,2456.2975856590647
