rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-170.85028945569672,1.0,0.9909207868177241,1.5,1.5089069781228144,2482.9964613366255
2,-170.8502902592412,1.0,0.9909104441503177,1.5,1.508910907788537,2483.009939954473
3,-170.85028951678146,1.0,0.9909128223953669,1.5,1.5088908607599558,2483.0138028553542
4,-170.8502894580172,1.0,0.9909202338093895,1.5,1.5089061864137454,2482.9975463222527
5,-170.85028946045992,1.0,0.9909211816910009,1.5,1.508907660240865,2482.9956440774486
6,-170.85029080574472,1.0,0.9909675170911372,1.5,1.508992732216263,2482.897921131964
7,-170.85028961781273,1.0,0.9909052199205556,1.5,1.5088774477688693,2483.0296394855964
8,-170.85028953910404,1.0,0.9909232737474196,1.5,1.5089042061453122,2482.9938848791617
9,-170.85029438001055,1.0,0.9908424722522645,1.5,1.5087453200095937,2483.168147237972
10,-170.85030520839342,1.0,0.991071231321647,1.5,1.5092018179341613,2482.6724240874437
11,-170.85029549377285,1.0,0.9909075919926269,1.5,1.5089460192548354,2483.0012815031696
12,-170.85028946576273,1.0,0.990921390696628,1.5,1.5089093464096892,2482.994729584432
13,-170.8502894897241,1.0,0.9909186861154086,1.5,1.508907751167745,2482.9992080722623
14,-170.8502895863089,1.0,0.9909353947298659,1.5,1.5089312741026322,2482.9665699029133
15,-170.85028950375053,1.0,0.9909135378872751,1.5,1.508892053781874,2483.012337670067
16,-170.85028970725503,1.0,0.9909379146127935,1.5,1.5089434212613906,2482.958520185552
17,-170.85028967466366,1.0,0.9909029012485397,1.5,1.5088726260323977,2483.0347353098578
18,-170.85028945749104,1.0,0.9909206319997351,1.5,1.5089067511312562,2482.996767012751
19,-170.85028948514693,1.0,0.9909275399988682,1.5,1.5089190528494871,2482.9823360229975
20,-170.8502924080845,1.0,0.9909684021310262,1.5,1.5090204537100511,2482.886564226142
21,-170.85028948064468,1.0,0.9909259212196768,1.5,1.5089156210308388,2482.9859173562045
22,-170.85031142910742,1.0,0.9910108339821451,1.5,1.5089560717535169,2482.848824873709
23,-170.8502901261904,1.0,0.9909539553715017,1.5,1.5089676053001946,2482.926605235987
24,-170.85028961015095,1.0,0.990913067534057,1.5,1.5088850230307589,2483.0155727280685
25,-170.85028965614933,1.0,0.9909030523718713,1.5,1.508875038116561,2483.0336401695777
26,-170.850290101937,1.0,0.9909478437998006,1.5,1.5089649163333072,2482.9363917530504
27,-170.8502894771422,1.0,0.9909249930881215,1.5,1.508917087610904,2482.986721809996
28,-170.85028946748264,1.0,0.9909236961702746,1.5,1.5089129378917383,2482.9901003020923
29,-170.85028957770078,1.0,0.9909344548336739,1.5,1.5089272712000603,2482.969380397395
30,-170.8502896313898,1.0,0.9909371675070122,1.5,1.5089386724258615,2482.9613241095008
31,-170.8502895533864,1.0,0.9909129992390576,1.5,1.5088995292669865,2483.0103953110324
32,-170.85028954833615,1.0,0.9909094479019648,1.5,1.5088854249899677,2483.0206438606174
33,-170.85028947631068,1.0,0.990914815445958,1.5,1.5088971840336758,2483.0086304166384
34,-170.85030677691924,1.0,0.9907714283325688,1.5,1.5086019320962318,2483.322727159663
35,-170.85028972643602,1.0,0.9909405079875684,1.5,1.5089459573844157,2482.953859940249
36,-170.8502895532956,1.0,0.9909087287917087,1.5,1.5088860016087422,2483.0214706656266
37,-170.85028945697442,1.0,0.9909202426676169,1.5,1.5089056444485291,2482.9977306593646
38,-170.8502948619162,1.0,0.990831643621207,1.5,1.508774081025017,2483.1732965380997
39,-170.8502897248642,1.0,0.9909423160403863,1.5,1.5089449469594511,2482.951621423731
40,-170.85028946801805,1.0,0.9909204235188854,1.5,1.5089085028780873,2482.9964303985703
41,-170.8502898318999,1.0,0.9909455942078688,1.5,1.50895211827049,2482.944288415798
42,-170.85028985072177,1.0,0.9909411140726871,1.5,1.5089515934459419,2482.9509366603197
43,-170.85028962293748,1.0,0.9909066540495046,1.5,1.5088878581071443,2483.023786079999
44,-170.85028951676912,1.0,0.990929424031101,1.5,1.5089247372390229,2482.9775531288474
45,-170.85028949191724,1.0,0.9909136168989625,1.5,1.508893969900496,2483.0115269422713
46,-170.85029122814302,1.0,0.9909725241955673,1.5,1.5089846497674733,2482.8936439369695
47,-170.85028946630945,1.0,0.9909162360536022,1.5,1.5088980914037438,2483.0062527832724
48,-170.85028945808938,1.0,0.9909206706017788,1.5,1.5089053009115978,2482.9972388084375
49,-170.85028948254597,1.0,0.9909274180821596,1.5,1.5089188099295001,2482.9826000799367
50,-170.85028945864832,1.0,0.9909213052635075,1.5,1.5089078281775177,2482.995404891612
