rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-170.06509696386763,1.0,1.0051295633215467,1.5,1.496133757584849,2473.538418806875
2,-170.06509702974353,1.0,1.0051468411280646,1.5,1.4961710273726543,2473.5003897905895
3,-170.0650969108304,1.0,1.005130865202677,1.5,1.4961419978250536,2473.5335693802945
4,-170.06509693390132,1.0,1.0051357696933954,1.5,1.4961457390648847,2473.525271839871
5,-170.0651007130407,1.0,1.0051598929737342,1.5,1.4961431777016458,2473.492116347603
6,-170.06509712576505,1.0,1.005114617420579,1.5,1.4961115321257614,2473.5676585891038
7,-170.06509776733964,1.0,1.0051520092639181,1.5,1.4961562398818278,2473.4984868734296
8,-170.0650969182742,1.0,1.00513520953362,1.5,1.4961491026842622,2473.5248349651683
9,-170.06509690474695,1.0,1.0051340321792936,1.5,1.49614710079894,2473.527229953797
10,-170.06509772411945,1.0,1.0051661127332763,1.5,1.496210270135345,2473.4588238308547
11,-170.0650969309171,1.0,1.005130292785177,1.5,1.4961372025173,2473.536129718531
12,-170.06511777479363,1.0,1.0050838411759966,1.5,1.4961750212183889,2473.587967279578
13,-170.06509710938099,1.0,1.0051156461777992,1.5,1.4961128077213623,2473.565738811363
14,-170.0650970309979,1.0,1.0051203617147404,1.5,1.4961200583813155,2473.556426338908
15,-170.06509746154657,1.0,1.0051631510103383,1.5,1.4961977214525455,2473.4675920327686
16,-170.0652847137904,1.0,1.0045826849588604,1.5,1.4952916848519495,2474.619305546422
17,-170.06509817281562,1.0,1.0050902504469124,1.5,1.4960841000017802,2473.6121158390865
18,-170.06509691214984,1.0,1.005131429480069,1.5,1.496143635655358,2473.5321737804593
19,-170.06509695358903,1.0,1.00512536731753,1.5,1.4961304553904424,2473.5455548121554
20,-170.06509747830012,1.0,1.0051351741844163,1.5,1.4961295568013828,2473.5320235547206
21,-170.06509694969583,1.0,1.0051397286172838,1.5,1.496153113770713,2473.516983567693
22,-170.0650972014787,1.0,1.005149717006087,1.5,1.4961817058583933,2473.492425658728
23,-170.06509720395135,1.0,1.0051288618159806,1.5,1.4961246265398132,2473.542745071483
24,-170.06509705030894,1.0,1.0051290621181825,1.5,1.4961293383680432,2473.540741136919
25,-170.06509995477955,1.0,1.0051792378853892,1.5,1.496188166444625,2473.448348634406
26,-170.06510012644156,1.0,1.0051287463295988,1.5,1.496092501399078,2473.5546414075816
27,-170.06509701137628,1.0,1.005143115423383,1.5,1.4961674182405726,2473.506973057669
28,-170.06509700429984,1.0,1.0051438650459763,1.5,1.496167375579834,2473.5059292890733
29,-170.0650969302066,1.0,1.0051377641266515,1.5,1.4961512589764077,2473.5204372668136
30,-170.06509795515058,1.0,1.0051534230100625,1.5,1.4962016076431242,2473.479920052993
31,-170.06509691592964,1.0,1.005133157953167,1.5,1.4961467755822022,2473.5285842139588
32,-170.06509963782156,1.0,1.005115974488787,1.5,1.4961572635419225,2473.5490384062327
33,-170.06510118953466,1.0,1.0050548221639886,1.5,1.4959954765709063,2473.6945593469973
34,-170.0650991096839,1.0,1.005172421410179,1.5,1.4962392176479542,2473.439337105678
35,-170.06509748939223,1.0,1.0051580114779395,1.5,1.4961982786881993,2473.474651522591
36,-170.0650969126355,1.0,1.0051297284989926,1.5,1.496138728948728,2473.5363696949603
37,-170.0650969181982,1.0,1.0051318381184027,1.5,1.4961403936674316,2473.5327803314995
38,-170.06509739781757,1.0,1.0051495400785617,1.5,1.4961871176291421,2473.490699291193
39,-170.06509690771367,1.0,1.005133252134368,1.5,1.4961451659136802,2473.5290390335963
40,-170.06513738532885,1.0,1.0050652003424834,1.5,1.4961880223093662,2473.609565427513
41,-170.06509690390848,1.0,1.0051340952510825,1.5,1.4961472879856275,2473.527072507627
42,-170.06509692512134,1.0,1.005129166035965,1.5,1.496135966354679,2473.5381735429955
43,-170.06509690738295,1.0,1.0051334244474013,1.5,1.4961454167099466,2473.5287039121367
44,-170.0650969154968,1.0,1.0051347368421901,1.5,1.4961494268020592,2473.525384653002
45,-170.06509693336105,1.0,1.0051272374411053,1.5,1.496134252691263,2473.5415250359397
46,-170.06509691485695,1.0,1.0051363445832626,1.5,1.4961491395254782,2473.523217423882
47,-170.06509810961228,1.0,1.0050884974871337,1.5,1.4960710833080957,2473.6193475172954
48,-170.06509695871586,1.0,1.0051422091317395,1.5,1.4961614588994188,2473.510430323159
49,-170.0650969127447,1.0,1.005131552249867,1.5,1.4961440899865626,2473.531834355962
50,-170.0650969133231,1.0,1.0051327260519851,1.5,1.4961444068888596,2473.530059688146
