rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-275.14351869134407,1.0,0.9939142940355874,0.5,0.4920593618922089,251498.74540863268
2,-275.14351865960634,1.0,0.9939141931111047,0.5,0.49205941050695173,251498.75243308596
3,-275.143518682773,1.0,0.9939141568718961,0.5,0.492059368161998,251498.75993902754
4,-275.14351902037015,1.0,0.993912188740442,0.5,0.4920584774836034,251499.05017114067
5,-275.1435186825038,1.0,0.9939142098359766,0.5,0.49205942078799236,251498.7497404782
6,-275.143518684883,1.0,0.993914209744323,0.5,0.4920594219290631,251498.74965540785
7,-275.14351869059465,1.0,0.993914530631348,0.5,0.49205967750666507,251498.69313768603
8,-275.1435188379037,1.0,0.9939130001534021,0.5,0.49205828491707276,251498.97717029424
9,-275.1435187005991,1.0,0.9939141114403671,0.5,0.4920593300580178,251498.76810074504
10,-275.1435186590825,1.0,0.9939141950587995,0.5,0.4920594396432125,251498.74979091084
11,-275.14351869703387,1.0,0.9939141944123059,0.5,0.4920591881894038,251498.7708193152
12,-275.1435186826566,1.0,0.9939142120777215,0.5,0.492059541715663,251498.73941563195
13,-275.1435186986346,1.0,0.9939144891796567,0.5,0.4920594847939143,251498.71374853453
14,-275.14351865575736,1.0,0.9939142143547165,0.5,0.4920592726494298,251498.76159171626
15,-275.1435186894305,1.0,0.9939143918955418,0.5,0.4920599585525433,251498.684939401
16,-275.14351877957233,1.0,0.9939131798633625,0.5,0.49205898063814524,251498.89946158673
17,-275.1435186325907,1.0,0.9939143131532411,0.5,0.49205970526904536,251498.71469171048
18,-275.14351866947254,1.0,0.9939141692695808,0.5,0.4920593853677879,251498.75714479972
19,-275.1435186814342,1.0,0.9939142657939566,0.5,0.49205950978262536,251498.73618201952
20,-275.14351872721454,1.0,0.9939146964964356,0.5,0.4920597040792711,251498.67271912194
21,-275.1435186695089,1.0,0.9939144332858998,0.5,0.49205965335030477,251498.70583439042
22,-275.14351868926315,1.0,0.9939144258753411,0.5,0.49205967238726084,251498.70506096326
23,-275.1435186647723,1.0,0.9939138710615718,0.5,0.49205912142652986,251498.81187087623
24,-275.14351870690734,1.0,0.993914089300169,0.5,0.4920593737371697,251498.76689030815
25,-275.1435186736635,1.0,0.9939142056816229,0.5,0.49205954464581125,251498.73987329745
26,-275.1435186719027,1.0,0.9939143773999426,0.5,0.4920596098260199,251498.7155953023
27,-275.1435191499331,1.0,0.9939159966468147,0.5,0.492061777367959,251498.35723117224
28,-275.1435186742747,1.0,0.9939141862889431,0.5,0.4920594111290018,251498.75312948495
29,-275.1435186915769,1.0,0.9939140948322844,0.5,0.4920593778059889,251498.76594403698
30,-275.14351867007645,1.0,0.9939139308252346,0.5,0.49205884975097725,251498.8279552776
31,-275.14351893427374,1.0,0.9939139029785924,0.5,0.49206091497596843,251498.65888230072
32,-24369.525870421785,1.0,24.721971222817007,0.5,0.020300463034889773,334038.91387233377
33,-275.14351871535473,1.0,0.9939144252981791,0.5,0.4920599116252425,251498.68518414465
34,-275.1435187355237,1.0,0.9939141092118458,0.5,0.4920591747360913,251498.7812908457
35,-275.1435186885428,1.0,0.9939141384140544,0.5,0.49205929360922535,251498.76817863056
36,-275.1435186700619,1.0,0.9939142264227964,0.5,0.4920595175990686,251498.73985142744
37,-275.14351888177043,1.0,0.9939127349841411,0.5,0.49205839959581466,251498.99671388065
38,-275.1435186832605,1.0,0.9939140731061746,0.5,0.4920592014546228,251498.78302729686
39,-275.1435187243478,1.0,0.9939140526662283,0.5,0.4920590801859529,251498.7953768165
40,-275.14351866693323,1.0,0.9939141859237448,0.5,0.49205966642126814,251498.7318925895
41,-275.14351869831444,1.0,0.9939137354336305,0.5,0.4920589617186969,251498.84006669858
42,-275.1435190378179,1.0,0.9939122809032734,0.5,0.4920586817661826,251499.023030043
43,-275.1435374518114,1.0,0.9939166294115831,0.5,0.4920472707644376,251499.4968792146
44,-275.1435186815579,1.0,0.9939142001865366,0.5,0.49205944381311456,251498.74888010308
45,-275.1435188402829,1.0,0.9939132349217468,0.5,0.4920578276987345,251498.98951340685
46,-275.14351867422374,1.0,0.9939143475830873,0.5,0.4920596617752111,251498.7145375405
47,-275.1435187347088,1.0,0.9939143715833233,0.5,0.4920596691251508,251498.71129057076
48,-275.1435187078241,1.0,0.9939137879911322,0.5,0.4920595767592048,251498.78303697385
49,-275.14352213588427,1.0,0.9939112500788877,0.5,0.49205242853031966,251499.65734982298
50,-275.1435187000243,1.0,0.9939143335083978,0.5,0.49205964035253125,251498.71786789576
