rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-156.06636442559724,1.0,0.9980650495907417,0.5,0.4827187987604036,2533.4366136892
2,-156.06636479563596,1.0,0.9980781572348912,0.5,0.48271233137003333,2533.4278446523103
3,-156.06636442294192,1.0,0.9980633039223425,0.5,0.4827162877914189,2533.440669066395
4,-156.06636442064408,1.0,0.9980625868038624,0.5,0.4827165351787978,2533.441239977265
5,-156.0663644265329,1.0,0.9980632979336213,0.5,0.4827164136714179,2533.440567814977
6,-156.0663644333645,1.0,0.9980655918285619,0.5,0.4827157915402677,2533.4385967414705
7,-156.06636442458029,1.0,0.9980629825433983,0.5,0.48271582523189327,2533.4414159084777
8,-156.06636442271935,1.0,0.9980633199640181,0.5,0.4827169415773661,2533.4400917592047
9,-156.06636456028573,1.0,0.9980743158850404,0.5,0.48272791619267597,2533.4186930220294
10,-156.0663644205996,1.0,0.9980633728983574,0.5,0.4827164621397924,2533.4404444965585
11,-156.06636442554597,1.0,0.9980641228851159,0.5,0.48271812934174957,2533.438198363189
12,-156.06636462126377,1.0,0.9980781383652435,0.5,0.4827266733119241,2533.4155850487114
13,-156.0663644871779,1.0,0.9980555304052519,0.5,0.4827154333269302,2533.4498855187435
14,-156.06636442694898,1.0,0.9980621628969757,0.5,0.4827154531087486,2533.442629180054
15,-156.06636442635812,1.0,0.9980621040941008,0.5,0.48271655799602603,2533.4417473157714
16,-156.06636465763438,1.0,0.9980784265119318,0.5,0.4827304541285288,2533.412033320838
17,-156.0663644250595,1.0,0.9980632457132476,0.5,0.482716852255908,2533.4402492836884
18,-156.06636442393068,1.0,0.9980631713153344,0.5,0.48271646032731974,2533.4406660732925
19,-156.06636448505196,1.0,0.9980579624008574,0.5,0.4827076481647717,2533.453896989019
20,-156.0663644220032,1.0,0.998063602127611,0.5,0.48271643856542756,2533.440214476441
21,-156.0663644584011,1.0,0.9980653372443206,0.5,0.4827233673351957,2533.432387966093
22,-156.06636443048333,1.0,0.9980603357567638,0.5,0.4827153209670499,2533.444736648424
23,-156.06636446797847,1.0,0.9980605978286544,0.5,0.4827092208066589,2533.4496738389785
24,-156.06636442458762,1.0,0.9980632419407116,0.5,0.48271605887236724,2533.4409327220596
25,-156.06636453304054,1.0,0.9980591063529016,0.5,0.4827235785905425,2533.43900813348
26,-156.06636444531,1.0,0.9980594465991262,0.5,0.4827114337740562,2533.4490355489397
27,-156.06636447015205,1.0,0.9980687097331066,0.5,0.4827237227923089,2533.4284025593206
28,-156.06636442899315,1.0,0.9980632251527876,0.5,0.4827181618406646,2533.43915040632
29,-156.0663644255965,1.0,0.9980631978405735,0.5,0.482717932885676,2533.439376258413
30,-156.06636442571744,1.0,0.9980632667192327,0.5,0.4827164213200637,2533.440595336415
31,-156.06636442456735,1.0,0.9980626314875719,0.5,0.4827165535970587,2533.4411754304483
32,-156.06636472005817,1.0,0.9980616394180158,0.5,0.4826987960788907,2533.4574633006546
33,-156.06636448972935,1.0,0.9980579489812279,0.5,0.482719489765588,2533.443772362615
34,-156.0663667173087,1.0,0.9981118229430492,0.5,0.48273072432320446,2533.375351639599
35,-156.06636763379834,1.0,0.9980037341239265,0.5,0.4826899071317849,2533.5282806033183
36,-156.06636448713675,1.0,0.9980578207433581,0.5,0.48271913974960606,2533.4442120246945
37,-156.06636442281228,1.0,0.9980629782902576,0.5,0.48271665952279325,2533.4407062012215
38,-156.06636442959538,1.0,0.998062277932966,0.5,0.48271342330432465,2533.4442416248753
39,-156.06636456931258,1.0,0.9980732691599027,0.5,0.48271510331399003,2533.430806343384
40,-156.06636443449827,1.0,0.998061873337175,0.5,0.48271289370433124,2533.445136707023
41,-156.0664394405577,1.0,0.9981532540294872,0.5,0.4830227124692392,2533.0802108621547
42,-156.066364592428,1.0,0.9980510342141848,0.5,0.48270368100728095,2533.4648560481455
43,-156.066365297162,1.0,0.9980737049898132,0.5,0.482749709085456,2533.400700819468
44,-156.06636447870454,1.0,0.9980621883125824,0.5,0.4827087940149083,2533.448303274641
45,-156.06636452987527,1.0,0.9980538723587474,0.5,0.4827165099552843,2533.450773456368
46,-156.0663644269459,1.0,0.9980624509035134,0.5,0.48271492321197496,2533.442768539971
47,-156.06636444285402,1.0,0.9980656553972547,0.5,0.4827214486475691,2533.43368353276
48,-156.06636460094268,1.0,0.9980592267601747,0.5,0.48270170148850927,2533.4576088596823
49,-156.06636766627042,1.0,0.9980048620192706,0.5,0.48269684967916443,2533.521104867683
50,-156.06636447064184,1.0,0.998056287006744,0.5,0.48271350422436987,2533.450711444458
