rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-256.9013953414833,1.0,0.9990118954849164,0.5,0.5022924029948582,250545.46134243882
2,-256.90139732359967,1.0,0.9990166342689324,0.5,0.5022962119434999,250544.6299020915
3,-256.90139530869055,1.0,0.9990118153242733,0.5,0.5022927007183573,250545.44567910567
4,-256.9013953310714,1.0,0.9990120504080174,0.5,0.5022926002531907,250545.42818978982
5,-256.90139539787924,1.0,0.9990122383549802,0.5,0.5022929596328689,250545.37811410913
6,-256.90139533615,1.0,0.9990120489190766,0.5,0.5022927225658766,250545.41831253443
7,-256.90139535602066,1.0,0.9990119777407644,0.5,0.5022924786251692,250545.4461295228
8,-256.9014076757376,1.0,0.9990187633625158,0.5,0.5023059518054481,250543.59732192347
9,-256.90139559497766,1.0,0.999013483679537,0.5,0.5022941655655171,250545.14279185302
10,-256.9013953236499,1.0,0.9990119716761517,0.5,0.5022925865959474,250545.43793024172
11,-256.9013953779722,1.0,0.99901224606731,0.5,0.5022933576678932,250545.34459627094
12,-256.90139529924636,1.0,0.9990120473857198,0.5,0.5022928390602391,250545.40891816447
13,-256.9013953022659,1.0,0.9990120303971852,0.5,0.5022929463169005,250545.40197342675
14,-256.90139535012713,1.0,0.9990125354676139,0.5,0.5022930689805454,250545.33661195973
15,-256.90139547822037,1.0,0.9990130560802271,0.5,0.5022932500469542,250545.26475504623
16,-256.9013953463509,1.0,0.9990118358570024,0.5,0.5022926292370371,250545.4492992645
17,-256.90150989389076,1.0,0.9990079504599001,0.5,0.5022564526153233,250548.84440052125
18,-256.9013953451504,1.0,0.9990117152751198,0.5,0.5022922104485981,250545.49687673734
19,-256.9013952986934,1.0,0.9990119787800317,0.5,0.5022925191512525,250545.4426888576
20,-256.9013953740723,1.0,0.9990123207789506,0.5,0.5022931101537647,250545.35673486916
21,-256.9013953140093,1.0,0.9990116581713444,0.5,0.5022921701027391,250545.50643955
22,-256.9013958458818,1.0,0.9990133003687399,0.5,0.5022954368043585,250545.05850872077
23,-256.90139563631965,1.0,0.9990133808511271,0.5,0.5022926227258219,250545.28069547398
24,-256.90139532367175,1.0,0.9990119670758679,0.5,0.5022925747964335,250545.43940232648
25,-256.9013953840913,1.0,0.9990115918073204,0.5,0.5022917073535297,250545.55169004778
26,-256.90139535574417,1.0,0.9990120248953485,0.5,0.5022926127427677,250545.4299569386
27,-256.9013953059475,1.0,0.9990119096809034,0.5,0.5022925974727981,250545.44382430625
28,-256.9013953594913,1.0,0.9990119882200247,0.5,0.5022927151014251,250545.42557093056
29,-256.9013959868753,1.0,0.999013776727246,0.5,0.5022956294520975,250544.9905450257
30,-256.90139550137246,1.0,0.9990131709537717,0.5,0.5022935328846198,250545.2289618313
31,-256.90139534358605,1.0,0.9990118122156976,0.5,0.5022924614840205,250545.4656570809
32,-256.90139535436174,1.0,0.999011826259166,0.5,0.50229253219495,250545.45831550148
33,-256.9013993369881,1.0,0.9990183655061995,0.5,0.5022985993489438,250544.24440442424
34,-256.9014052697821,1.0,0.9990061195609654,0.5,0.5022807251487499,250547.05227010837
35,-256.9013953851536,1.0,0.9990120397332165,0.5,0.5022927232605752,250545.41926100073
36,-256.90139598791575,1.0,0.9990109765633937,0.5,0.5022897902584716,250545.77641297967
37,-256.90139531785826,1.0,0.9990117785032632,0.5,0.5022924864727406,250545.46729667878
38,-256.90139534948685,1.0,0.9990122009953137,0.5,0.5022926175844666,250545.41028205896
39,-256.90139534385526,1.0,0.9990116302302197,0.5,0.5022923177989469,250545.49737461313
40,-256.9013953105241,1.0,0.9990121456667687,0.5,0.5022928029933933,250545.40111929722
41,-256.9013953339381,1.0,0.9990119772774977,0.5,0.5022926908598079,250545.4287584951
42,-256.90139562657714,1.0,0.9990123352679533,0.5,0.502294531794106,250545.23845131075
43,-256.9013952661917,1.0,0.999011948689992,0.5,0.5022926722375604,250545.4334169078
44,-256.9013953496906,1.0,0.9990118893009737,0.5,0.5022932157513951,250545.39530321103
45,-256.9013953542162,1.0,0.9990116062228483,0.5,0.5022927373734787,250545.46556113192
46,-256.90139535209164,1.0,0.9990115168444853,0.5,0.5022920834593447,250545.52902390916
47,-256.90139536099014,1.0,0.9990119454802064,0.5,0.502292849666746,250545.41920337343
48,-256.9013953299291,1.0,0.9990119627833285,0.5,0.5022926652838647,250545.43244447492
49,-256.90139529465523,1.0,0.9990117041995557,0.5,0.5022925637908595,250545.4690844342
50,-256.9013953626709,1.0,0.9990119817878355,0.5,0.5022924656774909,250545.4467487012
