rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-160.13677864077408,1.0,1.0419744281876728,1.5,1.5874252885419606,2401.064827610698
2,-160.1367794433416,1.0,1.041953951747655,1.5,1.587411010064904,2401.0969373453263
3,-160.13678711567056,1.0,1.0418580815028697,1.5,1.5871964246432897,2401.298323636459
4,-160.1367786512993,1.0,1.0419683113255165,1.5,1.587413369236522,2401.077063359374
5,-160.13677863788513,1.0,1.0419734892738448,1.5,1.5874237828341191,2401.0665938568254
6,-160.13678011432245,1.0,1.0420258580086827,1.5,1.587515069884197,2400.9655596315274
7,-160.13677902071555,1.0,1.0419768479523077,1.5,1.5874128022343532,2401.065928992596
8,-160.13677901456742,1.0,1.041967909687936,1.5,1.5874301888819193,2401.071786616441
9,-160.13677882130523,1.0,1.041973221760071,1.5,1.5874114768544043,2401.071199593595
10,-160.13677870310192,1.0,1.0419699863828267,1.5,1.5874240177334087,2401.0711619227723
11,-160.1367790071459,1.0,1.0419995929529682,1.5,1.587465525912156,2401.017530043804
12,-160.1367787034955,1.0,1.0419848208319655,1.5,1.5874429821256801,2401.044922508968
13,-160.13677864031405,1.0,1.0419737427067592,1.5,1.5874238439797996,2401.0662363375386
14,-160.13678052952463,1.0,1.0419408116262578,1.5,1.5873986717412059,2401.118640205344
15,-160.1367786800293,1.0,1.0419826605214728,1.5,1.587439532220942,2401.0489813875224
16,-160.13677868215098,1.0,1.0419664400164903,1.5,1.5874148595897921,2401.0790323060496
17,-160.13677863787183,1.0,1.0419756184937818,1.5,1.5874276606652655,2401.0624284030177
18,-160.13677863429336,1.0,1.0419729047954938,1.5,1.5874223176353877,2401.0678756903417
19,-160.1367786373006,1.0,1.0419726789169816,1.5,1.587422146959065,2401.0682344625848
20,-160.13677865187054,1.0,1.0419700547333859,1.5,1.5874202840664011,2401.072360907487
21,-160.1367788586889,1.0,1.0419680299001821,1.5,1.5874263186479574,2401.072963884646
22,-160.13677863717277,1.0,1.0419740202069325,1.5,1.5874243497688616,2401.0656933404757
23,-160.1367788749063,1.0,1.0419534385636637,1.5,1.5873857058183936,2401.106359192732
24,-160.13680263888023,1.0,1.0421824095691825,1.5,1.5877994739613162,2400.6596022556273
25,-160.1367976740382,1.0,1.0421143365816157,1.5,1.5877406812414754,2400.770227515869
26,-160.13677863392263,1.0,1.0419737270656761,1.5,1.587424171208319,2401.0661440854174
27,-160.13677965855993,1.0,1.041988083690581,1.5,1.5874738634024235,2401.0299253089174
28,-160.13678331237168,1.0,1.041890919512577,1.5,1.5872561003856438,2401.2341160729643
29,-160.13677863514766,1.0,1.0419727222719368,1.5,1.5874223073085978,2401.068121539757
30,-160.1367788041185,1.0,1.041961839607716,1.5,1.5874120538865768,2401.0861074315126
31,-160.13677864191752,1.0,1.0419736697670405,1.5,1.5874249925884163,2401.065936411902
32,-160.13677866171847,1.0,1.0419678511452306,1.5,1.5874164831992943,2401.0765985059234
33,-160.13677936797322,1.0,1.042001304005019,1.5,1.5874858758170138,2401.0082302224146
34,-160.1367786394449,1.0,1.0419730250210677,1.5,1.5874229518876584,2401.0674970434407
35,-160.13677872586533,1.0,1.0419861807497912,1.5,1.5874450977353989,2401.0423868369567
36,-160.13677864193153,1.0,1.0419748909902165,1.5,1.58742588237563,2401.0640082639093
37,-160.136778636793,1.0,1.041974772552468,1.5,1.5874258397573153,2401.064180174558
38,-160.13677927390924,1.0,1.0419392427455063,1.5,1.5873635493223015,2401.132854968081
39,-160.1367788545387,1.0,1.041961855071983,1.5,1.5873933797252604,2401.0925374059557
40,-160.13677869449322,1.0,1.0419705927583434,1.5,1.5874245438373902,2401.070175400365
41,-160.13677897358804,1.0,1.0419488494147264,1.5,1.5873844121517156,2401.112897221483
42,-160.13677902767984,1.0,1.041947280544641,1.5,1.5873748456274768,2401.118284132191
43,-160.13677863699223,1.0,1.0419745423132145,1.5,1.5874257840976669,2401.0645049653267
44,-160.13679164876373,1.0,1.0419434627138222,1.5,1.587277791349316,2401.1568781574665
45,-160.13677870386414,1.0,1.0419838828446284,1.5,1.5874444384752444,2401.0456643855364
46,-160.13677871825647,1.0,1.04198591089799,1.5,1.5874460658089882,2401.0424105981997
47,-160.13677863714562,1.0,1.041974526124294,1.5,1.5874259465001213,2401.064470383892
48,-160.13677863756794,1.0,1.0419748215780693,1.5,1.5874259345794788,2401.064082279099
49,-160.13677868039673,1.0,1.0419781759514903,1.5,1.5874361421021683,2401.056104403182
50,-160.13677863538476,1.0,1.0419738629989255,1.5,1.5874242041916604,2401.065952318919
