rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-248.147337107177,1.0,0.9984180181958217,1.5,1.5071924271507677,249483.24562751473
2,-248.14733712191446,1.0,0.9984183100440087,1.5,1.5071928787181914,249483.18716348015
3,-248.1473381264259,1.0,0.9984152407774584,1.5,1.5071897138986228,249483.7440065314
4,-248.1473378244882,1.0,0.9984186690850536,1.5,1.5071955038967928,249483.03942923335
5,-248.1473371350985,1.0,0.9984180629550058,1.5,1.5071921954456686,249483.24768578715
6,-248.1473372723667,1.0,0.9984161814144569,1.5,1.5071896524394357,249483.61112513937
7,-248.14734149475044,1.0,0.9984212951631515,1.5,1.5071930501931103,249482.7520539364
8,-248.14733855378654,1.0,0.9984225459307533,1.5,1.5072000934248808,249482.31439585067
9,-248.14733712065572,1.0,0.9984175308737953,1.5,1.5071913949644882,249483.3534416053
10,-248.14733723977042,1.0,0.9984179395691968,1.5,1.507191337746978,249483.29682827508
11,-248.1473372168075,1.0,0.9984188422455152,1.5,1.507194010069152,249483.06927589665
12,-248.1473371371867,1.0,0.9984180541960186,1.5,1.5071925530289194,249483.23584740012
13,-248.14733711864756,1.0,0.9984178803239325,1.5,1.5071921406883433,249483.27592853396
14,-248.1473371033644,1.0,0.9984179386652223,1.5,1.5071922200845933,249483.26463555393
15,-248.14733713432724,1.0,0.9984181571909498,1.5,1.507192738866246,249483.21424639004
16,-248.14733748231447,1.0,0.9984199160920878,1.5,1.5071962584859437,249482.83265179436
17,-248.1473373573499,1.0,0.9984158768347532,1.5,1.5071883821398095,249483.70141046296
18,-248.14733708733547,1.0,0.9984176426716777,1.5,1.5071916855003362,249483.32674331043
19,-248.1473371075772,1.0,0.9984178075916832,1.5,1.5071921450508179,249483.28621588123
20,-248.1473371641914,1.0,0.9984176685839092,1.5,1.507191820034118,249483.31809277527
21,-248.14733755616908,1.0,0.998420051916848,1.5,1.507196601209732,249482.80058617707
22,-248.1473371745451,1.0,0.9984171563498383,1.5,1.5071914374812876,249483.40568823475
23,-248.14733710153087,1.0,0.998417555369868,1.5,1.507191292735067,249483.35367359943
24,-248.14733709248685,1.0,0.9984175542518916,1.5,1.507191588826057,249483.3429881681
25,-248.14733712099405,1.0,0.9984178658118226,1.5,1.5071920770071072,249483.28034770163
26,-248.1473371335269,1.0,0.9984175316734868,1.5,1.5071919191509255,249483.33413147702
27,-248.14733713461828,1.0,0.998417382121964,1.5,1.507191183331017,249483.38256193348
28,-248.1473370967069,1.0,0.9984176083884942,1.5,1.5071917983440528,249483.3275360045
29,-248.14733718499338,1.0,0.9984185983937119,1.5,1.507193457448774,249483.1245443142
30,-248.14733753215478,1.0,0.9984159420678677,1.5,1.5071900543625032,249483.63079082206
31,-248.1473371524844,1.0,0.9984171635512338,1.5,1.5071908296374903,249483.42691892525
32,-248.14733711667213,1.0,0.9984182050225949,1.5,1.5071928027517907,249483.2050366718
33,-248.1473379943418,1.0,0.9984148838990364,1.5,1.5071885969799794,249483.83618305982
34,-248.14733710438668,1.0,0.998417605702056,1.5,1.5071915960386282,249483.3353303338
35,-248.14733712670932,1.0,0.998417483725021,1.5,1.5071912880634764,249483.3641332113
36,-248.1473371383181,1.0,0.9984180071559537,1.5,1.5071921270411262,249483.25821140633
37,-248.14733714994873,1.0,0.9984173789720663,1.5,1.5071912037105857,249483.38226872284
38,-248.14733717386116,1.0,0.9984171351032871,1.5,1.507191511429182,249483.40603218283
39,-248.14733713711757,1.0,0.9984176345521912,1.5,1.5071916917282062,249483.32767850911
40,-248.14733783515476,1.0,0.9984184273446789,1.5,1.5071951117765472,249483.0885234798
41,-248.14733711749068,1.0,0.998418573191565,1.5,1.5071932821468559,249483.13458376846
42,-248.14733711456574,1.0,0.9984177904197844,1.5,1.50719195918167,249483.29549170812
43,-248.1473371623797,1.0,0.9984170615608361,1.5,1.5071905009540194,249483.4536076446
44,-248.1473468374461,1.0,0.9984052083070046,1.5,1.5071695841025063,249485.9225716601
45,-248.1473371350803,1.0,0.9984178512725809,1.5,1.5071920338209441,249483.28401974155
46,-248.14733715844704,1.0,0.9984178555818857,1.5,1.5071915349192935,249483.30166911622
47,-248.1473373093031,1.0,0.9984195565777805,1.5,1.507195296285312,249482.91954269903
48,-248.14733713040187,1.0,0.9984177669372293,1.5,1.5071919655276826,249483.29863331138
49,-248.14733714288013,1.0,0.9984176377175791,1.5,1.507191462630361,249483.33561458188
50,-248.14733712606176,1.0,0.9984181867350036,1.5,1.5071929926803518,249483.2007035115
