rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-249.76472540258692,1.0,0.9947647559675721,0.5,0.49060749645249346,250997.80334363584
2,-249.76472539015958,1.0,0.9947648223392891,0.5,0.4906076796914629,250997.780782567
3,-249.76472720780293,1.0,0.9947632341730855,0.5,0.49061076977788887,250997.6960544413
4,-249.76472540169198,1.0,0.9947648407518137,0.5,0.49060772439672534,250997.77503642024
5,-249.764725409761,1.0,0.9947648616230927,0.5,0.4906077713036386,250997.76883656633
6,-249.7647335787624,1.0,0.9947582536400066,0.5,0.49059714834581947,250999.378288159
7,-249.76472538492817,1.0,0.9947647817286035,0.5,0.49060768339405486,250997.7849093938
8,-249.76472540033137,1.0,0.9947647208451346,0.5,0.4906078974586738,250997.7736722695
9,-249.76472539628594,1.0,0.9947649187769495,0.5,0.49060800416436573,250997.74313626287
10,-249.76472542131523,1.0,0.994764828125497,0.5,0.49060777753480594,250997.77197524547
11,-249.76472538674716,1.0,0.9947649068673206,0.5,0.49060791345162424,250997.75201653456
12,-249.7647254235344,1.0,0.9947643437739245,0.5,0.49060757995194837,250997.84139075066
13,-249.76472539225506,1.0,0.9947648138780016,0.5,0.490607805567222,250997.77118856623
14,-249.76472552575433,1.0,0.9947654886349376,0.5,0.4906073242912238,250997.73769986487
15,-249.7647260524027,1.0,0.9947623723360908,0.5,0.49060731139007635,250998.07917313985
16,-249.76472538641974,1.0,0.9947647770796084,0.5,0.4906077411675498,250997.7805894306
17,-249.7647254387848,1.0,0.9947645457562214,0.5,0.4906073291114565,250997.84028756735
18,-249.76472542139527,1.0,0.9947650211092213,0.5,0.4906082961007871,250997.70756455252
19,-249.7647253985051,1.0,0.994764730229902,0.5,0.4906076242740503,250997.79547405773
20,-249.76472538966482,1.0,0.9947650136073464,0.5,0.49060768294304136,250997.75961840252
21,-249.7647255074553,1.0,0.9947653673513961,0.5,0.49060890535731416,250997.61883509113
22,-249.76472752698464,1.0,0.9947604315709322,0.5,0.49060718579981205,250998.30165865007
23,-249.76472560503316,1.0,0.9947638694051713,0.5,0.4906081366620214,250997.84668773777
24,-249.76472540744726,1.0,0.9947647389584128,0.5,0.49060768272000477,250997.78963771238
25,-249.7647253982359,1.0,0.994764870483302,0.5,0.4906077662980865,250997.76828729012
26,-249.7647254205367,1.0,0.9947647653153486,0.5,0.4906077180136515,250997.7838089482
27,-249.764725392306,1.0,0.9947650040835369,0.5,0.4906078932998221,250997.74308178562
28,-249.76472540396935,1.0,0.9947652693500066,0.5,0.49060833031643947,250997.6775898245
29,-249.7647262886603,1.0,0.9947651148778256,0.5,0.4906108677932829,250997.48243358938
30,-249.76472577518143,1.0,0.9947649192908653,0.5,0.49060581711835116,250997.92582826022
31,-249.76472537934023,1.0,0.994764792720228,0.5,0.4906076796160085,250997.78402417593
32,-249.7647256516866,1.0,0.9947633284754765,0.5,0.4906077063654431,250997.9417295744
33,-249.76472539797396,1.0,0.9947648092533239,0.5,0.49060770426905026,250997.7801581206
34,-249.76472543674026,1.0,0.9947647395548399,0.5,0.49060763610023966,250997.7934673014
35,-249.76472542215197,1.0,0.9947646672624497,0.5,0.49060718385815333,250997.83915374076
36,-249.76472548084712,1.0,0.9947641709826672,0.5,0.4906078314575892,250997.83924868674
37,-249.76472541597468,1.0,0.9947646233297108,0.5,0.49060784156417014,250997.78899476398
38,-249.76472539952374,1.0,0.9947646322500796,0.5,0.49060766449532006,250997.802815799
39,-249.76472549747268,1.0,0.9947637745174103,0.5,0.49060750836763944,250997.90955202832
40,-249.76472560463299,1.0,0.9947634010733369,0.5,0.4906063612988865,250998.04619244134
41,-249.76472553815256,1.0,0.9947658418870035,0.5,0.49060911859978873,250997.54918296458
42,-249.76472540042596,1.0,0.9947647392185079,0.5,0.4906076928126583,250997.78876557184
43,-249.76472540282703,1.0,0.994764915480221,0.5,0.49060786097370546,250997.7554609231
44,-23507.219163725065,1.0,6.269087340128168,0.5,0.02507388464174974,330273.18111309235
45,-249.76472540824034,1.0,0.9947648958470944,0.5,0.49060781819216576,250997.76118042629
46,-249.76472569337784,1.0,0.9947631077086568,0.5,0.49060670704147996,250998.0493465503
47,-249.7647253858595,1.0,0.9947647640725271,0.5,0.4906077987966692,250997.77719526732
48,-249.76472540455143,1.0,0.9947648240293607,0.5,0.49060773390029194,250997.77606820074
49,-249.7647253870091,1.0,0.9947647470117561,0.5,0.4906074134653283,250997.81125655366
50,-249.76472551221377,1.0,0.9947648030741675,0.5,0.4906066626925416,250997.8678665511
