rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-299.4519670307709,1.0,1.0089120712962238,0.5,0.49728319975124624,249763.16284348318
2,-299.4519670259615,1.0,1.0089122896425151,0.5,0.4972835402979684,249763.11100060926
3,-299.4519670527807,1.0,1.0089120356744596,0.5,0.4972831072279422,249763.17438609866
4,-299.4519677313292,1.0,1.0089149553764616,0.5,0.4972852319948428,249762.6838474411
5,-299.4519671619637,1.0,1.0089130372060129,0.5,0.497283942897068,249762.99720509668
6,-299.45196699680673,1.0,1.0089117385734423,0.5,0.4972831313779635,249763.20424391454
7,-299.4519672862589,1.0,1.0089105423032647,0.5,0.4972818765484539,249763.4372965092
8,-299.45196701162786,1.0,1.0089121810968746,0.5,0.497283378739898,249763.13612735458
9,-299.4519670755544,1.0,1.0089121506194285,0.5,0.49728350289796014,249763.1290358817
10,-299.45196704017144,1.0,1.0089121142621615,0.5,0.49728299798751824,249763.17507156255
11,-299.4519677901844,1.0,1.0089105672286907,0.5,0.4972799074950026,249763.59894056633
12,-299.4519670512891,1.0,1.0089120973178174,0.5,0.4972830502085409,249763.17253147345
13,-299.45196718149964,1.0,1.0089111056973101,0.5,0.4972818584538636,249763.3783654816
14,-299.4519670156442,1.0,1.008912214756384,0.5,0.4972834023433684,249763.13054630163
15,-299.45196702377143,1.0,1.0089119436436194,0.5,0.4972832685190591,249763.17079933087
16,-299.4519669830188,1.0,1.0089122420313956,0.5,0.49728310528224445,249763.15241029125
17,-299.4519670339869,1.0,1.0089121165677313,0.5,0.4972832229386799,249763.15605154913
18,-299.4519670104346,1.0,1.0089122235718577,0.5,0.49728337700381237,249763.13171534782
19,-299.4519671643138,1.0,1.0089107723321769,0.5,0.4972825058543633,249763.36010346396
20,-299.45196708587173,1.0,1.0089119531005377,0.5,0.49728285989917054,249763.2038838737
21,-299.45196700469387,1.0,1.0089122315296064,0.5,0.4972833591554267,249763.13235121014
22,-299.4519670497102,1.0,1.0089121422949123,0.5,0.49728319497678813,249763.15562506043
23,-299.45196720105014,1.0,1.0089110527275056,0.5,0.4972817038864172,249763.39694660078
24,-299.4519670233349,1.0,1.0089121535756878,0.5,0.49728331102321,249763.14473066689
25,-299.45196710244636,1.0,1.0089111458556357,0.5,0.497282103231166,249763.3536302934
26,-299.45196702061367,1.0,1.0089116536159763,0.5,0.4972831998891387,249763.20764101908
27,-299.4519672930546,1.0,1.008913143041969,0.5,0.4972853423641364,249762.86906530877
28,-299.45196700142696,1.0,1.0089119544953686,0.5,0.4972831890004165,249763.17627115903
29,-299.4519669932997,1.0,1.0089118795319212,0.5,0.49728298358722745,249763.2014548352
30,-299.45196705339913,1.0,1.0089125230482658,0.5,0.49728411812695367,249763.037740446
31,-299.4519670197551,1.0,1.0089122081341697,0.5,0.49728354912508316,249763.1190082744
32,-299.4519671228336,1.0,1.0089124191538543,0.5,0.4972822177592799,249763.20747247373
33,-299.4519674855401,1.0,1.0089111343527029,0.5,0.4972806758504216,249763.47397985883
34,-299.451967054134,1.0,1.0089120444353599,0.5,0.4972830973549596,249763.1742701528
35,-299.4519681396341,1.0,1.0089086545881236,0.5,0.4972819758149051,249763.63152865434
36,-299.4519669882211,1.0,1.0089122232441765,0.5,0.49728339911097236,249763.129905881
37,-299.45196701169334,1.0,1.0089119371319812,0.5,0.49728297669229754,249763.19585112415
38,-299.4519670631562,1.0,1.0089113127441252,0.5,0.49728259817833165,249763.29442320802
39,-299.451966993307,1.0,1.0089121885327983,0.5,0.4972833715819998,249763.13592701635
40,-299.45196860906435,1.0,1.0089151637608111,0.5,0.4972879608566138,249762.43376921347
41,-299.4519670452646,1.0,1.0089122707158482,0.5,0.49728338119050053,249763.12630827978
42,-299.45196701562236,1.0,1.0089120534179548,0.5,0.49728321852840807,249763.16319379705
43,-299.4519670273585,1.0,1.0089121729380977,0.5,0.49728357638390236,249763.12050903417
44,-299.4519670148147,1.0,1.0089120909568112,0.5,0.4972832512575752,249763.15643599883
45,-299.4519669828733,1.0,1.008912112289183,0.5,0.4972832183403788,249763.15689476396
46,-299.45196733447665,1.0,1.0089139615438674,0.5,0.497283798062173,249762.91012805921
47,-299.45196828437474,1.0,1.0089135970085255,0.5,0.49728762860225967,249762.62957706218
48,-299.4519681256206,1.0,1.0089098880049128,0.5,0.4972793354024238,249763.71955033988
49,-299.4519671018352,1.0,1.008911727454133,0.5,0.497282432009918,249763.26379915196
50,-299.4519670544032,1.0,1.0089118795407186,0.5,0.497283173433212,249763.18561174718
