rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-170.88784684167908,1.0,1.0134144566859546,1.5,1.5161729109344695,2473.2100291054526
2,-170.88784846482986,1.0,1.013349239617559,1.5,1.5160565058985231,2473.3437696093542
3,-170.88784683200356,1.0,1.0133903443260803,1.5,1.5161251757840422,2473.261180628474
4,-170.88784689760712,1.0,1.0133942263080182,1.5,1.5161244464978654,2473.256001218778
5,-170.88784673630468,1.0,1.01340746485029,1.5,1.5161556879537506,2473.2260892486674
6,-170.88784697243568,1.0,1.0134141143642454,1.5,1.5161557742237572,2473.216732684337
7,-170.88784733076534,1.0,1.0133755436208745,1.5,1.5161120123293734,2473.286718706032
8,-170.8878468142004,1.0,1.0133911160904099,1.5,1.516128729374483,2473.2588076817633
9,-170.88784782084596,1.0,1.0134428269020919,1.5,1.516225376537415,2473.1511909494075
10,-170.88784955892737,1.0,1.0133946495704067,1.5,1.5161770394103322,2473.236307430064
11,-170.8878484464044,1.0,1.0133497016867217,1.5,1.5160565965092403,2473.3430886692363
12,-170.88784672907374,1.0,1.0134044152989083,1.5,1.5161513945904628,2473.2319251434246
13,-170.8878467882205,1.0,1.0134051777673019,1.5,1.516158273196789,2473.228357762503
14,-170.88784678765305,1.0,1.013403694921739,1.5,1.516155799518158,2473.231335676666
15,-170.88784673192762,1.0,1.013406364165425,1.5,1.516154044524914,2473.22822969159
16,-170.8878467344167,1.0,1.013402558282595,1.5,1.5161448599255938,2473.2369026514657
17,-170.88784672276356,1.0,1.0134027025739596,1.5,1.5161480376921386,2473.2355462261658
18,-170.88784675030212,1.0,1.0133969087195447,1.5,1.5161385291750515,2473.247124883864
19,-170.88784684496557,1.0,1.0134103909371124,1.5,1.5161527383048152,2473.2230568997643
20,-170.88784672737017,1.0,1.0134066354588394,1.5,1.5161558120728502,2473.227207301819
21,-170.88784677725488,1.0,1.0133988581756181,1.5,1.5161464027957394,2473.2415313988713
22,-170.88784679349607,1.0,1.0133958327931294,1.5,1.5161410181734687,2473.247729824424
23,-170.88784694803223,1.0,1.0133837131508598,1.5,1.5161157981595306,2473.2738862709684
24,-170.88784672288853,1.0,1.013404007702826,1.5,1.5161504019545642,2473.2328573095806
25,-170.88784672555465,1.0,1.0134032068092298,1.5,1.5161484752038752,2473.2346801941817
26,-170.88784682913223,1.0,1.013401503879519,1.5,1.516154030490175,2473.235050838617
27,-170.88784702893736,1.0,1.0133961441521742,1.5,1.5161501287972492,2473.2439844436853
28,-170.88785828770432,1.0,1.013422943994997,1.5,1.5162678310968016,2473.163656225652
29,-170.88785097419094,1.0,1.0133775986952906,1.5,1.5161560986290175,2473.267825497136
30,-170.88784677614348,1.0,1.0134040232769763,1.5,1.5161438450616374,2473.2352167140903
31,-170.8878467286074,1.0,1.0134036900162613,1.5,1.5161511004124595,2473.2330491214157
32,-170.88784676333552,1.0,1.0134024915549402,1.5,1.5161522058342705,2473.2343284363033
33,-170.88784696474045,1.0,1.013422111115651,1.5,1.5161844172906045,2473.1951161082166
34,-170.88785227651846,1.0,1.0133097241130704,1.5,1.5160075131920796,2473.416988047561
35,-170.88784676566863,1.0,1.0134115016313776,1.5,1.516161929074949,2473.2181615156073
36,-170.88784675147542,1.0,1.0134033229328394,1.5,1.5161528893804772,2473.232914222123
37,-170.8878467439577,1.0,1.0134089800240633,1.5,1.516156379930952,2473.2237130380718
38,-170.88784679863164,1.0,1.0134026059681032,1.5,1.5161544573359758,2473.23335029267
39,-170.88784683655047,1.0,1.0133951086158015,1.5,1.5161415869363257,2473.248538918211
40,-170.88784701970206,1.0,1.0134231297482992,1.5,1.5161881485581596,2473.1923325596053
41,-170.88784676203355,1.0,1.0133947970496242,1.5,1.5161337267918444,2473.251830432981
42,-170.88784672298394,1.0,1.0134034027949181,1.5,1.5161489536291635,2473.234231588125
43,-170.88784673024864,1.0,1.0134042865441435,1.5,1.516152374865375,2473.231749718042
44,-170.8878468078995,1.0,1.013399907355637,1.5,1.5161503133696193,2473.2386398037033
45,-170.8878468249602,1.0,1.0133904425946878,1.5,1.5161264531337062,2473.260578942141
46,-170.88784707682987,1.0,1.0134170839264314,1.5,1.516184222962434,2473.202236677339
47,-170.8878472822293,1.0,1.013372875300191,1.5,1.5160998861000772,2473.294865009873
48,-170.88784672759104,1.0,1.0134032323585203,1.5,1.5161501048122596,2473.2340525068034
49,-170.8878468139256,1.0,1.01339080497433,1.5,1.5161272554407328,2473.2597792745237
50,-170.88784677047659,1.0,1.0134115968380166,1.5,1.5161642141607443,2473.2171981376823
