rep,loglik,nu_true,nu_est,T_true,T_est,theta
1,-256.9885854446584,1.0,1.00315414559291,1.5,1.5062027504581739,249549.71029716523
2,-256.9885855040375,1.0,1.0031540051163812,1.5,1.5062018764876899,249549.76244683095
3,-256.98858546695556,1.0,1.0031540939121255,1.5,1.5062027147285642,249549.71899658404
4,-256.9885855518187,1.0,1.0031548411784394,1.5,1.5062040532750016,249549.56305359342
5,-256.9885854689928,1.0,1.0031547888420147,1.5,1.5062038960792288,249549.57630325423
6,-256.98858534100145,1.0,1.0031544403882573,1.5,1.5062032528978027,249549.64971652642
7,-256.9885854934473,1.0,1.0031537769885583,1.5,1.506201826454488,249549.796899019
8,-256.9885856032197,1.0,1.0031534377462759,1.5,1.506201636706194,249549.85236408672
9,-256.9885855326356,1.0,1.0031552648286266,1.5,1.5062046559767828,249549.48037225445
10,-256.98858548104545,1.0,1.0031550371920515,1.5,1.5062044569790904,249549.52021796667
11,-256.9885863034506,1.0,1.003157731051252,1.5,1.5062094814368239,249548.95074715684
12,-256.988585457304,1.0,1.0031548104341756,1.5,1.5062040385785178,249549.5679888038
13,-256.9885856897199,1.0,1.0031522846238865,1.5,1.5061997534200997,249550.0863136142
14,-256.988585508916,1.0,1.003154575991967,1.5,1.5062036313711629,249549.6164469371
15,-256.98858945172833,1.0,1.0031512354314671,1.5,1.5062025409068038,249550.13404545697
16,-256.98858681278944,1.0,1.0031494700788968,1.5,1.5061948214257663,249550.66965379403
17,-256.9885854280692,1.0,1.0031539018337672,1.5,1.5062022239720463,249549.7644613577
18,-256.9885854604472,1.0,1.0031538713514125,1.5,1.506202335206264,249549.76473992874
19,-256.98858547208147,1.0,1.0031540334012734,1.5,1.5062026627691638,249549.72955638557
20,-256.9885855242428,1.0,1.0031546598265093,1.5,1.5062035448193989,249549.60763694352
21,-256.988585620049,1.0,1.00315583381654,1.5,1.5062056321276178,249549.3632144344
22,-256.9885854744425,1.0,1.0031542356274614,1.5,1.5062028787551325,249549.69271782416
23,-256.98858568493597,1.0,1.0031552648545072,1.5,1.506203842354553,249549.51022356254
24,-256.9885863038944,1.0,1.0031575228446232,1.5,1.5062096444108473,249548.97453222368
25,-256.988585540279,1.0,1.003153898855503,1.5,1.5062023746603512,249549.7593642191
26,-256.9885858015077,1.0,1.003151802604217,1.5,1.50619893035657,249550.18542292377
27,-256.98858546999327,1.0,1.0031542293279265,1.5,1.5062033040384253,249549.67801770844
28,-256.98858542540256,1.0,1.0031540859868908,1.5,1.5062026286718102,249549.72328803985
29,-256.98858545441544,1.0,1.0031538112702623,1.5,1.5062020827306184,249549.7825946338
30,-256.9885856193141,1.0,1.003155844196839,1.5,1.506205616340119,249549.36231117757
31,-256.9885854605127,1.0,1.0031542523299544,1.5,1.5062030057718712,249549.68567084783
32,-256.9885855492612,1.0,1.0031549798894273,1.5,1.5062038241112186,249549.5516325347
33,-256.98858539234425,1.0,1.0031542785978105,1.5,1.5062030143868117,249549.68159716894
34,-256.98858542065864,1.0,1.003154368853849,1.5,1.5062033975738902,249549.6546385229
35,-256.98858549034776,1.0,1.003154432399671,1.5,1.5062032919702657,249549.64942707698
36,-256.988585533476,1.0,1.003154900246676,1.5,1.5062041603083351,249549.55068290947
37,-256.98858551243757,1.0,1.0031536459534962,1.5,1.5062018291074502,249549.81553704257
38,-256.9885855306529,1.0,1.0031538985363562,1.5,1.5062023280159296,249549.7611224977
39,-256.9885859658825,1.0,1.0031553810807008,1.5,1.5062032002227028,249549.5171618687
40,-256.9885853910564,1.0,1.0031540837196273,1.5,1.5062026016428633,249549.72460100355
41,-256.9885855525026,1.0,1.0031555779395909,1.5,1.5062050001671874,249549.4229812139
42,-256.98858546096017,1.0,1.003154342486484,1.5,1.5062030642338542,249549.67063685646
43,-256.9885856900328,1.0,1.0031565673843117,1.5,1.5062070078867638,249549.2078594061
44,-256.98858543013193,1.0,1.0031545767985348,1.5,1.506203553367031,249549.61918878503
45,-256.9885854386084,1.0,1.0031544050828427,1.5,1.5062031706118097,249549.65778332012
46,-256.98858553095124,1.0,1.0031547641188197,1.5,1.5062037935661223,249549.58359993278
47,-256.98858716250834,1.0,1.0031592973411143,1.5,1.5062123065196742,249548.62317183352
48,-256.98858570320954,1.0,1.0031543034945942,1.5,1.506202014263885,249549.71474008315
49,-256.9885854698623,1.0,1.0031535655786123,1.5,1.506201729411248,249549.83068112473
50,-256.988585505198,1.0,1.0031543966000174,1.5,1.506203169156773,249549.65905244404
