loglik,nu0,nuBot,T1,T2,misid,theta
-615.3017298560994,24.720609904798586,0.16781845729780437,1.6701080848004806,0.4371731904203304,0.007127119831700311,6274.480883413782
-615.2493480673697,31.835314059670758,0.16856192325136177,1.6803326874502895,0.44079695865740925,0.007113542158430976,6246.625846907967
-615.2125402208399,39.99296631758559,0.16940250405550422,1.6922259790154268,0.44421894421835445,0.007228905702163645,6216.098335604067
-615.2433843643853,32.93344851035652,0.16892815876515724,1.685672784503075,0.44194594406024346,0.007209449463959023,6233.5972361768645
-615.2458187123023,32.47393831654199,0.16870494316482781,1.6821631955054677,0.44128431442801724,0.007100608919496775,6241.908075858327
-827.3988873858043,3.026079459595028,0.2703819210248182,2.234772598613818,0.5612323411911416,0.013485518418202077,4870.527738013795
-615.3023873911864,24.732757267893554,0.16827020446271493,1.6773918226552387,0.4383221260180787,0.007305749440558707,6257.481285775365
-615.2062124430417,41.91050870003524,0.16901297632194529,1.6871565608811754,0.44338188621601327,0.007040435707344127,6227.997402049225
-615.2798107972367,27.693500148889154,0.16927194028254963,1.6913079489878013,0.44178801909842225,0.007484593246839203,6222.7260832532265
-736.3496985485644,3.558615027733497,0.1758070855581164,1.8913479186839235,0.3651444111016916,0.021258930503379125,5817.531152603388
-1001.1286704291947,5.622897444510105,0.20358080936636,2.414861085091817,0.4028553503149199,0.011735112817399236,4840.7129291290275
-636.8403651972387,3.027500834501211,0.18620459105888226,2.0418279095844176,0.39966178281995657,0.020536457747693034,5610.595698671362
-718.8447354076638,4.394404869152005,0.27290518998488844,2.5024509515793953,0.6167810336599328,0.015233965239153225,4577.219911544211
-615.2092096936897,40.97942053644413,0.16951040256693067,1.693608059933492,0.4446271792367249,0.007261973427979669,6212.5441511077415
-615.1636295623616,60.67889086513453,0.17032095569288486,1.705418316925092,0.4482613785244167,0.0072747179378364595,6182.14446382642
-746.2991966242806,4.150185467068859,0.19319800671738707,1.914885457536743,0.41258039181465106,0.013074576632464847,5653.095125185469
-615.3026195225666,24.650899588262067,0.16779341468874773,1.6688440874865942,0.4371090461258895,0.0071465306980885,6277.016955768977
-615.3323374060624,21.913862518589266,0.16712964860290042,1.6589886730323904,0.4344715441115566,0.007016179974854557,6302.350957155739
-615.2899792065039,26.021601907655867,0.16812310394353583,1.6743133117560394,0.4383460458556175,0.007165150918551018,6263.60617047489
-615.2264432546573,36.517295147479395,0.16890092992197478,1.6843956489047764,0.4424546881810354,0.007070772092173608,6235.074574643498
-615.3033058364875,24.639832382431457,0.16823575361049936,1.6774275829638743,0.438220067639162,0.00729673891229249,6257.832011626534
-629.1681287623735,3.511884011351352,0.20810193585647752,2.1910256377224706,0.47912839003540464,0.021637724196696954,5299.957635363033
-615.3487227072999,20.6667197930609,0.16748196648978694,1.6663011649798074,0.4348198837746858,0.0072483813387114815,6286.978674565874
-615.352423917007,20.386638155565006,0.16685733748537804,1.6578838922803198,0.4330565676622501,0.006995063178185177,6307.843231505694
-615.2886588895312,26.23091552618925,0.16843428619330128,1.6791087629701626,0.43920042937516934,0.007279873048907552,6252.2259470562885
-729.3039504997251,3.6787441640139367,0.17198623193505705,1.5915094196288804,0.37340889259581045,0.02127154874126898,6368.94816246695
-615.2784305552294,27.45652508237053,0.1683487506176719,1.6779912689876346,0.4392833564448846,0.007194168770366775,6254.346472351874
-615.284207420175,26.799102976222663,0.16851955341812772,1.6803016387851835,0.43957775685297573,0.007297754479952617,6249.082513490504
-648.9614114862188,5.2663711879009565,0.22972341511465302,2.410001814897743,0.5433488443010441,0.012430465051036612,4881.703593952617
-615.1966700764053,45.15786532142679,0.16952209688648998,1.690961793814608,0.44515775109923567,0.007167756421032684,6216.371671075074
-640.4683046016289,4.052821151728015,0.1739094614601078,2.135960348615302,0.40931208383037726,0.016872297939395965,5585.421736404383
-615.2569352966741,30.818546183985493,0.16792632865293267,1.6712093261451082,0.438941456326323,0.006882257816750845,6268.806743379408
-615.4749351658984,14.526329554414414,0.16429945463592285,1.6204999969870864,0.4229784308139813,0.00651998095431569,6406.1050484979505
-1193.0804732409974,5.600692993026982,0.2567809537048647,2.046052561207984,0.5241140084439353,0.020903070887211248,5004.451386120657
-757.137710771191,3.973081171318931,0.20256124010675677,1.5843970516786645,0.45364645571867845,0.011745732908550523,6131.678349531174
-615.2834102831562,26.83107668123557,0.1681572200999372,1.6747389560257753,0.43864986921974,0.0071686838059545,6262.138660586773
-1005.5349016906255,3.2069420211504784,0.21996352752112483,2.1608229098123046,0.4114808263718592,0.019618739216573526,5119.7674978701325
-615.549832430033,12.565920874416035,0.16435490656633692,1.6255100613473525,0.4216022723380056,0.007006070362668691,6401.04250036732
-615.2833598337204,26.97146182568649,0.16814281461917252,1.6745553200482088,0.43869079597741695,0.007242174251365633,6262.625378085693
-615.2497142013688,32.284496986637734,0.16810130357681663,1.6748167733741979,0.43952038968177026,0.006848379814941799,6260.026393556905
-615.2046885245907,42.22497846663956,0.16939671454944522,1.6921727253431278,0.444443486260887,0.007170165797021242,6215.782657862037
-615.2581131659664,30.434571491813568,0.1686758639190024,1.681009358475731,0.440845470609246,0.007237718936766224,6244.93411358266
-615.18514722554,49.51014305114313,0.1696023250434671,1.6941313795496176,0.4456753111659609,0.007118513567418508,6209.363746627187
-650.0731433121987,4.571186085702761,0.23737242139720122,2.093522136259409,0.5858195478628219,0.022773136809738966,5223.971769497884
-615.1703767804204,56.994775878670275,0.1703724226140869,1.7058804770517535,0.4482051900535117,0.0073490855140175655,6181.256355571079
-615.2118592173067,40.17849949484575,0.16917969794984755,1.6886431021921349,0.44366181251182396,0.007126344274409355,6224.3057284815595
-615.2083242742067,41.207362056093615,0.16953621093303173,1.6937475494960006,0.44471653128378225,0.007240725642839543,6212.012034334546
-615.2104088362623,40.64462219308311,0.16904368167346673,1.6871965781022527,0.4433377692353406,0.007071264743975611,6227.9195156942
-615.2288186933372,35.9790671609525,0.16937358118275145,1.6918922019921196,0.4436029481999779,0.007271897619554858,6217.875433018171
-615.2035952713584,42.655731823271054,0.16919723647191498,1.6896118606147228,0.4439461464013309,0.007094711411385157,6221.909038722863
