loglik,nu0,nuBot,T1,T2,misid,theta
-691.3612633957528,24.852689982361845,0.20278434217784222,1.999634135581188,0.5427716205806556,0.019766860373717488,5484.129832624463
-691.2919122530335,35.27560567282867,0.20402755128403793,2.0150724000887568,0.5492431259821456,0.019653804388065913,5450.4727628577475
-691.2618882068139,44.505868993323965,0.20600786392591489,2.0414411592946835,0.5561361702389487,0.0199202954871664,5399.831188048508
-691.2327351904092,55.570180818439866,0.20488783207554892,2.025500234896848,0.554292170943984,0.019521147789585514,5426.860534603732
-691.2588806991836,44.2330606411365,0.20417731013972892,2.016184594570015,0.5511442221522148,0.019510968452125122,5445.821673852637
-691.2747371702804,39.385704687976364,0.20419392213167983,2.0161814317788456,0.5504775185641324,0.019613310702141607,5446.751760081924
-691.2756678164391,41.07704007863323,0.20185096039048692,1.9837785661681815,0.544337153397615,0.01907225074001271,5506.313406425985
-691.227457270171,58.71777753106053,0.2053082782841184,2.031140575501932,0.5557065935262037,0.019607722250332214,5416.170261607873
-691.3624035615643,24.61325217188726,0.2010553968225898,1.97449561776582,0.5380931475738118,0.019332352766923116,5530.647936413299
-691.3999168122622,21.190570675220275,0.20108615769908167,1.9769952386624643,0.5364303881888227,0.019501690002070655,5529.312994514082
-973.5542052550851,5.661860219358179,0.17316572544260433,1.4650408315793564,0.3820127450394062,0.021988628826322066,6500.4086008956565
-1170.3281150746448,4.825996020420032,0.20357331233665332,2.663511953964913,0.38489513167638983,0.021625593059392545,4559.460707397314
-740.7970746699355,3.603294371768243,0.2201460912190716,2.618870620473468,0.5052822369593055,0.01511748149463071,4755.265526668668
-957.0880111355103,5.346000486228984,0.17986095737820015,2.351962125070048,0.36836491372563923,0.021105855440798,5062.930697694788
-691.3763055445589,23.30426550819294,0.20207510668529893,1.9859013566514148,0.5403517896778147,0.019575477353773515,5508.784484858328
-691.3209180898774,29.82991306463359,0.20278993073099444,1.9983123917377938,0.5445463843216987,0.019532742847908843,5483.432293048663
-691.5266518832628,14.56645819158816,0.1987682372160997,1.946892662858426,0.5250567122664284,0.019596063117521715,5595.449883493815
-691.2067385756742,74.94194685319681,0.2057566783001322,2.0370940257132806,0.5579195044360207,0.019596730540554195,5403.920425726725
-691.2627532720245,42.93592093463119,0.2044910887911594,2.020384266095106,0.5518285566650062,0.0196010995514522,5438.3347447408205
-691.3469740673123,26.363463322608304,0.20281943527843363,1.999863264055688,0.5434467163486013,0.019676496026220958,5482.715283655701
-691.4247792786814,19.445547033919098,0.2007262296834628,1.9727056233133917,0.5344029092814666,0.019577008479543103,5539.293854743675
-968.4277392099335,5.598499256787676,0.21059750876151395,2.0217414886445937,0.4510982374319447,0.01627343047437019,5322.094441239179
-691.4845892358736,16.250681204757637,0.19825250175192582,1.9377354415391645,0.5254695287342845,0.019186676372287655,5609.434431758485
-691.2187028335933,71.16230559109206,0.20608391796459935,2.0470160009394682,0.5588095198655615,0.019802378529066484,5389.31293294965
-691.3039978878364,32.78520738862979,0.20268604427415085,1.9965449785977076,0.5450613859743999,0.019439635185745038,5485.457488665996
-691.3213653350755,29.758770017716998,0.20264806841437252,1.9957898033946062,0.5441685006531565,0.019483766584985258,5487.879879243654
-691.533452028806,14.308003298423333,0.198123696006098,1.9372874113661624,0.5229804677863144,0.019424874370528488,5613.8852500903495
-1088.903537792719,3.787213545253831,0.2707435631172756,2.4568893665680704,0.5360093030596015,0.012783157458261637,4557.7927734715595
-691.378552674922,23.275337814985008,0.20282811835640813,1.999060737747113,0.5422489525877703,0.019848843558285697,5485.641844802022
-691.3316120865517,28.348935415339756,0.201837452825159,1.984626470620623,0.5415560984069977,0.01934375733528164,5509.31509739377
-719.3611878981874,4.418445993353604,0.1741219826531326,1.6072740553267937,0.41112562719370505,0.01253339681715567,6346.051414120241
-1072.5090082284937,2.9310189157530164,0.23758419458186436,2.4134656639649883,0.4358248876624093,0.017913029731277584,4759.891583291415
-736.1613481494176,3.4442197357824647,0.20330683899057594,2.7855040364738572,0.4413654465890922,0.02152818753952345,4656.787402810023
-691.2874145359006,36.27659603459686,0.20419670459762956,2.0175201717226203,0.5498449258239785,0.019657205151958672,5445.684105893487
-691.2460124367698,49.173061399014124,0.20475607349270047,2.023209027828755,0.5533352755210743,0.019582862686154917,5431.669914605961
-691.2627613072285,42.965144550262636,0.20425820237955072,2.017414361994071,0.5512244361933447,0.019596382994924975,5443.922598821352
-691.2351068462795,54.35271635495313,0.20494841111061413,2.0260151035382514,0.5543882510062592,0.019575369245746394,5425.94453741564
-691.3815075024246,22.814518836758126,0.20208690754157685,1.9905304907033543,0.5399904523939448,0.01970475586624696,5502.6444791903905
-691.4694993702615,16.91502507480597,0.19959893321662597,1.957418688112985,0.529556922747863,0.019510555071567653,5571.309364750775
-691.3170561937881,30.472069260942828,0.2024974620314424,1.9936849467690771,0.543956885992525,0.019448928418647156,5491.479789802674
-691.32525975238,29.19465307259508,0.20281841929234776,1.9989485036843304,0.5444265878412144,0.01958351458534357,5482.638407126232
-691.3387229173624,27.334155992788684,0.20224750487588586,1.9917647779611327,0.5423005974934223,0.01954121089434073,5497.219900749686
-808.3731560995038,1.972458817429752,0.21468675676809484,1.3536775691980618,0.4883104836222167,0.012538812717526904,6556.093236712461
-691.3928702910611,21.798528596542734,0.20163462720040798,1.9833719002976216,0.5382995403644597,0.019656491126173826,5516.326672288267
-691.3877763494411,22.17507398070676,0.20070426094572247,1.9701770544995345,0.5360373136584067,0.019377585503107204,5540.714978954787
-691.4163888488271,20.046951151971538,0.19964095493833398,1.9567501302964534,0.531998465702887,0.01924161724945109,5568.60966887555
