loglik,nu0,nuBot,T1,T2,misid,theta
-656.2524829269521,34.297344732702555,0.18593194794093582,1.8285205444947408,0.49102580074772195,0.013362246882010528,5840.86409674168
-656.7210891700454,9.740488578724682,0.17862734416867962,1.7368718784060082,0.4566681928162667,0.013574760747682093,6072.1859360943845
-656.2417801257476,36.53008399945571,0.1861467832975831,1.8320067668883964,0.49196070515871265,0.01334328466445519,5833.135347132877
-747.9156841215433,5.117873098239752,0.18709264524185149,2.747514772728691,0.3973302536288476,0.014152998261113037,4663.990803663346
-656.2196791596734,41.92005609383016,0.18724773044834622,1.8471279985466338,0.4956960980542576,0.01358980443033508,5800.218137967169
-656.3498620811151,22.269247942440497,0.18396405315669043,1.802768775199126,0.48238328610440134,0.013246776311577581,5902.111207708855
-656.2062783660696,46.17285904989607,0.18744881954360676,1.8494176436507905,0.49671906117839093,0.013546617927539814,5794.373505906728
-656.1745264430779,61.15356340373863,0.18748353813182045,1.8495067569414698,0.4980431808947809,0.013442060728975384,5792.111505213723
-656.2965721240865,27.498848516196507,0.18518421325741866,1.818926044175962,0.4874561968911002,0.013407408604858704,5864.160182666773
-989.8674490237519,4.275115429761367,0.1963097629982872,1.9371487169824237,0.394905960932886,0.022294157942517392,5513.568880845066
-656.219395819451,42.076640522009505,0.18736350231451146,1.8496006216597078,0.49599485496659956,0.013647803092862867,5795.4996239950515
-656.2628931051936,32.39953606288434,0.18658282691934053,1.838533689589654,0.49234986943660947,0.013621878877482323,5820.9801152067275
-656.3626708175195,21.235971947604916,0.18431049520582998,1.8078482555359312,0.482810040818291,0.013413441479605328,5892.143373770892
-656.136891657145,98.56146972248276,0.18861296985702586,1.8649445921544612,0.5024793533067958,0.013567329359200252,5757.848120603906
-670.6313784026496,4.575753066242321,0.19334463233002555,1.721962787631722,0.4645074058919178,0.014223521836939491,6002.162165319139
-656.3017190111111,29.455414427583378,0.1886791343277969,1.8710093029432173,0.49707668298949054,0.014388431683847585,5756.629534981691
-656.1942378452219,50.8067579385111,0.18751024358599122,1.8504291199099485,0.49732146000430877,0.01353746200255705,5791.6439668002395
-656.4851879523021,15.030105088177084,0.18263348828364404,1.7862979164353656,0.4743153841168786,0.013573278566775612,5946.494488497023
-808.1648021366849,3.887220526449278,0.1937900634299459,1.4053182260972032,0.4396865925053774,0.021337527746394885,6512.899625068206
-656.2119305800567,44.32740406795455,0.1868713317543241,1.841849968484982,0.4949825428385105,0.013460372663339385,5810.7099622988435
-656.1919204669729,51.95525300074489,0.18776569746630753,1.8542822265394943,0.4981651078182687,0.013578230869180394,5783.79357237414
-656.2732904072267,31.048189558775594,0.18638325622787028,1.835173066410718,0.49154308985594236,0.013746503102173385,5828.185153560399
-656.3102301566447,25.997623205349488,0.1846291520160005,1.8127096381060552,0.4854775809509497,0.013267433040745413,5878.91073478848
-656.4518982093056,16.39650879925553,0.1817536572123761,1.7725171564841458,0.47326291901002276,0.01306037524130412,5973.767243376539
-656.2000866381429,49.39777724909011,0.18815212501265047,1.8592963613249749,0.49893641593989846,0.013829418408177222,5773.507445288982
-745.0589669293686,3.488933330721803,0.19223596439064308,2.7878925944607835,0.4322498037914765,0.020971192335454084,4733.408747561364
-1234.0462593564612,4.83305232134901,0.21512502265692393,2.1840754069060386,0.4115128130386589,0.01908863580135194,5014.769383183085
-656.1565093853982,74.51012195610325,0.18818975290893986,1.8596241486767329,0.5005769138592551,0.013547213606713885,5770.267663502977
-656.3207917647549,24.851922759625037,0.18463024269018558,1.8125562431334383,0.48513848576064816,0.01330285304215092,5879.844501659178
-656.2591276962681,32.98548213267974,0.1862875045361507,1.8342022981999446,0.49169466851004606,0.013539387564216864,5829.740732369812
-930.1424574403948,4.067880027721497,0.19246832976744355,1.5735596967679668,0.40681061850842937,0.012947862751620437,6152.899415901692
-656.2682809357395,31.511738996303283,0.18642296272899392,1.835504296512857,0.4917845850828088,0.013610880874254017,5827.24498174879
-673.5827080531616,4.507117558338351,0.20720003636219722,2.019986005928173,0.5079654706058945,0.013968273092174015,5494.410584360051
-656.2590229275381,33.094901709103276,0.18574257001961042,1.8269475314463228,0.49025446546765666,0.01334431795264017,5845.121994308751
-738.0021782023562,3.6986297336664222,0.1634651964633343,1.5378697172892715,0.36042552046771026,0.019628844855269487,6537.332478497222
-966.8807707394822,3.2813983304108856,0.2387356112204028,2.590689918451547,0.4425000879464224,0.019915679453603893,4565.144727699804
-786.9170263544949,3.9356142279378012,0.1893998345259465,2.416503420499552,0.38372986131501974,0.01404958457521014,5001.073663884442
-656.1437742004822,88.4381401493077,0.18844735995246192,1.8631194737369108,0.5017498698133495,0.013563152444614868,5762.260158515126
-656.4097988296228,18.426565580578547,0.18258602678951114,1.7816092865846507,0.4769045296601708,0.013184561118098586,5950.144196949847
-656.1618194220636,69.93234112117062,0.18805949798792354,1.857984373567282,0.5000201257613749,0.01353976114705372,5774.045620401044
-656.1984183577606,49.19623583781805,0.18743020914789196,1.8482449759386883,0.4970027625202302,0.013527332107998512,5795.844058032767
-667.4809528243785,3.620002592869387,0.17601592712552633,1.8927345121171029,0.39973802898650784,0.012896403212529365,5879.490334500785
-656.3060057276646,26.439825643902605,0.18485231275945213,1.814837326744829,0.48624056718056874,0.013279566884851523,5873.639257778867
-656.2615366780815,32.71977521877627,0.18561284930951485,1.824678673419211,0.4898666396279061,0.013284375153427968,5849.82337626238
-659.6537770306155,5.578888836334187,0.1739315748377804,1.7554946339252455,0.4321861506819719,0.013448222857504672,6114.42205063761
-656.2170530008789,42.746270427751426,0.1873068895585745,1.8478404964977855,0.4959533233848934,0.0136001579792223,5798.491380218967
-656.4065982157825,18.47442647877674,0.18330840260442793,1.7939146234220478,0.47873264559858364,0.013392452953210617,5924.642356412277
-656.3151910015673,25.360288744455765,0.1850580403443723,1.8180986556172218,0.48643491679932127,0.013413617157504975,5867.526271078521
-656.2868201390022,29.120695535461444,0.18687927233535,1.843572882579572,0.49233621994824633,0.013825539728479358,5812.187623329626
-656.2853433824376,28.93064691449667,0.1859754153296277,1.830725253789743,0.48990774890604954,0.01356847712237444,5839.020099957201
