rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-22134.252493601434,1.0,1.122976348523165,0.5,0.508586222308036,1.0,1.0638552473058116,0.5,0.39637068907489925,5e-05,0.00010175,238824.4691366644
2,-35739.36474180696,1.0,1.8123471128386504,0.5,0.32623687239327775,1.0,1.4793659642895638,0.5,0.22965942203405046,5e-05,0.000101,229348.3435488593
3,-19229.695826550294,1.0,4.400926818375927,0.5,0.5690100490436041,1.0,0.38357234700764165,0.5,0.8498393582830542,5e-05,0.000101,249760.67587346956
4,-50919.87170206239,1.0,0.5503699575537847,0.5,0.6248932158072034,1.0,0.6835381602028322,0.5,0.46823484249998193,5e-05,0.000101,256830.37766717933
5,-48055.43984060617,1.0,0.30605981440491153,0.5,0.31554823563771534,1.0,0.4610976307027097,0.5,0.1371433200455989,5e-05,0.000101,402915.8529384675
6,-35217.09735818849,1.0,0.6959861271218684,0.5,0.20437871148003253,1.0,0.48382812524771646,0.5,0.15470628960027077,5e-05,0.0001010000003919206,396074.8352719576
7,-11548.600859582973,1.0,1.5518889896800596,0.5,0.41046002762222117,1.0,0.5063602626759011,0.5,0.46694566753917016,5e-05,0.00019710683434430375,295415.6347096481
8,-56832.70452826079,1.0,0.8401845832238526,0.5,0.7213933356313847,1.0,1.3023167545313201,0.5,0.0001,5e-05,0.00010100002117796604,208284.1747992767
9,-106530.83447682371,1.0,0.4731040505213844,0.5,0.36223208624887504,1.0,0.4337846867313086,0.5,0.00010000000000000002,5e-05,0.00010100010114356808,324142.9085274041
10,-45316.604947089014,1.0,3.2529656921258865,0.5,0.3773888189347015,1.0,1.7412650881641054,0.5,0.30108409500106476,5e-05,0.00010174999999999998,196299.0536502125
11,-24976.304766338686,1.0,0.9525120962617059,0.5,0.38455998485089615,1.0,0.49968555450501534,0.5,0.4760213017277551,5e-05,0.000101,315530.48721623776
12,-358690.70827563107,1.0,1.5303865361827023,0.5,0.1254877567352961,1.0,0.9411841717434141,0.5,0.23706912147368864,5e-05,0.00010100000000000002,424536.8482434749
13,-14832.853876454039,1.0,0.6316329445338342,0.5,0.33982972558740654,1.0,0.5644181786675483,0.5,0.17982593460442012,5e-05,0.000159953871903056,329640.97804477665
14,-17513.515877404054,1.0,0.40561862948157607,0.5,0.3788941906411139,1.0,0.031778613057387745,0.5,0.5408927102913651,5e-05,0.0001,361275.92048034834
15,-17010.00422627228,1.0,1.5661931178960078,0.5,0.5184169981529612,1.0,0.3347077840105996,0.5,0.664069288386008,5e-05,0.000101,274009.3814318854
16,-123605.93764720486,1.0,3.178470203096201,0.5,0.31461466705314484,1.0,0.27765179591443834,0.5,0.23075069199363263,5e-05,0.00010099999999999999,331663.9067764528
17,-118307.87236554992,1.0,2.1553422171783243,0.5,0.21703148556168098,1.0,3.1367328912042383,0.5,0.11088971762615844,5e-05,0.000101,161387.81496981764
