rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-266.1413855833598,1.0,0.8803612032535715,0.5,0.4832379511171503,1.0,1.0414820354509218,0.5,0.40895669310104876,0.001,0.0001,255030.3765554807
2,-357.95879601557317,1.0,1.3020679628739011,0.5,0.5260174483389318,1.0,0.9700741746062089,0.5,0.6486322277892204,0.001,0.0012776645809708157,239104.44122776206
3,-266.88779000083014,1.0,0.8610865971223725,0.5,0.47997982438688064,1.0,1.0472502381958035,0.5,0.3922353234030437,0.001,0.0001045659692713593,256172.4424302849
4,-385.8864660792424,1.0,0.735579959493586,0.5,0.45149586587119894,1.0,1.109747701347033,0.5,0.2521736511469207,0.001,0.00028793239430496874,264303.2604771326
5,-83886.66936379144,1.0,3.710944621311357,0.5,0.23977334139003337,1.0,9.38448596576168,0.5,0.021358702862995824,0.001,0.0012286037963199308,55982.67834376712
6,-6622.374995581311,1.0,0.04065154622263181,0.5,0.4392256220443582,1.0,0.0001,0.5,0.902749360173493,0.001,0.0003951855970025624,320905.8328201085
7,-6434.263014755641,1.0,0.30464430609424886,0.5,0.4657337906599665,1.0,0.0001,0.5,0.9709550354960992,0.001,0.0006267657244735814,307319.6335152452
8,-754.6643886469792,1.0,1.7901404095105713,0.5,0.5094317590635815,1.0,0.717354679619322,0.5,0.7734968093628384,0.001,0.0008406618089339305,251118.70509628401
9,-6426.300710837069,1.0,0.4484792980178582,0.5,0.4655762247785578,1.0,0.0001,0.5,0.9718772614359098,0.001,0.0009489785450003919,307340.2360186942
10,-6498.141547627063,1.0,0.46196939153676536,0.5,1.1802428957738407,1.0,0.9584232203155861,0.5,0.0001,0.001,0.0002971616690619379,309197.55303886265
11,-2113.989920634085,1.0,0.5760567603361334,0.5,0.34423760204703774,1.0,1.1252268762811708,0.5,0.045211262677779016,0.001,0.00025815317604451475,284103.2412559986
12,-310.7907485545402,1.0,1.008393380410563,0.5,0.5022785050029153,1.0,1.0228170805936565,0.5,0.504264060572856,0.001,0.0014314765809976203,247763.6522053158
13,-449.9830120648403,1.0,0.9312472330527058,0.5,0.5012894957691747,1.0,1.1801167627748745,0.5,0.393011293298358,0.001,0.00031520016795778106,242571.30174299036
14,-466.687119605358,1.0,0.703284046910777,0.5,0.4393789666831633,1.0,1.1059007502457348,0.5,0.2192978561043794,0.001,0.0009814894808148774,268637.7475275971
15,-271.0025745136991,1.0,0.9366504171761032,0.5,0.4918320344856404,1.0,1.0288231570748914,0.5,0.4532615646745337,0.001,0.00023179165585954838,251853.23065735033
16,-317.41074461479,1.0,1.0450702912978589,0.5,0.5060758209669122,1.0,1.0126560714495552,0.5,0.5273298679821753,0.001,0.0013857464489555756,246460.26268817988
17,-266.750507863675,1.0,0.863692419889336,0.5,0.4802314938189485,1.0,1.0471796663847552,0.5,0.3939429333287806,0.001,0.00010620643900405267,256020.09254227325
18,-379.41349359042215,1.0,2.725839704191647,0.5,0.5611889259167205,1.0,0.8960301578222681,0.5,0.8766907101923286,0.001,0.000115898722306842,225557.92187263037
19,-392.29478617182394,1.0,4.4913806861530405,0.5,0.5763927169966697,1.0,0.8846822018693661,0.5,0.9603911587964088,0.001,0.0001,219836.32120178823
20,-266.14118092167337,1.0,0.8797218181794921,0.5,0.48304653070649234,1.0,1.0415580689377866,0.5,0.40834825320964663,0.001,9.999999999999999e-05,255091.72853892538
21,-6460.45980504006,1.0,0.031183876394586432,0.5,0.46074076961798066,1.0,0.00010000000000000002,0.5,0.9573981088917272,0.001,0.0005642126657251499,309880.9528181443
22,-317.22008991349503,1.0,1.042192928227373,0.5,0.5068365352111942,1.0,1.0253476879819656,0.5,0.5225187534986235,0.001,0.0014067161333329201,245760.686860082
23,-3087.3196494170916,1.0,0.6854529820027374,0.5,0.44593746169698234,1.0,0.5073793497326232,0.5,0.5632681430611699,0.001,0.0003717678707724962,299482.1296852059
24,-273.38570098367927,1.0,0.9340036535709141,0.5,0.4918217168680796,1.0,1.0341898494047477,0.5,0.4504175139105,0.001,0.0005050308525403934,251681.05345687308
25,-266.20363883020036,1.0,0.8760242744002148,0.5,0.48251705962594404,1.0,1.043321679594047,0.5,0.4049997103031929,0.001,0.00011327074301151156,255254.44543138222
26,-335.2641664455441,1.0,1.3181171318203542,0.5,0.5244356678320573,1.0,0.9699839459734614,0.5,0.647091222619952,0.001,0.0006237122584998972,239236.32056156866
27,-429.4098623858481,1.0,0.7666129685026263,0.5,0.4612810379997238,1.0,1.1618936473526895,0.5,0.258220742225969,0.001,0.0002308651487321577,257708.41836497106
28,-266.239265459546,1.0,0.8732940521708519,0.5,0.4820341829080594,1.0,1.0437927845277735,0.5,0.4027009175700273,0.001,0.0001,255436.87648457938
29,-275.72641004119214,1.0,0.8610745067969,0.5,0.4818531734690868,1.0,1.0608144055793032,0.5,0.3905376667696051,0.001,0.00099661559681169,255101.7306442553
30,-266.14168978924863,1.0,0.8812381701295325,0.5,0.48334194214667936,1.0,1.0411049672899093,0.5,0.4097125166146723,0.001,0.0001,254994.60997687228
31,-266.20634329065797,1.0,0.8843396992142856,0.5,0.4836703622060197,1.0,1.0383255320056959,0.5,0.4129566450144221,0.001,0.0001,254950.944887361
32,-408.46383406605673,1.0,5.960388152361324,0.5,0.5831461081693762,1.0,0.8817292148778542,0.5,0.9958249778737761,0.001,0.0004349797142927448,217447.75648521434
33,-311.0319896929286,1.0,0.8975346528400031,0.5,0.4899495361718809,1.0,1.0344810573641916,0.5,0.4343659352950598,0.001,0.001927176996199223,253343.94302049838
34,-4623.364809692241,1.0,4.669959313704161,0.5,0.43434419935478263,1.0,0.22040191280197102,0.5,0.8037975815742306,0.001,0.000315819868456328,306041.07250296045
35,-415.33108294725025,1.0,8.596105608029683,0.5,0.5905625233787228,1.0,0.8823827461464636,0.5,1.0293939049589171,0.001,0.0004944395491283931,214854.36832708467
36,-422.1915001702,1.0,3.0037483963390086,0.5,0.5515296889967856,1.0,0.8447714362190902,0.5,0.8851825610571046,0.001,0.00039108201824509945,229525.44700032493
37,-18388.723541745723,1.0,0.27787895162628584,0.5,0.341039997447467,1.0,0.3849259827532623,0.5,0.1629142399291932,0.001,0.0009673657246050296,403175.2375922329
38,-396.2537392146187,1.0,1.8953096866736678,0.5,0.5388991263500911,1.0,0.8594292297394964,0.5,0.7918778961209159,0.001,0.0002887322505908551,235786.02187349886
