rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-43419.66225202136,1.0,0.8111101572535174,0.5,0.6096934321536497,1.0,0.9823143618000468,0.5,0.13429253308467484,5e-05,0.000101,234592.49148080265
2,-120679.66770203371,1.0,1.2910712262440651,0.5,0.4832074104356697,1.0,2.701958831148114,0.5,0.13492196402246232,5e-05,0.00010100000000000002,164742.26897822224
3,-48160.06101409818,1.0,3.107207915797396,0.5,0.48368545441226074,1.0,2.0712709983992896,0.5,0.3912760645769897,5e-05,0.00010174999999999999,173454.0038821206
4,-211854.12444604718,1.0,0.3191071341052835,0.5,0.5218125845730247,1.0,0.8251848587242346,0.5,0.17391454040506785,5e-05,0.000101,324727.89403502
5,-55344.785696069426,1.0,1.4427762719608344,0.5,0.1751314144518638,1.0,0.299564839609282,0.5,0.19979893573983812,5e-05,0.00012791652132381677,441956.902841642
6,-48718.74791509988,1.0,5.016365035488367,0.5,0.7776263499243414,1.0,0.370180344484568,0.5,1.250847252662701,5e-05,0.00010099999999999999,202179.54905601882
7,-22253.773044215814,1.0,0.7308152850690648,0.5,0.37734781440077947,1.0,0.0033811985315742145,0.5,0.5355102130392352,5e-05,0.00011400909938556126,362789.7710970298
8,-20201.234690465655,1.0,2.1549727048365783,0.5,0.30748964078190516,1.0,0.3747297887824346,0.5,0.35303752035741753,5e-05,0.0001,345392.3166110271
9,-152937.83218949183,1.0,0.44192460381951704,0.5,1.218925197284355,1.0,0.5228564283455785,0.5,0.7225170225311007,5e-05,0.000101,187260.37070214405
10,-190149.78053356655,1.0,0.4907026861757283,0.5,1.4626769046957107,1.0,0.6577836001093434,0.5,0.8963430721537361,5e-05,0.00010100000000000002,160774.16061826842
11,-17509.00751791577,1.0,0.7356062363897428,0.5,0.3723231010250413,1.0,0.3463554689285178,0.5,0.3521690642517894,5e-05,0.00028540715884813137,336325.6431088357
12,-42640.30670712551,1.0,0.590210851072746,0.5,0.953538497841982,1.0,0.7834354689830252,0.5,0.0001,5e-05,0.00010100000873719875,275418.507683784
13,-171557.66490311958,1.0,1.0608744555878564,0.5,1.8334935457287178,1.0,2.218668261123756,0.5,0.2986332345289754,5e-05,0.000101,134396.91618486936
14,-20490.66377288411,1.0,0.9885590636937079,0.5,0.38865012988073705,1.0,0.106521730396996,0.5,0.525568289255773,5e-05,0.00015579307036621903,346616.9193490687
15,-17222.209239050953,1.0,0.6987620706252796,0.5,0.36400776832531223,1.0,0.5074227270765156,0.5,0.25444850869447605,5e-05,0.0001600630501699139,325310.87018337875
16,-16218.776957438913,1.0,3.6349831105238155,0.5,0.42776602496438215,1.0,0.3801093684109226,0.5,0.5490604552857656,5e-05,0.00012710615548508202,294653.2623183957
17,-128193.9812623036,1.0,3.1457476880649056,0.5,1.5452619364223914,1.0,3.4319069612116175,0.5,1.5706363874015254,5e-05,0.000101,93260.61593472627
18,-61376.145689999845,1.0,0.9679706268575186,0.5,0.16160436119038607,1.0,0.334834586966528,0.5,0.13304531057626107,5e-05,0.000101,427086.92051426024
19,-18935.08259552377,1.0,0.7130893784654605,0.5,0.39764031360841606,1.0,0.2665016398526402,0.5,0.427967321192011,5e-05,0.00013653311557470594,333273.4959344683
20,-69564.80980558033,1.0,1.763679386969871,0.5,1.0128544154251335,1.0,1.7792064102090963,0.5,0.6176253684973843,5e-05,0.00010100000023131238,147530.14504957333
21,-27817.6229906982,1.0,2.805988177927039,0.5,0.34903035530284565,1.0,0.8958585247382831,0.5,0.32288486919997417,5e-05,0.00010331437758751335,263077.25460383715
22,-32919.92077261358,1.0,0.3758883879796809,0.5,0.24486082052200325,1.0,0.17679402673848713,0.5,0.240825417499313,5e-05,0.00010099999999999999,440128.90747054416
23,-33889.527768009066,1.0,0.8749717240989323,0.5,0.23379525406569754,1.0,0.8837513222624979,0.5,0.1211494988104951,5e-05,0.000101,312722.1425263951
24,-16818.929539833935,1.0,0.8138344206856528,0.5,0.3694176598527901,1.0,0.4893003695866748,0.5,0.30351760057929167,5e-05,0.00014152375232123404,321167.83360143384
25,-17731.887631518628,1.0,3.8230143259558957,0.5,0.4411158736652611,1.0,0.7655104003824447,0.5,0.51513990256756,5e-05,0.000193808429172537,255255.41721394155
26,-69283.9532765968,1.0,1.1315175404138236,0.5,0.1519710935154298,1.0,2.0353245787609944,0.5,0.010883090376010563,5e-05,0.00013145238071170584,177876.46480461498
27,-99764.1450074361,1.0,1.1030336825819496,0.5,1.171946484081933,1.0,1.1602976021423317,0.5,0.945347200876096,5e-05,0.000101,154651.79312218193
28,-28571.528255682835,1.0,0.928797975709923,0.5,0.24926793337498673,1.0,0.40185822538788063,0.5,0.2436427400470588,5e-05,0.000101,381623.67647803464
29,-19485.45177133892,1.0,0.4619338916344804,0.5,0.34475369372551046,1.0,0.41568577179224064,0.5,0.1954431900015112,5e-05,0.00011341866789881712,358605.29379904794
30,-39278.186175945084,1.0,1.1976702145240206,0.5,0.6620841248434133,1.0,0.3166082213552376,0.5,0.7628497948579883,5e-05,0.000101,240949.90799286574
31,-36998.70658678368,1.0,0.961006513191787,0.5,0.5047315426927973,1.0,0.657450362886201,0.5,0.2788651228664255,5e-05,0.00010100000000000002,262427.7691929381
32,-34704.13461672365,1.0,0.47141119185149954,0.5,0.5320033235251315,1.0,0.33080345923596416,0.5,0.48629281827020293,5e-05,0.00010099999999999999,293768.4380846609
33,-15731.318803699603,1.0,3.4673106480942573,0.5,0.40494378994664215,1.0,0.44291688526254186,0.5,0.5034519090706593,5e-05,0.00034495294831854916,296273.36630237324
34,-84488.78331162859,1.0,0.8339582267981281,0.5,1.567892447055741,1.0,1.0294171223369009,0.5,0.0001,5e-05,0.00010701699502291909,218328.76840684674
35,-77328.3950003712,1.0,0.39910089775085317,0.5,0.9322053660523675,1.0,0.539727283320374,0.5,0.12418455743896632,5e-05,0.00010782639636485682,285158.3590897286
36,-68821.05789884613,1.0,0.9006891365178116,0.5,0.29686219444973583,1.0,1.4345416605258527,0.5,0.0001,5e-05,0.00010100023386257692,196240.2152847242
37,-25608.212601639803,1.0,1.3467483752704876,0.5,0.277632595432773,1.0,0.43340232502952497,0.5,0.2596633376014391,5e-05,0.00011114997229694961,350586.8504868089
38,-35703.13358631704,1.0,1.5016749556855886,0.5,0.3505478133576572,1.0,1.1586003060801051,0.5,0.19237911845350597,5e-05,0.00011203426049046604,239822.53329724385
39,-83824.30570033418,1.0,1.9529512076941702,0.5,0.9250973998149993,1.0,2.085671128763572,0.5,0.34119186236814053,5e-05,0.000101,140079.5068228205
40,-129128.09863738337,1.0,2.1131871060895717,0.5,0.39290929371621486,1.0,1.0542669741564616,0.5,0.16188467412701385,5e-05,0.000101,212583.63149767392
41,-84005.78527346984,1.0,3.0670962180788433,0.5,1.244320532793627,1.0,1.0087501628590412,0.5,1.7415803903046152,5e-05,0.00010099999999999999,133985.0845055789
42,-16614.098323405145,1.0,0.8993521930190618,0.5,0.3777111141258692,1.0,0.4973173805431629,0.5,0.32959380137288313,5e-05,0.00020053442987666702,315277.97944294714
43,-50658.59286491414,1.0,2.4183144414114097,0.5,0.45065315847630966,1.0,2.0669722063396523,0.5,0.30854688859506524,5e-05,0.000101,177860.4769989755
44,-31119.88659550678,1.0,0.3678303406986096,0.5,0.5558330589645567,1.0,0.5388992722127067,0.5,0.038659408741855195,5e-05,0.000101,349353.47314615565
45,-94268.59510302408,1.0,0.8040753249053952,0.5,1.6088226107026373,1.0,0.9195228843029986,0.5,0.0001,5e-05,0.00010099999725924373,227018.6335820574
46,-62732.96922546793,1.0,1.5114310338354005,0.5,0.876720875696089,1.0,0.3738150335307966,0.5,1.3019814311720543,5e-05,0.00010099999999999999,190143.58870081833
47,-144877.66145298397,1.0,1.5418241958168821,0.5,1.7200140338374024,1.0,0.7877397858226548,0.5,2.6332687117399183,5e-05,0.00010100000645655768,107110.80975881862
48,-15873.966238057259,1.0,2.5823740470394183,0.5,0.4099339796739795,1.0,0.4799759772719922,0.5,0.48871116373253565,5e-05,0.00017657135082711602,292415.1966304655
49,-55295.54264588881,1.0,0.99852969606457,0.5,0.16621971573760283,1.0,0.5150663206247864,0.5,0.14095354457917492,5e-05,0.000101,399419.1691225776
50,-228671.60946051835,1.0,0.32714530709654005,0.5,0.6804623673264729,1.0,0.7704675805339894,0.5,0.5178024909987927,5e-05,0.000101,258246.49384120194
