rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-287.65538484561694,1.0,0.9834503129834289,0.5,0.48078994674325476,1.0,1.0276240949942106,0.25,0.21668660781103397,0.1,0.1086712966386586,250519.2478504568
2,-287.6554224888787,1.0,0.9835092191057581,0.5,0.4808099585340791,1.0,1.0276232721356364,0.25,0.21672514471313797,0.1,0.10866023527263302,250515.16723232233
3,-287.6553823729482,1.0,0.9834470151457699,0.5,0.4807936436658232,1.0,1.0276100118665836,0.25,0.21669282289087197,0.1,0.10866959762442105,250519.93459681366
4,-287.6553841981622,1.0,0.9834252715058306,0.5,0.4807873493918821,1.0,1.0276090614030544,0.25,0.2166803800857511,0.1,0.10867147462311774,250521.43760236917
5,-287.65539051331507,1.0,0.9834420949982514,0.5,0.48079668636089057,1.0,1.0276048150349775,0.25,0.21669657881695745,0.1,0.10867072348118192,250520.2093542349
6,-287.6553920739352,1.0,0.9834507818837736,0.5,0.4808005490074681,1.0,1.0276113673811373,0.25,0.21669863187925134,0.1,0.10866909301852819,250518.80560127692
7,-287.6554685873416,1.0,0.9834948115934593,0.5,0.4808146642080347,1.0,1.0276123307358298,0.25,0.21673324331840735,0.1,0.10866720560366247,250516.33308850895
8,-287.6553811652375,1.0,0.9834301408661358,0.5,0.4807867612820484,1.0,1.0276156228866662,0.25,0.2166778359820829,0.1,0.10867371409722021,250520.73472310364
9,-287.6554015643451,1.0,0.9834090918636581,0.5,0.48078790560908025,1.0,1.0275798593107346,0.25,0.2166833646525946,0.1,0.1086699468181372,250523.9541307096
10,-287.6572521853741,1.0,0.9836730145216492,0.5,0.4809053756554432,1.0,1.0276407654658875,0.25,0.21684148388878535,0.1,0.10859577597406077,250495.9447333387
11,-287.65538049270253,1.0,0.9834289354781532,0.5,0.4807877332968321,1.0,1.027607929716422,0.25,0.21668131200714014,0.1,0.1086724654284761,250521.28180042154
12,-287.67208643961203,1.0,0.9849742854693724,0.5,0.4812262427891727,1.0,1.0279322852966672,0.25,0.21751646602921929,0.1,0.10845376022219766,250399.33274373392
13,-287.65539692878156,1.0,0.9834588126472247,0.5,0.4807890271642416,1.0,1.0276236588542111,0.25,0.21669174095653085,0.1,0.10867090471696483,250519.37059767902
14,-287.65538275927247,1.0,0.9834478632346647,0.5,0.4807909824535198,1.0,1.0276189881302256,0.25,0.21668815504917763,0.1,0.10867195006965492,250519.57238259842
15,-287.65541648886574,1.0,0.9833635966172068,0.5,0.4807678989421393,1.0,1.0275927449553106,0.25,0.21664484720922048,0.1,0.10868091799003034,250526.65563503074
16,-287.6554223096464,1.0,0.9835094048485313,0.5,0.48080875999726685,1.0,1.0276227977445336,0.25,0.21672544142051892,0.1,0.10866136156536353,250515.4354999627
17,-287.6554174528501,1.0,0.9833941481068265,0.5,0.4807832083637568,1.0,1.0275750327196134,0.25,0.21667296782771633,0.1,0.10866926398025889,250525.10473257746
18,-287.6554806473614,1.0,0.9835404819689635,0.5,0.48080954419087335,1.0,1.0276160996904176,0.25,0.2167409970028702,0.1,0.10865686647809766,250515.06517576438
