rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-339.4269433830086,1.0,0.9892697352245419,0.5,0.49512875472924595,1.0,1.0241534824698961,0.5,0.4821864026424977,0.1,0.10719209979456501,249504.6009361659
2,-5330.970836854267,1.0,0.2743969924739085,0.5,0.4831217072069263,1.0,0.0001,0.5,1.1835390183348888,0.1,0.1197817293439716,293608.7649679478
3,-339.46458246622205,1.0,0.9788026592020981,0.5,0.4935037828223483,1.0,1.0227802369585088,0.5,0.4755985149101752,0.1,0.10769562718306241,250210.9564177551
4,-339.4269543236951,1.0,0.9893355974449728,0.5,0.4951461823388652,1.0,1.02417171841255,0.5,0.48223498596848147,0.1,0.10718795068714011,249498.11223670212
5,-339.47755321883596,1.0,1.0018972349599184,0.5,0.4971029077759191,1.0,1.0258719692809024,0.5,0.4899753702080638,0.1,0.10658796901763902,248655.15956780268
6,-339.4269598980827,1.0,0.9893262914659511,0.5,0.49513107184709626,1.0,1.0241619825131574,0.5,0.48220725475268955,0.1,0.10719115430874189,249502.13705781978
7,-339.4269937636345,1.0,0.9895482906349761,0.5,0.49517548387665117,1.0,1.0241963583750227,0.5,0.4823608655337882,0.1,0.10717784140347154,249484.78441820605
8,-339.42982161412147,1.0,0.9915431313530405,0.5,0.4954741534757926,1.0,1.0244292838708482,0.5,0.48360802501924205,0.1,0.10708734951985036,249354.8337555646
9,-339.4269451129039,1.0,0.9892995153418549,0.5,0.4951351659052795,1.0,1.0241538846512286,0.5,0.4822094496715878,0.1,0.1071900344347958,249502.3837334245
10,-339.42698426543575,1.0,0.9893691175653072,0.5,0.49514484826864213,1.0,1.0241167223606182,0.5,0.4822731535549993,0.1,0.10718531266866461,249500.30473224507
11,-339.42782539144537,1.0,0.990418224285325,0.5,0.4953085625017347,1.0,1.0242588845065277,0.5,0.48293431074495574,0.1,0.10713890101011388,249429.53236872543
12,-339.4298949761396,1.0,0.9916542257679463,0.5,0.49550189335724615,1.0,1.0244756356884421,0.5,0.48366654925252545,0.1,0.10707952765140516,249343.34913501222
13,-339.4292640280946,1.0,0.987274421478412,0.5,0.4948252577652626,1.0,1.0239306511119608,0.5,0.4809278331329137,0.1,0.10728498351605856,249635.22423047427
14,-339.4301447307189,1.0,0.9862374489955404,0.5,0.49465890732240375,1.0,1.0237876392084164,0.5,0.480275381836183,0.1,0.10733633126838726,249706.68424869922
15,-339.42695686777006,1.0,0.9894098673866525,0.5,0.49515015189241035,1.0,1.024171800888208,0.5,0.4822702675676355,0.1,0.10718472302798845,249495.23742544747
16,-339.4269534520281,1.0,0.9891693859813198,0.5,0.4951174913206899,1.0,1.024160854825084,0.5,0.4821253881571327,0.1,0.10719753757426533,249509.3981033677
17,-339.42998572114084,1.0,0.9918653590914475,0.5,0.49552153351934797,1.0,1.024482835040375,0.5,0.4837944888614476,0.1,0.10706993978477057,249333.2231896999
18,-339.4269639141057,1.0,0.9894156501208609,0.5,0.49515527309275414,1.0,1.0241657976503302,0.5,0.48228852471169487,0.1,0.10718429262482888,249494.31446497008
19,-339.4293110007602,1.0,0.987244717170946,0.5,0.49483303688375535,1.0,1.02394446554977,0.5,0.48091913389001373,0.1,0.10728350692303065,249633.58059641896
20,-339.42695528421973,1.0,0.9891301633394278,0.5,0.4951053074208611,1.0,1.024122263064319,0.5,0.48210047079196744,0.1,0.10719828964009298,249514.99774208656
21,-339.42990541035033,1.0,0.9915452592260597,0.5,0.49547932126820665,1.0,1.0243698105495156,0.5,0.48365428882277167,0.1,0.10708702819119473,249356.7678566454
22,-339.4269484794895,1.0,0.9893121436725805,0.5,0.49513562125252736,1.0,1.0241457556479523,0.5,0.48222077876977887,0.1,0.10719011789643453,249502.3794270487
23,-339.4269443316225,1.0,0.9892176471389069,0.5,0.4951220570670146,1.0,1.024149799995,0.5,0.48215538714090556,0.1,0.10719442238632527,249507.64135370695
24,-339.42695344023014,1.0,0.9892270034574361,0.5,0.4951235245714633,1.0,1.0241384900321135,0.5,0.482161440773208,0.1,0.10719420468643895,249507.59307517894
25,-339.42701841255257,1.0,0.9889146516703852,0.5,0.49507983403190914,1.0,1.0241128744797112,0.5,0.48196989906188603,0.1,0.10720764678656271,249526.75898861582
