rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-4269.077457677807,1.0,0.25524731699282666,0.5,1.4104086725275333,1.0,0.8782741296854493,0.25,0.3852979551080978,5e-07,0.000101,2226.910746297632
2,-1398.772571267668,1.0,2.843233300136422,0.5,0.4817308794964153,1.0,1.7176012284801085,0.25,0.1475949329999581,5e-07,0.000101,1564.6884165703816
3,-791.9240810160177,1.0,1.092009445320755,0.5,0.17536795441828257,1.0,0.5200284472343659,0.25,0.10736926477971959,5e-07,0.00010099999927200888,3718.875214061334
4,-3034.4340940054744,1.0,0.26742111407224295,0.5,1.492720909819112,1.0,0.7897157274320594,0.25,0.07568012768520778,5e-07,0.000101,3343.334433072668
5,-670.0217524601434,1.0,1.1840292436626463,0.5,0.3535256986728722,1.0,0.44958182384559714,0.25,0.20932522598115846,5e-07,0.000101,3149.7915386484597
6,-1871.294731159197,1.0,1.9104538546550671,0.5,0.1499281684229418,1.0,3.097146726103671,0.25,0.0836601253856071,5e-07,0.000101,1826.4521252577595
7,-2340.011674450878,1.0,0.7280446306962097,0.5,0.157424058417929,1.0,0.8900018373785853,0.25,0.16363931487449082,5e-07,0.000101,4078.861533055872
8,-611.93923266225,1.0,2.0294785813451104,0.5,0.9599842663264413,1.0,3.3041319556513864,0.25,0.1398213537647079,5e-07,0.000101,1132.167375679311
9,-530.5820703233201,1.0,1.9232786476601569,0.5,0.3707094279377411,1.0,3.0203170351253577,0.25,0.08846695103741502,5e-07,0.000101,1414.5089854780708
10,-1593.3709700488594,1.0,1.5015575873109297,0.5,0.16707798539181407,1.0,0.7918781556291192,0.25,0.21068913994811433,5e-07,0.000101,3906.503840014153
11,-680.8726289978468,1.0,3.0807673334441468,0.5,1.667032231543952,1.0,3.429224388322103,0.25,0.976206897572469,5e-07,0.000101,929.2078623820022
12,-1175.4998652281342,1.0,0.6141014615989744,0.5,0.14849870621720165,1.0,0.7965636715680051,0.25,0.08254203729451794,5e-07,0.000101,3948.0594031720775
