rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-157.81841617574645,1.0,0.8572052612869928,0.5,0.5008899526547989,1.0,0.9267532660839236,0.25,0.21948406777755675,0.1,0.10801347347296968,2569.9809824686126
2,-157.81847712038257,1.0,0.8570737532428809,0.5,0.5008878789494612,1.0,0.9262593733743681,0.25,0.2195979371232665,0.1,0.1079078612251312,2570.372179138709
3,-157.8184138546991,1.0,0.8573020959095924,0.5,0.5009146780071729,1.0,0.9267136099215241,0.25,0.21957954067792848,0.1,0.10798285219547724,2569.93776245403
4,-157.81842056418924,1.0,0.8571811498494346,0.5,0.5008413990175616,1.0,0.9266136221725009,0.25,0.2195128306413478,0.1,0.1079979095874209,2570.1697891176213
5,-157.81843606242654,1.0,0.8577103550033532,0.5,0.501024898932725,1.0,0.9268063793208203,0.25,0.21983235371473758,0.1,0.10789740312285276,2569.540260775588
6,-219.13201754101848,1.0,0.4860945153568803,0.5,0.5517709857471257,1.0,0.0001,0.25,0.9476772663730955,0.1,0.09515265160743003,2859.2350310171055
7,-157.81842519269503,1.0,0.857430931635541,0.5,0.5009941203853586,1.0,0.9266327526258353,0.25,0.21976307332593648,0.1,0.10794610700812415,2569.837639318868
8,-157.81905116127672,1.0,0.8590588466047567,0.5,0.5014079160897886,1.0,0.9266148793003763,0.25,0.22087411178280072,0.1,0.10747092527432993,2568.5401070666717
9,-157.8184479008593,1.0,0.857705677952745,0.5,0.5010636949113358,1.0,0.9266652605781235,0.25,0.21995548452301392,0.1,0.10791894527081292,2569.60516689683
10,-164.0839201517292,1.0,2.682682607144474,0.5,0.6101549738317567,1.0,0.7413575405378853,0.25,0.7239170341297034,0.1,0.07037929832316434,2271.3951669861476
11,-157.820818315974,1.0,0.8602357149753587,0.5,0.502099680599242,1.0,0.9254035116299527,0.25,0.2225372704177857,0.1,0.10695634921365903,2567.901853013667
12,-157.82289620708863,1.0,0.8598577892275889,0.5,0.5026107525914822,1.0,0.9241053475189044,0.25,0.22332793652898467,0.1,0.10723801470270408,2568.2494692749747
13,-157.81842013049575,1.0,0.8572789556515533,0.5,0.5008980173780329,1.0,0.926608807876078,0.25,0.21960712715472058,0.1,0.10798656252717388,2570.0497166813448
14,-157.81850448100346,1.0,0.8568352350580389,0.5,0.5005984604170697,1.0,0.9269127981197942,0.25,0.21900909108998404,0.1,0.1081308349443451,2570.4475435492045
15,-157.81858583190262,1.0,0.8562363652057274,0.5,0.500515516553744,1.0,0.92693977115476,0.25,0.2185710635232241,0.1,0.10820860478157317,2570.768486235322
16,-157.81895564954573,1.0,0.8553616499575479,0.5,0.5001771083265121,1.0,0.9269679181650953,0.25,0.2178165168788446,0.1,0.10842990285674574,2571.5858898877746
17,-157.81851225590768,1.0,0.8565745685309883,0.5,0.5005726965010641,1.0,0.9267333294348794,0.25,0.2188854445871823,0.1,0.10815829938680062,2570.69599527726
18,-157.81926571030007,1.0,0.8589273054601408,0.5,0.5017773488283158,1.0,0.926837719974187,0.25,0.2212296383399584,0.1,0.10782740918838579,2568.0332560037987
19,-157.81842750945765,1.0,0.8574719097583304,0.5,0.5009982493488303,1.0,0.9267498940799319,0.25,0.21969823744659475,0.1,0.10796553046126178,2569.7111443421472
20,-157.81843801782728,1.0,0.8570692350803782,0.5,0.5008734569545152,1.0,0.926929618371503,0.25,0.21929201094010795,0.1,0.10804913838814147,2569.9187729593054
21,-157.81865254338626,1.0,0.8584193822547964,0.5,0.5013264749850447,1.0,0.9264792602746122,0.25,0.2206656775824499,0.1,0.10769128267999951,2569.088148180153
22,-157.81841632795033,1.0,0.8572350288704063,0.5,0.500877511907619,1.0,0.9267781609350483,0.25,0.21948869125429454,0.1,0.10798503140333192,2569.973532791461
23,-157.81842407311933,1.0,0.8570752709551474,0.5,0.500821873076691,1.0,0.9268257242262594,0.25,0.21931208267765176,0.1,0.10802513855275166,2570.0703950954944
24,-157.81847393749797,1.0,0.8577628048548729,0.5,0.5010251777163741,1.0,0.9267108108558864,0.25,0.21985884963406657,0.1,0.10784017816770694,2569.5625858805365
25,-157.81845961251832,1.0,0.856771110807323,0.5,0.5007332594777836,1.0,0.9266827060403143,0.25,0.21913188785685941,0.1,0.10803139879117547,2570.41736107745
26,-157.8230185981413,1.0,0.8512290493947063,0.5,0.498718258025397,1.0,0.9264185060702302,0.25,0.21457679594406678,0.1,0.1092643699252835,2575.6942500363625
27,-157.95672944393698,1.0,0.8316415312303725,0.5,0.4908273606600928,1.0,0.9297664974986936,0.25,0.19615823769980786,0.1,0.11606649181206494,2592.2787971241037
28,-157.81920725002612,1.0,0.8587206014572376,0.5,0.5016546961204031,1.0,0.9256316550515793,0.25,0.22130921258602,0.1,0.10747716599320513,2569.018447688266
29,-157.818477197277,1.0,0.8565894387562804,0.5,0.5006421196332673,1.0,0.9266471862737795,0.25,0.21898188696584125,0.1,0.10809983463171885,2570.6495609829526
30,-157.81899389325878,1.0,0.8588593027438882,0.5,0.5014097109441978,1.0,0.9265510306504335,0.25,0.2207900939765819,0.1,0.10749140176681414,2568.6599884956972
31,-157.8184239131333,1.0,0.8570073696802607,0.5,0.5008048623428366,1.0,0.9267097862578048,0.25,0.2193294195351251,0.1,0.10804541617825102,2570.214192118925
32,-157.81850095941348,1.0,0.8565549007486154,0.5,0.5006286015266079,1.0,0.9268726570122419,0.25,0.21884746301521343,0.1,0.10812971985048732,2570.5182924698856
33,-157.81841553140634,1.0,0.8574291589258812,0.5,0.5009321377507738,1.0,0.9267848199064931,0.25,0.21962280452106292,0.1,0.10796560337463339,2569.806161429047
34,-157.8184152880639,1.0,0.8573277230266476,0.5,0.5009006189694112,1.0,0.9268572403455769,0.25,0.219508430757809,0.1,0.10799265270826967,2569.8392684270884
35,-157.81849177365294,1.0,0.8580392950535329,0.5,0.5011229035304554,1.0,0.9267506860531725,0.25,0.22015234563913716,0.1,0.10782903877383297,2569.32722475881
36,-157.8184142803497,1.0,0.8573721335643941,0.5,0.5009369346982333,1.0,0.9268048771108496,0.25,0.21959834559554683,0.1,0.10798149283703422,2569.8142987222664
37,-165.04834270804992,1.0,12.118105576247089,0.5,0.6317467931071599,1.0,0.6736697299363914,0.25,0.8634933150018969,0.1,0.0669118422455649,2206.9673396721037
38,-157.9542584189653,1.0,0.8911435789362947,0.5,0.5124956480033754,1.0,0.9193879300300477,0.25,0.2507769279935253,0.1,0.10125431266688009,2544.927971970766
39,-157.81842909629006,1.0,0.8574140484780195,0.5,0.5009973680555956,1.0,0.9268751202887565,0.25,0.2196181654181246,0.1,0.10799061654064063,2569.650381831534
40,-157.81844913556324,1.0,0.8578283481701352,0.5,0.5010326072699353,1.0,0.9269207070184683,0.25,0.21989525965335446,0.1,0.10791613542070698,2569.423349543166
41,-157.81865830430445,1.0,0.8561419943629566,0.5,0.5004072909196635,1.0,0.9264684455394089,0.25,0.21873013389276433,0.1,0.10824978495764578,2571.3476706014603
42,-157.81847996611003,1.0,0.856967247463438,0.5,0.5007740469700263,1.0,0.9264771638146218,0.25,0.21936180539369013,0.1,0.10807412949789386,2570.428466344636
43,-157.81841613459483,1.0,0.8573841803639578,0.5,0.5009145503035018,1.0,0.9267530261638376,0.25,0.21961208899956625,0.1,0.10798448720597247,2569.8796785683667
44,-157.8185031388317,1.0,0.8566291766952295,0.5,0.5008484412846439,1.0,0.9268028142669387,0.25,0.21913025667548497,0.1,0.1080744415416013,2570.244651130357
45,-219.149312088449,1.0,0.2423309202269284,0.5,0.551397202918763,1.0,0.0001,0.25,0.9468217428197536,0.1,0.09521260875737508,2860.747026092463
46,-157.81841429257244,1.0,0.8572207599176364,0.5,0.5008749948315269,1.0,0.9267840733683916,0.25,0.21947837624929786,0.1,0.10801004185054106,2569.9800839393597
47,-157.81849578489158,1.0,0.8575149401993392,0.5,0.5009302492660649,1.0,0.9264973584745642,0.25,0.21984106423098498,0.1,0.10785583478284343,2570.00303065331
48,-157.8184378251603,1.0,0.8569873253995796,0.5,0.5008150833152105,1.0,0.9269402647269511,0.25,0.2192516987929182,0.1,0.1080790393337207,2570.057381845584
49,-157.8184134368804,1.0,0.8572624511435163,0.5,0.5008956987909138,1.0,0.926762599923783,0.25,0.21952484807610503,0.1,0.10799870058571916,2569.947859674962
