rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-46277.28223168255,1.0,1.3731305488523473,0.5,0.7454289310720313,1.0,1.8699129289203018,0.25,0.1183537775352999,5e-05,0.000101,164796.48375492234
2,-28206.462009920684,1.0,0.26186073279861294,0.5,0.3704701071953415,1.0,0.09705676888892165,0.25,0.35886064023620284,5e-05,0.000101,386483.60040028713
3,-50555.35588457159,1.0,2.6218052853214844,0.5,0.21607118505694362,1.0,1.8264739807978148,0.25,0.09288445728203588,5e-05,0.00010100000000000002,188653.16788200958
4,-45844.657307031055,1.0,0.361716953380595,0.5,0.2210955698186233,1.0,0.21781028238710762,0.25,0.1269994094542158,5e-05,0.000164515122869402,451295.0464186759
5,-116173.81004320658,1.0,0.509802018814209,0.5,1.438299798936855,1.0,0.4053942047482476,0.25,0.09225958575535492,5e-05,0.000101,266373.9703355221
6,-21747.20091606082,1.0,1.6941300919569253,0.5,0.4550982826457602,1.0,1.5560212667702822,0.25,0.18848116361875755,5e-05,0.000101,198186.85861863327
7,-64784.313876306216,1.0,0.49050218041639226,0.5,0.46749123833351536,1.0,0.2859177607933708,0.25,0.0829473481132996,5e-05,0.00010556640087806498,333108.75385337195
8,-24066.92717041399,1.0,0.698865677253483,0.5,0.6353761076042599,1.0,0.7805168653235627,0.25,0.14855013443595846,5e-05,0.00010175,258827.7576213981
9,-7411.091173717516,1.0,1.219406065739318,0.5,0.45645079776424885,1.0,0.7214832398919556,0.25,0.26984569870870007,5e-05,0.00012918693207317786,267163.6633029502
10,-61203.080250160034,1.0,0.7302414419338432,0.5,0.19496398193831802,1.0,0.3344756580257413,0.25,0.0648908200181977,5e-05,0.00010099999999999999,372133.79745648906
11,-37982.09102035807,1.0,3.409758492242441,0.5,0.24872570475496647,1.0,0.998122849605091,0.25,0.1686371070677747,5e-05,0.000101,259244.3006569882
12,-54294.65131353539,1.0,0.34667017857861543,0.5,0.889987071921892,1.0,0.3913083486032892,0.25,0.07191665455190484,5e-05,0.000101,333602.16573175945
13,-40221.703199078096,1.0,1.3814802814222251,0.5,0.2100455106704771,1.0,0.7773140069017854,0.25,0.07489160760033947,5e-05,0.000101,280181.70009375014
14,-48980.641703408925,1.0,0.2659015840934064,0.5,0.36640316433181475,1.0,0.26565883443169325,0.25,0.18386613465539442,5e-05,0.000101,404797.0515626889
15,-47589.52923557618,1.0,0.36447912594763066,0.5,0.21033814142191992,1.0,0.2917916527667028,0.25,0.0939730906621161,5e-05,0.00010099999915061524,446607.9461771433
16,-12606.056541856633,1.0,2.979248752186446,0.5,0.46759334740919856,1.0,1.0555196786995353,0.25,0.3500021247546486,5e-05,0.0001199602004914819,224590.5000162863
17,-75848.92421924608,1.0,0.8953506519203519,0.5,0.15192384975409262,1.0,0.9113192421793161,0.25,0.07368233481128024,5e-05,0.000101,336845.2040386987
18,-79068.05444650992,1.0,0.4464756779427127,0.5,0.29430366007678266,1.0,0.6297770503978145,0.25,0.11455253979274371,5e-05,0.000101,374122.4537847737
19,-59853.34085972162,1.0,2.56562043151708,0.5,0.14657013306974626,1.0,1.2516193901442336,0.25,0.08528293952285812,5e-05,0.00010580751274291468,253841.51820813346
20,-17852.51643167397,1.0,0.45774758603919646,0.5,1.1290621602064805,1.0,0.5476793101347266,0.25,0.0001,5e-05,0.00013076735587267096,335921.6048255217
21,-18407.492437175264,1.0,0.6023054362645301,0.5,0.44202995117900207,1.0,9.999999999999999e-05,0.25,0.504974119889615,5e-05,0.0001010000350830776,343651.85829311085
22,-61999.48695265735,1.0,1.0756063589794482,0.5,0.6959552016244138,1.0,1.3343763462981704,0.25,0.0001,5e-05,0.00010100002983932581,185366.04778250156
23,-123393.98949061507,1.0,0.46044279363602364,0.5,1.365094447619274,1.0,0.42457980038901383,0.25,0.18366154014425676,5e-05,0.000101,246617.77605075174
24,-84929.30687341031,1.0,0.3432129878822139,0.5,1.116266676672481,1.0,0.36214458562368435,0.25,0.10913283442181514,5e-05,0.000101,305355.69093935716
25,-14354.789204593395,1.0,1.9281691357210338,0.5,0.3494161803037873,1.0,0.8447364401344243,0.25,0.2552650970284292,5e-05,0.000101,272407.7404737984
26,-7123.817945496827,1.0,5.091422178068521,0.5,0.5096401311815766,1.0,0.46713401679924943,0.25,0.5372157466468468,5e-05,0.00010041377492139275,265602.24848646636
27,-109559.52119520886,1.0,0.5021220396623418,0.5,0.5684668698346654,1.0,0.7269843087060098,0.25,0.37662403806991335,5e-05,0.000101,281901.0812415545
28,-26468.270049771727,1.0,1.2890670134644122,0.5,0.7360725743657105,1.0,0.3146380641345849,0.25,0.8080890756124393,5e-05,0.000101,232680.5100387058
29,-8162.098002773622,1.0,0.9408362356953863,0.5,0.3919981956264477,1.0,0.713849304464768,0.25,0.18060028829295843,5e-05,0.00014778409945090523,286940.4336347539
