rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-512.9089912464005,1.0,1.3655349803319767,0.5,0.5068871915626726,1.0,0.9503983040492421,0.5,0.6102415583634699,0.1,0.07652236041413904,243949.39812695904
2,-512.9089517343891,1.0,1.3663012589470136,0.5,0.5069348463730974,1.0,0.9504263010556192,0.5,0.6104775254260844,0.1,0.07651309963326708,243927.4666579878
3,-512.910009707568,1.0,1.3609556898153579,0.5,0.5066083191119528,1.0,0.9504825872089608,0.5,0.608859916756317,0.1,0.07658390371489572,244067.4732431715
4,-512.9089447766419,1.0,1.3659608914466075,0.5,0.5069210887234004,1.0,0.9504429555571139,0.5,0.610388848960645,0.1,0.07651836172601749,243934.118111259
5,-512.9089326484027,1.0,1.365981570258818,0.5,0.5069151279430467,1.0,0.9504205526277386,0.5,0.6103843282345188,0.1,0.07651726967480722,243936.3276522418
6,-512.9090318418166,1.0,1.3649451990326371,0.5,0.5068476760687668,1.0,0.9504077052991793,0.5,0.6100633438591198,0.1,0.07652999237169511,243965.53424586108
7,-512.9090240830519,1.0,1.3655105163206238,0.5,0.5068825305481887,1.0,0.9504328696840434,0.5,0.6102080357296734,0.1,0.076521396295088,243948.90720888122
8,-520.9830721446888,1.0,4.0878578415260645,0.5,0.5634757508217724,1.0,0.9416802501341748,0.5,0.8964908372001094,0.1,0.06738106980170228,221106.72916769874
9,-512.9089754882225,1.0,1.3653273818342655,0.5,0.506874791966462,1.0,0.9504108251858713,0.5,0.6101876024543402,0.1,0.07652425160753933,243954.3261540196
10,-512.9098583931336,1.0,1.361128761002242,0.5,0.5066047755408242,1.0,0.9504213651992801,0.5,0.6088840058655499,0.1,0.07657412225268449,244068.97028967357
11,-512.9089330971474,1.0,1.3659755243713287,0.5,0.5069129870804409,1.0,0.9504113670825207,0.5,0.61038170805815,0.1,0.07651722599290343,243937.36227065514
12,-512.9089400638368,1.0,1.3659539423932323,0.5,0.5069118617071942,1.0,0.9504329466575377,0.5,0.6103654734560082,0.1,0.07651801544170982,243936.75614028441
13,-512.9100688448234,1.0,1.36049024029002,0.5,0.5065664936532084,1.0,0.950468746897938,0.5,0.6086807575367535,0.1,0.07658526924193133,244083.50446938188
14,-512.908958502896,1.0,1.365427464414942,0.5,0.5068736951613897,1.0,0.9503943451661024,0.5,0.6102064486049502,0.1,0.07652319456426274,243954.12903619348
15,-512.9089534604245,1.0,1.3660950265069098,0.5,0.5069231923348624,1.0,0.9504132767257659,0.5,0.6104160986600778,0.1,0.07651287290731221,243933.33627305427
16,-512.9094469678093,1.0,1.3627556010582613,0.5,0.5067038756708852,1.0,0.9504015829324303,0.5,0.6093827823479925,0.1,0.07655673684683725,244026.5992185475
17,-512.9089516114072,1.0,1.3661554346715559,0.5,0.5069241856696992,1.0,0.9504506075541249,0.5,0.6104262263554687,0.1,0.07651572954650977,243930.5338339363
18,-512.909611154595,1.0,1.3620527062654564,0.5,0.5066640730375459,1.0,0.9504260565123047,0.5,0.6091656672950508,0.1,0.07656410674421656,244043.37083355762
19,-512.9096325734572,1.0,1.3624340964486636,0.5,0.506666639954164,1.0,0.9504124172786013,0.5,0.6092439570017055,0.1,0.07656021459484913,244038.6084078089
20,-512.9089327692709,1.0,1.365996466419298,0.5,0.5069158478068838,1.0,0.9504221078264349,0.5,0.6103866776347119,0.1,0.07651666374125672,243935.87924585844
21,-518.6154340692956,1.0,2.5560713097746106,0.5,0.546404968341512,1.0,0.9459325396150652,0.5,0.8085916959577059,0.1,0.0698163832252341,227653.11515231148
