rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-150.95858217291408,1.0,1.3749901485464713,0.5,0.5561570017501538,1.0,1.038852945386098,0.25,0.4179129447223664,0.1,0.09332047029560815,2322.4873383757604
2,-150.9586940093086,1.0,1.3707704525013824,0.5,0.555612849524112,1.0,1.0386674180200213,0.25,0.4164073310168176,0.1,0.09348093521458486,2324.0782770995343
3,-150.95857766370727,1.0,1.3743067189040497,0.5,0.5561087700521986,1.0,1.0389113819259939,0.25,0.4176752544501478,0.1,0.09334592370495017,2322.627927589515
4,-150.95863001752753,1.0,1.371588845498924,0.5,0.5557896528047132,1.0,1.038821591455158,0.25,0.4167165366027863,0.1,0.09343890513827277,2323.5808431979494
5,-150.95884002189558,1.0,1.3679145274376676,0.5,0.5554224318118687,1.0,1.0391729909539364,0.25,0.4152701858770894,0.1,0.09355477491409879,2324.47109183289
6,-150.95884547400374,1.0,1.367910495627787,0.5,0.5553377583702204,1.0,1.0388086128883867,0.25,0.4153368165672267,0.1,0.09356809833521135,2324.8314836604686
7,-150.95860619230416,1.0,1.3762980305879182,0.5,0.5563062614209792,1.0,1.0387008209494697,0.25,0.41845707030847445,0.1,0.09327184869726923,2322.157915348731
8,-152.83452063406224,1.0,10.725269096717724,0.5,0.6522627314284685,1.0,0.9526907872983695,0.25,0.8455841626243438,0.1,0.07189410572975757,2050.820218545478
9,-150.95858666482522,1.0,1.3744109723847082,0.5,0.5560649645441159,1.0,1.0386538810606984,0.25,0.4177397576062093,0.1,0.09333400635716554,2322.8323126524306
10,-150.95892939165827,1.0,1.3667702585659616,0.5,0.5552622062249428,1.0,1.038830157206562,0.25,0.4149527941095984,0.1,0.09356615605097733,2325.0975157453927
11,-150.9585966583743,1.0,1.3742363871536905,0.5,0.5561151468822244,1.0,1.0386908158218255,0.25,0.417782333637767,0.1,0.09337098614922403,2322.772862685384
12,-150.9587307547908,1.0,1.369662629728172,0.5,0.555601725383512,1.0,1.0388912812611948,0.25,0.41594464841113016,0.1,0.09346070981169782,2324.085792206223
13,-150.95863236602042,1.0,1.3714469440586228,0.5,0.5558019447891369,1.0,1.0388308545339908,0.25,0.41666889075010866,0.1,0.09343931654814999,2323.568448176498
14,-254.76781371917565,1.0,0.2195493023922132,0.5,0.5626411071612322,1.0,0.0001,0.25,1.0165805099196208,0.1,0.11185508205147016,2841.173917755456
15,-150.9585902220906,1.0,1.3749655733207193,0.5,0.5561276874704336,1.0,1.0386877353446586,0.25,0.41791732122844477,0.1,0.09333533984614485,2322.6297457736327
16,-150.95858267016177,1.0,1.3750323836325955,0.5,0.5561963833041488,1.0,1.0390058601329681,0.25,0.4179187382182788,0.1,0.0933242326180357,2322.3313984683273
17,-150.95886576675082,1.0,1.3676114679291909,0.5,0.5553969954444996,1.0,1.0387215503154106,0.25,0.4152836317959251,0.1,0.09351757848197578,2324.805950966929
18,-150.95858354281148,1.0,1.3747761572363608,0.5,0.5561471471944734,1.0,1.0388137677531741,0.25,0.4178396911417908,0.1,0.0933110507240287,2322.548009737352
19,-150.95862802366253,1.0,1.3743566201441462,0.5,0.5561105394260789,1.0,1.0395349105940805,0.25,0.4174742204518567,0.1,0.09335757897915906,2322.2508950269043
20,-150.95857873027376,1.0,1.374495207848949,0.5,0.5561349896141733,1.0,1.0389718621489628,0.25,0.41773760944749794,0.1,0.09334116879204128,2322.526961997016
21,-150.95885937146096,1.0,1.3793578900723136,0.5,0.5568013380384775,1.0,1.0381996992550493,0.25,0.41982661939621024,0.1,0.09312409631110981,2321.2086512819938
22,-150.95907521507712,1.0,1.3652575895991437,0.5,0.5551109845509486,1.0,1.0390506068239138,0.25,0.414316900197509,0.1,0.09364541669580789,2325.4181236886598
23,-150.95861603894357,1.0,1.3722826078865917,0.5,0.5558247443072388,1.0,1.038869459104601,0.25,0.4168786588061396,0.1,0.09341911745362123,2323.387608493011
24,-150.95865793549962,1.0,1.3713362000170375,0.5,0.5557231929033932,1.0,1.0390442738888879,0.25,0.41645177683549617,0.1,0.09344450126176505,2323.571307188296
25,-150.95870537666397,1.0,1.3771825859683113,0.5,0.5563924788579919,1.0,1.0385146226263593,0.25,0.41865420147582844,0.1,0.09316606189955905,2321.9429618209706
26,-150.95857800365397,1.0,1.3743060133112501,0.5,0.5561005457783428,1.0,1.038881725557219,0.25,0.4176836020016114,0.1,0.09334703277216995,2322.6609166242793
27,-150.95862146141815,1.0,1.3764439623982778,0.5,0.5564125902300188,1.0,1.0389937630081705,0.25,0.41849959232766903,0.1,0.09325312190384666,2321.794118496672
28,-150.95859060900113,1.0,1.3735935021499246,0.5,0.5559602459873226,1.0,1.0386830019359223,0.25,0.4174010708480981,0.1,0.09336771307985121,2323.0925444884756
29,-150.95868874671987,1.0,1.3784867892987123,0.5,0.556562465771341,1.0,1.03861870251785,0.25,0.41925191183795446,0.1,0.0931668235324169,2321.4757593810245
30,-150.97079629135965,1.0,1.4204646093637967,0.5,0.5617709270463787,1.0,1.0417750352843258,0.25,0.43391568008889936,0.1,0.09195676749377317,2305.666481504507
31,-150.95858019095314,1.0,1.3748011685187125,0.5,0.5561560430597098,1.0,1.0389158396377924,0.25,0.41783494820063943,0.1,0.0933325688701784,2322.4761745215674
32,-150.961427167227,1.0,1.3978011424550794,0.5,0.5582300740578787,1.0,1.0392862250728456,0.25,0.42539280964227527,0.1,0.09266799951198357,2315.7226980828955
33,-150.96084937575034,1.0,1.3579141777139199,0.5,0.5541358798904611,1.0,1.040232037013636,0.25,0.4108853650156998,0.1,0.09397944331073121,2327.272388066973
34,-150.98588874412516,1.0,1.3102325904238354,0.5,0.5493556639206996,1.0,1.037830848458905,0.25,0.3952091153002824,0.1,0.0958064238401181,2343.7789866034213
35,-150.95863867324985,1.0,1.371572193228792,0.5,0.5558446357321142,1.0,1.0389158657880884,0.25,0.4167945895797901,0.1,0.09344283614190813,2323.460305126204
36,-150.95872739270112,1.0,1.376399025354958,0.5,0.5562221601581144,1.0,1.0382330221440805,0.25,0.4185515506232015,0.1,0.09320066393296535,2322.549241866973
37,-254.79127372236124,1.0,0.14508488347296752,0.5,0.5625673016831456,1.0,0.0001,0.25,1.0163324690380482,0.1,0.11187526598513439,2841.544454729449
38,-150.96788045399802,1.0,1.3374432836681047,0.5,0.5521992737856857,1.0,1.041401136231474,0.25,0.40378719301288324,0.1,0.09485819436585265,2332.870335380665
39,-150.9587064479225,1.0,1.3792488407485866,0.5,0.5566511060469397,1.0,1.0388352382923824,0.25,0.419512048941681,0.1,0.09320041068518599,2321.120846564055
40,-150.959597193354,1.0,1.361513128462573,0.5,0.5547768568951243,1.0,1.0395834554432744,0.25,0.4129021954339493,0.1,0.09380579987270642,2326.1936011877883
41,-150.95862551024572,1.0,1.3736261123304088,0.5,0.556125771032489,1.0,1.0395246052014073,0.25,0.4173527584683561,0.1,0.09339484867685166,2322.3512878781225
42,-150.95864838487068,1.0,1.377973957170582,0.5,0.5564425241414862,1.0,1.0387033328436204,0.25,0.41899694913226826,0.1,0.09323136790227993,2321.6991206511525
