rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-30211.01080009388,1.0,0.8457510108572397,0.5,0.27483110840026714,1.0,0.3576653649469052,0.5,0.27766229970885026,5e-05,0.00010099999914613479,377675.4885329865
2,-26611.57821478434,1.0,0.3509049014094072,0.5,0.45073547345177767,1.0,0.47752515049042615,0.5,0.0001,5e-05,0.0001608271952146662,378713.9812050291
3,-134693.34537963476,1.0,2.7563705097033377,0.5,1.619910021791859,1.0,3.231760833122649,0.5,1.2321546101264598,5e-05,0.000101,94656.86935670507
4,-29513.69561057808,1.0,2.50501292420769,0.5,0.3881172594441314,1.0,0.4167574748753988,0.5,0.5310915342666012,5e-05,0.000101,309192.8825240439
5,-31137.521348491762,1.0,0.4671280263635542,0.5,1.8690708528298268,1.0,0.6598819301763447,0.5,9.999999999999999e-05,5e-05,0.00010099997394725226,318912.92087352916
6,-76148.54244054579,1.0,0.4903908276317476,0.5,0.732022900921206,1.0,0.4302277704620025,0.5,0.6608235588845469,5e-05,0.000101,240396.45107077115
7,-143456.68397483547,1.0,1.9285424832172184,0.5,1.6832649945217544,1.0,2.280014723549365,0.5,0.7133514657134841,5e-05,0.00010175017942702141,109898.29029229192
8,-189236.34206363524,1.0,1.8588965539180107,0.5,0.17888849154607797,1.0,2.421028288956445,0.5,0.0001,5e-05,0.00010099978046038133,113437.96168496189
9,-31853.39815370051,1.0,0.4781343913291095,0.5,0.21231378559929223,1.0,0.7287723215515669,0.5,0.0129696149343812,5e-05,0.00011702575319957319,329818.7740231904
10,-77406.31733799934,1.0,0.905378302775356,0.5,0.31368469159111884,1.0,1.4624810416641694,0.5,0.0001,5e-05,0.0001010007049392892,194875.68278808024
11,-32629.60147852535,1.0,2.9907873253304684,0.5,0.631787312705464,1.0,0.6742824411941375,0.5,0.7195722828679205,5e-05,0.0001009999773268557,220849.7965355628
12,-37496.55985814634,1.0,0.45927626007825195,0.5,0.5174459833435622,1.0,0.5445965261854823,0.5,0.16257008565567274,5e-05,0.000101,308938.1013471845
13,-58545.2714652351,1.0,0.9056986632438488,0.5,0.7236954127686811,1.0,0.3010312794860346,0.5,0.7165524863847652,5e-05,0.000101,234448.79672113358
14,-69953.34685229999,1.0,0.3493808775022164,0.5,0.1895154223712983,1.0,0.29777352071335955,0.5,0.14722484379083633,5e-05,0.00010099999999999999,472247.6091280117
15,-20309.01823337775,1.0,3.3340469690840306,0.5,0.39358234345209797,1.0,0.41264314171137173,0.5,0.4706211892487687,5e-05,0.0001389511546959978,302911.7500453279
16,-444877.47963856644,1.0,1.9375692373119644,0.5,0.13049962324120248,1.0,2.5499819230160483,0.5,0.16752327043556645,5e-05,0.000101,248806.3437036595
