rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-169.09758770283761,1.0,2.855033949287442,0.5,0.5375806159988077,1.0,0.8717107718547856,0.5,0.8604271654367862,0.001,0.001168761845131373,2313.757505503886
2,-169.25063094040092,1.0,1.357500993346085,0.5,0.49879675506711874,1.0,0.8657527462101039,0.5,0.6637586484405122,0.001,0.001007397641390091,2495.009805032239
3,-166.75107213477798,1.0,1.2923891795151756,0.5,0.5066918749481969,1.0,0.9139615401563838,0.5,0.6623342651236334,0.001,0.004651846934860933,2460.012867106448
4,-170.30959150562575,1.0,1.8200754255042164,0.5,0.50553987051425,1.0,0.7970155646401431,0.5,0.7523679608690176,0.001,0.00019467088708748656,2472.555314654261
5,-173.4837842698991,1.0,0.6339823654292862,0.5,0.41123723961595254,1.0,1.0157750092940052,0.5,0.19803522205031332,0.001,0.0023637885807596174,2847.462450787775
6,-225.9741159124319,1.0,0.43538751326483627,0.5,0.629819844571693,1.0,0.901343788978089,0.5,0.0001,0.001,0.0029216931299552436,3217.8729716728835
7,-166.90303444176988,1.0,3.0830025643236114,0.5,0.5494459713057412,1.0,0.8658767083651241,0.5,0.9132356229303702,0.001,0.0048882021599717,2283.216582482028
8,-166.50028542014832,1.0,1.0076408057853574,0.5,0.489218102100339,1.0,0.9591577729713519,0.5,0.5425396813123149,0.001,0.006037323120599319,2535.074142636476
9,-166.52037626446406,1.0,1.0558552897124065,0.5,0.49334230242796595,1.0,0.9506669310146011,0.5,0.5689899843238837,0.001,0.005988170546138991,2517.4909547589473
10,-169.64344653246627,1.0,3.32147596906151,0.5,0.5325365138418221,1.0,0.8111813753027954,0.5,0.8780226146158027,0.001,0.0005726097705808071,2346.818518212751
11,-166.53303303440765,1.0,1.0470390064123907,0.5,0.49224119625665674,1.0,0.9496451881069948,0.5,0.5636845537111465,0.001,0.005673558952828917,2522.679191987053
12,-166.58129366481472,1.0,0.931151260293532,0.5,0.480158639659433,1.0,0.9682025638405116,0.5,0.49271622108749474,0.001,0.00541184274917876,2574.0909760725094
13,-169.39498802614548,1.0,1.3452862958676488,0.5,0.497780849467315,1.0,0.8636226024686264,0.5,0.6600944013625183,0.001,0.0008877953984170407,2500.2059078087727
14,-176.16639911298637,1.0,0.641295586571541,0.5,0.41225039213622994,1.0,1.0261762696705092,0.5,0.19464568382117797,0.001,0.00019328964305318915,2830.390064231862
15,-170.34126669375405,1.0,1.7279876335536803,0.5,0.5071899260162893,1.0,0.8328843470643045,0.5,0.7355581311713331,0.001,0.00011438569056612828,2455.6503521400596
16,-172.4194059468213,1.0,0.689301718179352,0.5,0.4364754800228575,1.0,0.928942235852654,0.5,0.3102844293622736,0.001,0.0004961925029835483,2808.0969456834255
17,-166.8777711417486,1.0,1.309326533581387,0.5,0.5058168376262543,1.0,0.9062401795586431,0.5,0.6656345025852294,0.001,0.0042221705069645,2463.5706707355457
18,-166.5808257274341,1.0,1.1554334026811073,0.5,0.5004511951877928,1.0,0.9360647471434617,0.5,0.6142426875323282,0.001,0.005531323068294521,2486.7338443462977
