rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-9859.31910324575,1.0,0.2624493639907114,0.5,0.5591130965518333,1.0,9.999999999999999e-05,0.25,1.0225582368106314,0.1,0.12154321079442545,284339.85667421395
2,-318.7367671668544,1.0,0.9621968578110849,0.5,0.48933221183432934,1.0,1.0300364654032386,0.25,0.22386916929737338,0.1,0.1377564420480614,250547.61111239291
3,-318.736770066138,1.0,0.9621910059615677,0.5,0.48932840256955956,1.0,1.0300099732902561,0.25,0.2238760607743533,0.1,0.13775361951929538,250550.45498318138
4,-318.73676349627203,1.0,0.9621871065123448,0.5,0.48933267774280054,1.0,1.0300244119739506,0.25,0.22387280047786173,0.1,0.13775814691187085,250548.95454430723
5,-318.7368272362073,1.0,0.9621159699298748,0.5,0.4893021662767226,1.0,1.0299970323032068,0.25,0.22382428213439035,0.1,0.1377703923492294,250556.72486591132
6,-318.7374309936167,1.0,0.9619611591757846,0.5,0.4892551606934588,1.0,1.0299983945792754,0.25,0.22374041011922527,0.1,0.13781469830282359,250568.68156267822
7,-318.73678125156584,1.0,0.9621549651793923,0.5,0.4893221366102935,1.0,1.0300277898538566,0.25,0.2238505104312139,0.1,0.13776253494427823,250551.0691497385
8,-318.73676248836637,1.0,0.9621954173386648,0.5,0.489333531094353,1.0,1.030017921018384,0.25,0.22387755070465215,0.1,0.13775288072478187,250548.9495244869
9,-318.73676550898017,1.0,0.9621726251670686,0.5,0.4893279535594723,1.0,1.0300255533652511,0.25,0.22386173451078645,0.1,0.1377596730903188,250549.8444103588
10,-318.7368969130912,1.0,0.9622583712087226,0.5,0.4893465359631243,1.0,1.029992740979122,0.25,0.22391934013624523,0.1,0.13772951448002604,250546.98032110225
11,-318.7368387075767,1.0,0.9622405455987776,0.5,0.48936118980712706,1.0,1.0300248862951096,0.25,0.2239252740906657,0.1,0.13774479618553248,250544.19868947752
12,-318.736875456656,1.0,0.9621737487543587,0.5,0.48931582150520664,1.0,1.0299769783008215,0.25,0.22386716617325422,0.1,0.1377468194604796,250554.77881526347
13,-318.7367718978858,1.0,0.9621962836230188,0.5,0.48933720815031595,1.0,1.0300192789397533,0.25,0.22388028731695522,0.1,0.13774953485177943,250548.33441856632
14,-318.7367861982202,1.0,0.9621957435409728,0.5,0.48932805862624235,1.0,1.0300446567599923,0.25,0.22386627415944307,0.1,0.1377627982286077,250547.8670148934
