rep,loglik,nu_true,nu_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-368.40660248384665,1.0,0.976026100885079,0.5,0.49087803233207095,1.0,1.0340784177109943,0.25,0.22451240332893324,0.1,0.1166925729050641,249772.3164435324
2,-368.4064932430374,1.0,0.9759723885531454,0.5,0.49086157562880744,1.0,1.0341288590197346,0.25,0.2244627246515488,0.1,0.1167127374611967,249772.4552521352
3,-368.406607060846,1.0,0.975935812028961,0.5,0.4908567581226886,1.0,1.034109082298123,0.25,0.22445026609080307,0.1,0.11670472225115103,249775.5092718172
4,-368.4065337159518,1.0,0.9759065978087635,0.5,0.49083486919279773,1.0,1.034098015171821,0.25,0.2244226876637342,0.1,0.1167211431637243,249779.83216327825
5,-368.4065146015564,1.0,0.9759341205726156,0.5,0.49085258947314103,1.0,1.0340997416303281,0.25,0.2244482474098485,0.1,0.11671975059399108,249776.7126288436
6,-368.4064936545328,1.0,0.9759753060734622,0.5,0.4908605587032512,1.0,1.0341187719163851,0.25,0.22446596188148554,0.1,0.11671129814277201,249773.19959317538
7,-368.4065019169684,1.0,0.9759691053816206,0.5,0.4908590038488081,1.0,1.0341036722170518,0.25,0.22446700041239145,0.1,0.11671280276966828,249774.65993176575
8,-368.4065237901523,1.0,0.9759051689714544,0.5,0.49084729592429915,1.0,1.0341231526922474,0.25,0.22442518581524926,0.1,0.11672389107644693,249776.56249212765
9,-368.40661246874515,1.0,0.9759746792932021,0.5,0.49088492890746493,1.0,1.0341414490408505,0.25,0.22447769445231214,0.1,0.1167050854112755,249768.4300797846
10,-368.4065838190727,1.0,0.9758885532208679,0.5,0.4908406071324155,1.0,1.0340438002147505,0.25,0.22444069297992944,0.1,0.11671483676216532,249783.7497669514
11,-368.40665024256305,1.0,0.9758280758057547,0.5,0.4908276751656499,1.0,1.0340903502603593,0.25,0.2243815196315828,0.1,0.1167319019544602,249783.0877578122
12,-368.4065424867731,1.0,0.97603605466741,0.5,0.49088283591947895,1.0,1.034134725688878,0.25,0.22450530404991212,0.1,0.11669950996779509,249767.6083864846
13,-368.40650254579305,1.0,0.9759454640645512,0.5,0.49085410652668554,1.0,1.0341227121241319,0.25,0.22444673809813792,0.1,0.11671977629570887,249774.54750156024
14,-368.4064998898175,1.0,0.9759606710053095,0.5,0.49086563676041683,1.0,1.0341087613476418,0.25,0.22446822754700343,0.1,0.11671120490076743,249773.751196062
15,-368.406518298194,1.0,0.9759106004244699,0.5,0.4908437414128816,1.0,1.0341191522077031,0.25,0.22442544377600052,0.1,0.1167206984368312,249777.11949398348
16,-368.40649435054,1.0,0.975945136988349,0.5,0.49085637655028747,1.0,1.0341147969350357,0.25,0.22445183411064276,0.1,0.11671466318331158,249774.8930033933
17,-368.40656384967224,1.0,0.9759528859680608,0.5,0.4908424353462531,1.0,1.0341589064312426,0.25,0.2244295201032719,0.1,0.11672510756670954,249773.2923306272
18,-368.4065371879951,1.0,0.9759502541360872,0.5,0.49085269791333846,1.0,1.0340797444043768,0.25,0.22446703754675332,0.1,0.11671573869281453,249778.10789955012
19,-368.4067640787107,1.0,0.9758243698528422,0.5,0.49080755442304813,1.0,1.0341220019099508,0.25,0.224366564041321,0.1,0.11674854251102956,249784.4822429923
20,-368.40655416755544,1.0,0.9758846815420787,0.5,0.490833475328177,1.0,1.0341028673108907,0.25,0.22440740258155198,0.1,0.11672510221233652,249780.0066161472
21,-368.40656075302104,1.0,0.9759421160768026,0.5,0.4908583651647279,1.0,1.0340537292447884,0.25,0.22447330102458637,0.1,0.11670916794978672,249779.2238695589
22,-368.40652147345463,1.0,0.9759418635546221,0.5,0.49086547365935723,1.0,1.0341129097970143,0.25,0.22446277032078588,0.1,0.11671613650232204,249774.28498393783
23,-368.40649929955543,1.0,0.9759527971327432,0.5,0.49086009306738854,1.0,1.0341327313191613,0.25,0.22445236094200152,0.1,0.11671664541989073,249772.9267783308
24,-368.40649971438324,1.0,0.9759889272490304,0.5,0.4908627996397486,1.0,1.0341251623516832,0.25,0.22447317962170799,0.1,0.11671015453182343,249772.21206848248
25,-368.4064992277017,1.0,0.9759521576426157,0.5,0.4908504224454234,1.0,1.0341139342213619,0.25,0.22445039146703946,0.1,0.1167153967525278,249775.53688528162
26,-368.4064942890036,1.0,0.9759432657628986,0.5,0.49085377464570723,1.0,1.0341130879669553,0.25,0.22445042288231434,0.1,0.11671697074311262,249775.47248639207
27,-368.40663064143155,1.0,0.9758481284709323,0.5,0.4908288057074387,1.0,1.0341164997553054,0.25,0.2243944411759603,0.1,0.11673886015375151,249781.42686107018
28,-368.4081470686979,1.0,0.9755688612291039,0.5,0.49073893278795405,1.0,1.0341489929763394,0.25,0.22417284048161146,0.1,0.11678389996571761,249796.6020799143
29,-368.4064921434983,1.0,0.975954691756082,0.5,0.49085588087849136,1.0,1.0341165123015468,0.25,0.2244550005843529,0.1,0.11671514982276278,249774.58194172115
30,-368.40652637732273,1.0,0.9759615722066218,0.5,0.4908504304128312,1.0,1.0341522387832327,0.25,0.22443881051417353,0.1,0.11671927289016633,249772.28429865718
31,-368.40649937684793,1.0,0.9759322465479517,0.5,0.4908509574440317,1.0,1.0341168821305138,0.25,0.22444031397317943,0.1,0.11671806650248727,249775.7108322832
32,-368.4066507821153,1.0,0.976082619377809,0.5,0.4908985819451189,1.0,1.034110389635925,0.25,0.22454946326107594,0.1,0.11669231731421699,249766.37720308255
33,-368.4069702609704,1.0,0.976181831828863,0.5,0.4909246158659129,1.0,1.034109189625471,0.25,0.2246061823027136,0.1,0.1166675178915059,249759.9247085626
34,-368.40651769325996,1.0,0.9759986488752589,0.5,0.4908682538969194,1.0,1.034158688610722,0.25,0.22446880569271568,0.1,0.11671161780832148,249768.6819869113
35,-368.4064955836402,1.0,0.9759514233678097,0.5,0.49085336897562976,1.0,1.0341110412310803,0.25,0.22445330570093577,0.1,0.11671618543485582,249775.3834014731
36,-368.4065708412054,1.0,0.9759227651962045,0.5,0.49085566979022865,1.0,1.0340529519128654,0.25,0.22446776508685753,0.1,0.11670981066689332,249780.4902220867
37,-368.4065683434346,1.0,0.9760482268346625,0.5,0.49088487348378923,1.0,1.034132129617026,0.25,0.22451426755072226,0.1,0.11669622629235508,249767.30223200616
38,-368.40658580651143,1.0,0.9758844435095642,0.5,0.49084545407779623,1.0,1.0341137762823258,0.25,0.22442473966269372,0.1,0.11673196170478652,249778.55419032407
39,-368.40662194031756,1.0,0.9760726586840976,0.5,0.4908908440010738,1.0,1.0341455341357415,0.25,0.22453096110995974,0.1,0.11670183988232809,249765.3629805888
40,-368.4064974199973,1.0,0.9759600264325031,0.5,0.4908573313382955,1.0,1.0341008931774938,0.25,0.22446440449430527,0.1,0.11671226674983853,249775.44534016456
41,-368.4065032127037,1.0,0.975931541901793,0.5,0.4908492930333668,1.0,1.0340997566885293,0.25,0.22444819302589145,0.1,0.11671788163726515,249777.4775332604
42,-368.40654542533593,1.0,0.9760056167255086,0.5,0.49086806646989173,1.0,1.03413365552971,0.25,0.22447885439339932,0.1,0.11671518635043883,249770.26711262236
43,-368.40650053854915,1.0,0.9759758317595075,0.5,0.49086455391593115,1.0,1.0341136714689028,0.25,0.22446989543067636,0.1,0.11670762764740399,249772.94997935276
44,-368.40652071712975,1.0,0.9759038669855791,0.5,0.4908417842676861,1.0,1.0341053693939384,0.25,0.22442361880377665,0.1,0.11672209865798577,249778.40865408228
45,-368.4064935550996,1.0,0.9759591701599242,0.5,0.49085674984252387,1.0,1.034116282921184,0.25,0.22445948496757281,0.1,0.1167144068182363,249774.50197933236
46,-368.40649548389774,1.0,0.9759507553366398,0.5,0.4908573580983925,1.0,1.0341250750038296,0.25,0.22445279877372737,0.1,0.11671739578480197,249773.96266034635
47,-368.4065009765254,1.0,0.975950723278135,0.5,0.4908570998018676,1.0,1.0340936924271351,0.25,0.22446194952482193,0.1,0.11671158022969075,249776.19448997508
48,-368.4065002317693,1.0,0.9759686806347964,0.5,0.4908642524007556,1.0,1.0341301684155546,0.25,0.22446541224711897,0.1,0.1167122607990123,249772.30694534932
49,-368.40650215241476,1.0,0.9759959021733196,0.5,0.49086452217656257,1.0,1.0341354351831096,0.25,0.2244731938067898,0.1,0.11671075077765614,249770.9881182617
50,-368.4064916861644,1.0,0.9759649728059642,0.5,0.4908593348700014,1.0,1.0341237570737345,0.25,0.22445959058063436,0.1,0.11671382854384765,249773.32338266584
