loglik,nu0,nuBot,T1,T2,misid,theta
-619.4180260298244,53.23322032532682,0.19108169299775396,1.8723422559427363,0.5054223186504032,0.015715814768189673,5769.597071765229
-619.3988457635882,63.16794119036011,0.19049842197942599,1.8630052511289654,0.5045832859687726,0.015434092188425773,5787.0347717648165
-619.5421705908805,24.989328001949826,0.18774448155099635,1.8290621544248338,0.49169137486870546,0.015334545240391493,5868.771074602609
-619.5543584541144,24.282242696123596,0.1870529442815728,1.8232431115534076,0.4895513052862415,0.015073410635856118,5883.611516641307
-619.5365769449621,25.773397858497976,0.1870619044337001,1.8162098557485378,0.490387954069253,0.015051965712666905,5893.947971042692
-619.5391848762991,25.561394742438978,0.18888751059829734,1.842901778345059,0.4949909438520487,0.015721538752247802,5838.401116022995
-619.412566481951,55.098824538117384,0.18983834979386244,1.8534409818965962,0.5023059095146625,0.015333811457072143,5807.43399642382
-619.417743794086,52.39925975009593,0.19025820015093872,1.859833969754981,0.503196013521036,0.015479630273581664,5794.859744526701
-619.5787931461401,21.63075407351692,0.18677633715342376,1.813308089747082,0.487885467486018,0.015339019170464065,5903.21129041593
-619.6970342062249,15.22034982775891,0.18412206041464618,1.778067035588636,0.47687241011957804,0.015036651174197217,5987.319949211048
-619.5066361626975,29.270700604177815,0.18844232739363434,1.836517390562765,0.4949336376489774,0.015418085138838392,5849.851668008383
-619.628705615346,18.34916636960535,0.18596140281796963,1.8057372563272729,0.48390354117265844,0.015283637835017396,5924.491005698639
-619.5743084712805,21.97326267199032,0.18712782326495447,1.818998681294833,0.48896474021371045,0.015399801817033949,5891.330094732767
-619.5435247751022,24.77321400596156,0.18767112376484402,1.8260040867818228,0.49152689701106794,0.015393521492428211,5874.332078367762
-655.491849054986,5.626663380247688,0.24105864843912275,2.6939249288936993,0.5555785970504681,0.017305547958443548,4546.596076797502
-619.5066248056928,29.31498324187492,0.18864131007592533,1.839603480474379,0.49542846573264343,0.015445337983204941,5843.483744899979
-619.4252957870898,49.36351285948146,0.18961613039769112,1.8498563294420682,0.501238260410098,0.015267803725881825,5815.3563472489495
-619.4843681532668,32.85822225598446,0.18871020390510776,1.8390406850369654,0.49649247660546425,0.015363472859957364,5842.556902166781
-676.1900946338988,3.4175510178633832,0.20164499938529604,2.6017636029138766,0.42826611334209175,0.013284319546755876,4860.538948193636
-664.15774728731,4.544866522646217,0.231508646061735,1.9818767061295393,0.544267637277571,0.02086574667816377,5388.878789210749
-619.4733331222533,35.10626722607828,0.1892506217276539,1.8456732235227007,0.49839201383371773,0.015502980236947681,5827.540742177051
-619.4901657750213,31.88731112560926,0.18890151514504355,1.8421087918813535,0.4968024085133028,0.01545944690865532,5836.725265439713
