loglik,nu0,nuBot,T1,T2,misid,theta
-709.7832374197897,4.134357955931515,0.16916912579131643,2.0187594415298378,0.3813674204728173,0.015238237994244688,5692.272519132989
-686.9660859050521,37.953778855686146,0.227613583028333,2.464399859261524,0.6048821511803085,0.02177811380266278,4757.156015960811
-686.9489133108401,41.60027125595851,0.22684204409279934,2.4571527158666804,0.6034625179682175,0.021562483044675496,4767.673115278615
-686.8789325457964,68.79316926583981,0.22887455624804756,2.47934526184287,0.6124373759748691,0.0215760768477617,4730.994354336922
-687.0522478779818,26.387878041599727,0.22541846554009265,2.435434717273875,0.5950555489862915,0.021794499837978508,4802.89259279043
-966.9826759995995,4.943472827769719,0.23796022961016217,2.2320405306944875,0.4998618168753218,0.01451038410825413,4908.5077869127645
-686.8731180786785,73.15772038380602,0.22947096590454835,2.489362008978849,0.6142883021758085,0.02170758037069697,4717.379615819168
-686.8723698958604,73.54415982155834,0.2289571646299385,2.480744946422138,0.6129855437460688,0.02159614349719111,4728.777055444619
-735.9070265272802,5.186495076570207,0.18755602975133862,2.643658662873965,0.4135074912416732,0.018258122812164757,4777.972708314211
-686.9127902480417,52.07133981007911,0.22815711166217945,2.4695500655625193,0.6088755488511702,0.021633073842030837,4746.431243033628
-686.939502931958,43.72065600481506,0.2267009823769753,2.4501233055674576,0.603689909579743,0.021521009342754405,4775.389235860504
-686.9004105452424,57.13406632853616,0.22853245706196917,2.4756463251954526,0.6104322580519159,0.021625459640138466,4737.591516804293
-686.9722462218676,36.587234884981996,0.2262499577962014,2.443864162398552,0.6009766262464339,0.021596404227257792,4785.9100526357
-686.9008023773574,56.955036981931016,0.22809885957182227,2.4697367453148082,0.6092599774634864,0.021540578419481277,4745.9140552971685
-686.9068038743295,54.38423426616052,0.22804624500213194,2.4692379708139622,0.6088288179118534,0.02158278114466007,4747.003681419923
-687.1740838324823,18.469751362798302,0.2197033580437625,2.355771501809604,0.5749107997751318,0.02120447218766376,4925.158477720242
