loglik,nu0,nuBot,T1,T2,dij,misid,theta
-489.6436245952051,30.957928848288415,2.9659012589811486,42.26197583060927,7.0863835724569855,0.002196534651117159,0.03304291695717502,395.08596938397164
-489.9314629940952,23.99794356283984,2.376477007941351,33.72367496551539,5.623578541713966,0.002733095757564711,0.032908559276046384,492.876114192427
-489.7388455501018,28.39085966301009,2.7303887803973113,38.85629941230419,6.510171866356996,0.002380393884045675,0.03299387718643177,428.9476340642245
-489.47954300036974,39.02052140145006,3.2738622672436892,46.60211669804193,8.054566829612337,0.001979182047068751,0.03279915302947029,357.4735859282207
-489.9743766054048,23.71292310341443,2.2886045155178483,32.46545427973346,5.443931140190322,0.002834697126391537,0.03271705385112095,511.12605125071343
-489.95914809059116,22.54294392507307,2.4780415836593623,35.3734516135467,5.699613424252061,0.0026393552596564894,0.03305786795886377,472.59725374370953
-489.4481091899156,40.54913713607156,3.343493506237475,47.60702677328457,8.254685400845574,0.0019377685258162949,0.03299187592076044,349.9175965768424
-489.944043469892,23.75407350260588,2.3943925282420997,34.149673005447184,5.622924092669751,0.0026970335386175145,0.033149558004141946,487.73190328998277
-491.0992013016521,12.526439894195367,1.3007572626575796,18.135218310205126,3.0257836693603024,0.004942024064319499,0.03214370133587655,897.0830329917069
-976.3446814671279,1.974538994679497,1.6107986781062933,11.92900865972998,1.9541588964746122,0.0076636069341435974,0.03373985358615301,1223.8453628063673
-489.5022314853875,35.96976826619696,3.3253321906113387,47.48402485609286,8.007748695375073,0.001957257306997735,0.03307676520314728,352.13731565448234
-489.2280799806415,54.276375427901264,4.082604638005197,58.15100188308666,10.269987202968359,0.0015827581888411373,0.03311467404319482,286.64715008625444
-489.58059276261724,33.783429069520196,3.0494068194564723,43.411337824589516,7.385160409076274,0.0021290516982197774,0.03302088138448749,384.0581981453069
-489.6340095240412,31.90312647626289,2.9291307219833027,41.735719473099195,7.061320557173687,0.0022165582196739656,0.0329853568215671,399.49345428542654
-489.7859213672906,29.081722626984593,2.5645181639635375,36.36640252418083,6.238269811011632,0.002531902111826773,0.032741003105871296,456.2338526403502
-489.6305133173187,30.82758001395064,3.117875089957633,44.58007146669511,7.344172692230531,0.0020940642098509527,0.03317282144556408,375.794720164087
-489.84009292476094,25.098801448129553,2.6927255432677266,38.43370487771853,6.24356739069663,0.0024331742678216617,0.03296573030277424,435.34021744132986
-489.6222569433685,32.69095598164302,3.0271556522892182,43.34089471626845,7.278532498191357,0.0021624965571854894,0.032839123303775905,385.5929461346661
-489.6102585748482,32.95836809804112,2.96785655540047,42.256329474313596,7.186489519424486,0.002183628809095992,0.033023985292666834,394.35812681513886
-489.82581826843636,27.33291059820259,2.509890576329932,35.584021328582935,6.050892306855845,0.002580380627150177,0.032873461795217745,466.5255170196485
-489.5184432804548,35.59867408793191,3.2497628367914504,46.33384159505123,7.8524574652771,0.0020025174560416394,0.03305673958641956,360.47343925496426
-489.4706752382574,39.23386963149178,3.3886890625076096,48.31391805384389,8.304331493958697,0.0019191477627030693,0.03286735300629669,345.4665915035737
-490.480481646121,15.635920330946854,1.7447118822167507,24.658656127654325,3.9891363844585523,0.0037289532335140103,0.032806045545510726,670.5430173462377
