rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-163.5177965109156,1.0,0.8650837620290751,0.5,0.43791032995691137,1.0,0.9013443206385537,0.25,0.19450287782051426,2722.5127371539043
2,-163.5260558729824,1.0,0.8572253348345706,0.5,0.43522620890190206,1.0,0.9038475922973537,0.25,0.1882215549000163,2726.9108998131705
3,-163.51779571149183,1.0,0.8651300393138232,0.5,0.4379064879751054,1.0,0.9014236851168013,0.25,0.1944870743424176,2722.4291060228998
4,-163.5177956890112,1.0,0.8651478512107788,0.5,0.4379130089223978,1.0,0.9014069317402025,0.25,0.19449812881883136,2722.420995873076
5,-163.5183678853825,1.0,0.863682457378965,0.5,0.4375908301879917,1.0,0.9019859830511332,0.25,0.19349230005492707,2722.952360634833
6,-261.6820528149427,1.0,0.4768289949251897,0.5,2.814839277280455,1.0,0.708825612257756,0.25,0.0001,3238.38965519428
7,-260.7246591475689,1.0,0.263295690413247,0.5,0.47708727128745215,1.0,0.00010000000000000002,0.25,0.7090476763585453,3238.913388581494
8,-163.51779882155932,1.0,0.8650679709164041,0.5,0.43789443324993643,1.0,0.9012787399353918,0.25,0.19450488208532346,2722.597139013461
9,-163.5178282787813,1.0,0.8651561313412871,0.5,0.43799007520242794,1.0,0.9015223079954394,0.25,0.1944749920971477,2722.158225532926
10,-163.51779593388756,1.0,0.8651039998449201,0.5,0.4378935521160437,1.0,0.9013772395897937,0.25,0.19447576013605916,2722.4913266655435
11,-163.51779697385592,1.0,0.8651876830862371,0.5,0.43794057212360704,1.0,0.9013823705732644,0.25,0.19454289025065402,2722.386296484757
12,-163.51783408284638,1.0,0.865811017837805,0.5,0.43812419609577025,1.0,0.9012160432233556,0.25,0.1950075455100489,2722.05125535613
13,-163.5178282159687,1.0,0.8657064427408598,0.5,0.4381002926174719,1.0,0.9011818467143949,0.25,0.19495482752182988,2722.1497468612547
14,-163.51926124630592,1.0,0.8692350984326171,0.5,0.4391824290714682,1.0,0.8999498608768981,0.25,0.1977057803613424,2720.4122411294325
15,-260.70505107184925,1.0,0.39262886661562035,0.5,0.4771031371407349,1.0,0.0001,0.25,0.7091267726074134,3238.773115442362
16,-163.51967048261233,1.0,0.86113864502627,0.5,0.4365945167955727,1.0,0.9013306408239092,0.25,0.19197536985366173,2725.9559209908643
17,-163.51783325027776,1.0,0.8653292413444836,0.5,0.438065356625156,1.0,0.9011974258004914,0.25,0.19473397215639415,2722.286125763978
18,-260.7103307149879,1.0,0.34676140981901316,0.5,0.477082508229995,1.0,0.0001,0.25,0.7090853928961884,3238.8811603553904
19,-163.5178185478809,1.0,0.865130285823733,0.5,0.43798845767901484,1.0,0.9012616412574843,0.25,0.1946268192505981,2722.4677051744843
