rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-249.103927900715,1.0,1.032199549808089,0.25,0.25111536540127477,1.0,1.0153654212198415,0.25,0.25707730412567936,49471.7077030126
2,-249.10392939757958,1.0,1.032105010285045,0.25,0.25111040906911963,1.0,1.0153429288318487,0.25,0.2570588423686423,49472.56859910621
3,-249.10392897339443,1.0,1.0320808069423322,0.25,0.2511069609301027,1.0,1.015348649062333,0.25,0.25704826748421955,49472.68229960157
4,-249.10394118352497,1.0,1.032584117243778,0.25,0.2511375035661746,1.0,1.0154204327696421,0.25,0.2571617272466317,49468.7238597969
5,-249.10398580301035,1.0,1.0318450356740299,0.25,0.2510887519747826,1.0,1.0151845605285952,0.25,0.25701604147027807,49477.002007497926
6,-249.1039746315314,1.0,1.0314816107778586,0.25,0.25106387236795613,1.0,1.0152443714132269,0.25,0.2569100917987982,49478.11946318524
7,-249.10398151061327,1.0,1.0314579619400384,0.25,0.25106007741734493,1.0,1.0152352893386927,0.25,0.25690222113805855,49478.5095539575
8,-249.10392960114723,1.0,1.032288391129068,0.25,0.2511193120056798,1.0,1.0153559689882028,0.25,0.25709935174549564,49471.45339778251
9,-249.10392748056165,1.0,1.0322420507801955,0.25,0.25111604057862624,1.0,1.0153713020329744,0.25,0.2570840573932831,49471.46402985362
10,-249.10393020450283,1.0,1.032307939085498,0.25,0.2511236594245248,1.0,1.0153781762035041,0.25,0.2571035637721048,49470.788423025166
11,-249.1039353537817,1.0,1.0321458475102554,0.25,0.2511115868715509,1.0,1.0153981179009157,0.25,0.2570585330616819,49471.51172050534
12,-249.10392810861458,1.0,1.032148156550731,0.25,0.2511104719527148,1.0,1.0153577478062585,0.25,0.2570621793921268,49472.17420269187
13,-249.10393001791363,1.0,1.0322188143407653,0.25,0.2511150915951354,1.0,1.0153378498340888,0.25,0.25708531632004794,49472.14314647349
14,-249.10401891352785,1.0,1.0331963489243587,0.25,0.2511733945117076,1.0,1.0155231722978473,0.25,0.25729446813840184,49463.71225298171
15,-249.10393577284958,1.0,1.0319466036839735,0.25,0.25109467806417396,1.0,1.0153127740827081,0.25,0.25701532112763753,49474.22386149288
16,-249.10393286469525,1.0,1.0321022155170616,0.25,0.2511017484173836,1.0,1.015332089394312,0.25,0.2570483514854489,49473.18416630419
17,-249.10395151910143,1.0,1.0318722428734357,0.25,0.25109729814236176,1.0,1.015360500390736,0.25,0.2570011734574237,49473.56333154879
18,-249.10431914884884,1.0,1.0300847410823182,0.25,0.25097939291949733,1.0,1.0150360597698886,0.25,0.25659530183946,49489.20077602023
19,-249.1039846944459,1.0,1.032787460744536,0.25,0.2511454521731462,1.0,1.0155004562587062,0.25,0.2571990618839879,49466.66921782803
20,-249.10412069813992,1.0,1.0336083866758101,0.25,0.2511882933475791,1.0,1.0155735559240224,0.25,0.25737565803615053,49461.146997724034
21,-249.10429649762182,1.0,1.030315893607725,0.25,0.25098667283166715,1.0,1.0151519116196577,0.25,0.2566249083234458,49486.36236084861
