rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-237.32886583273648,1.0,1.1304627415991098,0.25,0.2590177418249281,1.0,1.034360363966547,0.25,0.28388145617462884,48755.66291585504
2,-237.3288698771462,1.0,1.1305049351481122,0.25,0.25902426893597574,1.0,1.0343980355209832,0.25,0.2838904866182463,48754.636866288485
3,-237.32886602369808,1.0,1.1304735038172797,0.25,0.2590181807016529,1.0,1.0343537543206582,0.25,0.28388484638589906,48755.724871359045
4,-237.32911620077448,1.0,1.1282176179807981,0.25,0.2589083719197854,1.0,1.0340762595325186,0.25,0.2834440135822888,48770.58188833117
5,-237.32886736469527,1.0,1.130399640753638,0.25,0.2590165539168366,1.0,1.034365587271728,0.25,0.28386946785462863,48755.77161536701
6,-237.32893672502587,1.0,1.1307019071114175,0.25,0.25901160672979556,1.0,1.0344275567922758,0.25,0.2838925934326264,48754.29935913115
7,-237.33007997894492,1.0,1.1350753487191303,0.25,0.25926532507713435,1.0,1.0349055732575427,0.25,0.2847996070323458,48724.18519441581
8,-237.33088194569245,1.0,1.1366851754232763,0.25,0.2593503684601567,1.0,1.0354816740676718,0.25,0.28507421107927905,48707.642975533316
9,-237.3299343167073,1.0,1.1261542192169913,0.25,0.2587614938594281,1.0,1.0336650614265852,0.25,0.2830022824189193,48789.089711724344
10,-237.32936815128141,1.0,1.1292716167015815,0.25,0.2589211307839558,1.0,1.0343096616219283,0.25,0.2835613166643798,48763.549403590085
11,-237.32889126394866,1.0,1.1299612584233725,0.25,0.2589899893203503,1.0,1.0342413150998755,0.25,0.28379180186128805,48760.13163774046
12,-254.2715310554163,1.0,8.286633165838046,0.25,0.3161868628733871,1.0,1.2106771762467115,0.25,0.5303680515207158,41278.88859483834
13,-237.32887261701308,1.0,1.1305693636205913,0.25,0.2590181601503994,1.0,1.0343574859586087,0.25,0.28389776966257896,48755.45150392104
14,-1754.662461177833,1.0,0.38845664351517495,0.25,0.03129327465581303,1.0,0.794235301173661,0.25,0.003254498035982256,61365.931155317914
15,-237.32886663800173,1.0,1.1304836198977246,0.25,0.2590182663867701,1.0,1.0343763152951304,0.25,0.28388303386845765,48755.34782092042
16,-246.62423304669574,1.0,2.3771352338390557,0.25,0.2913370094972298,1.0,1.120199184532536,0.25,0.41905211414587096,44538.051538876425
17,-237.32888037961447,1.0,1.1300783041211713,0.25,0.2589961154903293,1.0,1.0342617234501197,0.25,0.28381096754102475,48759.16412986367
18,-237.32887215250958,1.0,1.1301646979421422,0.25,0.2590025192853746,1.0,1.034321558735331,0.25,0.28382223427102443,48757.687456357606
19,-237.32891918520681,1.0,1.1309073353058914,0.25,0.2590475973219863,1.0,1.0344413464296445,0.25,0.283966475081962,48751.69114436903
20,-237.32887144263077,1.0,1.1302877841347119,0.25,0.2590090101411882,1.0,1.034359056911336,0.25,0.28384493121081333,48756.53581245051
21,-237.32906813906675,1.0,1.1284505883098617,0.25,0.2589182310087305,1.0,1.0340347296983878,0.25,0.28349750374760657,48770.20098815719
22,-237.32974009566487,1.0,1.1264101278007652,0.25,0.2588035904741023,1.0,1.0339214986155445,0.25,0.2830515146590761,48782.17744985637
23,-237.3294611057463,1.0,1.1269902484863026,0.25,0.2588324868765011,1.0,1.0338674587217616,0.25,0.28318924826646014,48780.37697437177
24,-237.3289191686713,1.0,1.1298297744074328,0.25,0.25898648138169955,1.0,1.0341667250299602,0.25,0.28377701641117314,48761.70952403333
25,-237.3301221212887,1.0,1.131173413506476,0.25,0.25910784046085006,1.0,1.0348940035308551,0.25,0.28398352649004427,48740.07580136935
26,-237.3289006998384,1.0,1.12966121282014,0.25,0.2589753777345918,1.0,1.0342447655797602,0.25,0.2837221051978319,48761.36161497345
27,-237.32887033465659,1.0,1.1304342394727767,0.25,0.25901913390610004,1.0,1.0343237377501766,0.25,0.2838843571942719,48756.212071769216
28,-237.32887167850822,1.0,1.130176547022931,0.25,0.2590029745795868,1.0,1.0343146194016477,0.25,0.2838258643044953,48757.751363942254
29,-237.32887919821587,1.0,1.1307419604887492,0.25,0.259036332698643,1.0,1.034423645319625,0.25,0.28393864872270447,48753.125302515706
30,-237.3290087947189,1.0,1.1319548745316304,0.25,0.25909661816344526,1.0,1.0345320098694875,0.25,0.2841821719993433,48745.71738431942
31,-237.32887613238017,1.0,1.1303171739853544,0.25,0.25901625775381726,1.0,1.0343117407206968,0.25,0.28386741959802214,48756.856424834594
32,-237.32886631731662,1.0,1.1304464544491037,0.25,0.2590157683895333,1.0,1.0343482641579422,0.25,0.2838781288676208,48755.987294096456
33,-237.32887925940213,1.0,1.130021611850049,0.25,0.2589962486138347,1.0,1.0342788623769996,0.25,0.28380103156496295,48759.03153442812
34,-237.32887460369648,1.0,1.1304673200806132,0.25,0.2590101816798566,1.0,1.03436669346742,0.25,0.28387072699517096,48755.94681248487
35,-237.32887329163123,1.0,1.1302948978313914,0.25,0.25900799381952105,1.0,1.0343023601831318,0.25,0.2838550012326941,48757.49895113279
36,-237.33136400076273,1.0,1.1254151856500216,0.25,0.2587473778003065,1.0,1.0329758125699802,0.25,0.28299841655843544,48802.637022391835
37,-237.32890447363388,1.0,1.129866358545337,0.25,0.25897906956998124,1.0,1.034315627988799,0.25,0.28374656805277876,48759.627037878956
38,-237.32886713218932,1.0,1.1305201878585922,0.25,0.25902153914319775,1.0,1.0343818817876713,0.25,0.2838912368864337,48754.993620339774
39,-237.32892714696663,1.0,1.1304845299065072,0.25,0.2590139371639486,1.0,1.03443991033404,0.25,0.28385741762634953,48754.33884750055
40,-237.3288663128642,1.0,1.1304404264918795,0.25,0.25901554895232926,1.0,1.0343570525623231,0.25,0.2838759245413684,48755.88249532158
41,-237.32896386804669,1.0,1.1316712720684519,0.25,0.2590801441655151,1.0,1.0345025555558882,0.25,0.28412364950431157,48747.66224662259
42,-237.3289891653776,1.0,1.129554715402995,0.25,0.2589652566202755,1.0,1.0340889573795298,0.25,0.28371267603465705,48764.45677857683
43,-237.32886763218858,1.0,1.130390605697035,0.25,0.2590130268177407,1.0,1.034335237120136,0.25,0.283867500588261,48756.43705888278
44,-237.37119551183332,1.0,1.1123632410549766,0.25,0.25851336957564147,1.0,1.0337051858667057,0.25,0.28057614487298405,48830.77464952944
