rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-164.41289208548915,1.0,0.8120021666779084,0.25,0.23422701830354878,1.0,0.9625341303501168,0.25,0.20087766876949953,5215.532339512141
2,-164.41283855706308,1.0,0.8121078947676544,0.25,0.23421290269615452,1.0,0.9623926459524335,0.25,0.20089414686647056,5215.762836699066
3,-164.41346153780262,1.0,0.8087001469125328,0.25,0.23391351375848074,1.0,0.961797372825359,0.25,0.1998127323664323,5219.49384432807
4,-164.41283937629987,1.0,0.8124685698887488,0.25,0.234244428720184,1.0,0.9624322033156215,0.25,0.20101564856574056,5215.423101401669
5,-164.41284171414347,1.0,0.8120362805653006,0.25,0.23419388660276302,1.0,0.9622760197699338,0.25,0.2008796742637009,5216.109791395828
6,-164.41284080206606,1.0,0.8121624301770412,0.25,0.23420800449633997,1.0,0.962425725399156,0.25,0.20090475047798162,5215.738550824272
7,-164.4153433855485,1.0,0.804835504458147,0.25,0.23344618693682748,1.0,0.9607276972438387,0.25,0.19857234961895529,5225.325505506311
8,-164.41295730960073,1.0,0.8106179297693293,0.25,0.23406427486476825,1.0,0.9618740661919749,0.25,0.20046797960552928,5218.02226700287
9,-164.41510966061452,1.0,0.8194841130238643,0.25,0.23495206754244438,1.0,0.9645674938414687,0.25,0.20312703967069679,5205.494627286917
10,-164.41285424539973,1.0,0.8127957859750923,0.25,0.23428296580174557,1.0,0.9624564462366789,0.25,0.20113472769411705,5215.070172499273
11,-164.4129404436519,1.0,0.8132335627332691,0.25,0.23430146617604725,1.0,0.96303229533875,0.25,0.2011414160689934,5213.713725824531
12,-164.41307262406536,1.0,0.8142321409282715,0.25,0.23444622064660797,1.0,0.9630147863926917,0.25,0.20158419880657796,5212.775249324023
13,-164.41284447671984,1.0,0.8123107213337808,0.25,0.2342233991268097,1.0,0.9624091705008649,0.25,0.2009669800777522,5215.658864024489
14,-164.4128501843882,1.0,0.812541263221999,0.25,0.23425154887483535,1.0,0.962617036839318,0.25,0.20100663041952752,5215.018459409057
15,-164.4128440690164,1.0,0.8120459549886885,0.25,0.2341908661864283,1.0,0.9624269667230574,0.25,0.20084700969427177,5215.830356672678
16,-164.41361500406012,1.0,0.8080626121375198,0.25,0.23379526607231677,1.0,0.9612926722716911,0.25,0.19964040301949357,5221.332792551659
17,-164.41283692589212,1.0,0.812299675905143,0.25,0.23422821183949355,1.0,0.9624071311450034,0.25,0.2009570703555161,5215.597450663962
18,-164.4128379341228,1.0,0.8121298910021595,0.25,0.23420651990372898,1.0,0.9623779492252686,0.25,0.2008960493729539,5215.818519738637
19,-164.41285028776548,1.0,0.8123872392502329,0.25,0.23424036000027268,1.0,0.9625195808061155,0.25,0.20098351303153536,5215.33919555554
20,-164.41288778502695,1.0,0.8113685947053627,0.25,0.2341412295862009,1.0,0.9623624467916138,0.25,0.20063478635176646,5216.424998870429
21,-164.4128434345111,1.0,0.8122159936259904,0.25,0.23422522502771423,1.0,0.9624719139101626,0.25,0.20091324791307535,5215.494235313684
22,-164.41283879658752,1.0,0.8124005389676726,0.25,0.2342415103713401,1.0,0.9624532721225729,0.25,0.20098511223310275,5215.399408529911
23,-164.4131751868403,1.0,0.80951256409761,0.25,0.23394942020360998,1.0,0.9615813246155401,0.25,0.2001332493214967,5219.568523743358
24,-164.41284007427188,1.0,0.8120959314190476,0.25,0.23419972340363224,1.0,0.9624113576561701,0.25,0.20087353262243732,5215.80181536969
25,-164.41284543679217,1.0,0.8126025396919764,0.25,0.2342666207424222,1.0,0.9625540167105291,0.25,0.2010455102983694,5215.020751223888
26,-164.41340835070866,1.0,0.8157947178048734,0.25,0.2346016304981067,1.0,0.9631024800574565,0.25,0.2021026190459615,5211.21854974961
27,-164.4128441731388,1.0,0.8124929498347994,0.25,0.23425876540642301,1.0,0.9625106263995711,0.25,0.20102355993190954,5215.197688185859
28,-164.41284728320124,1.0,0.8119106333898967,0.25,0.23417821004813935,1.0,0.9623849674533161,0.25,0.20081609733184366,5216.048323587725
29,-164.41284066657903,1.0,0.8123283433554814,0.25,0.23423672029813708,1.0,0.962453490146403,0.25,0.20095852315160875,5215.436165136646
30,-164.4128368570963,1.0,0.81221050846472,0.25,0.2342198012304386,1.0,0.9623815817702314,0.25,0.20093266283043995,5215.725343999976
31,-164.412909139904,1.0,0.8130436399066369,0.25,0.23430440712948536,1.0,0.9629104071591842,0.25,0.20113579001643783,5214.039095963352
32,-164.41283716378723,1.0,0.8122369108472942,0.25,0.23421619242537306,1.0,0.9623888560242659,0.25,0.20093174412282683,5215.714665810037
33,-511.51514766873316,1.0,0.20494305606705282,0.25,0.23578531270883105,1.0,0.0001,0.25,0.47504104197003727,7318.356486933539
34,-164.41285571420485,1.0,0.8128233666187471,0.25,0.23426193440117635,1.0,0.9624689723734365,0.25,0.2011122070389508,5215.134203870398
35,-171.15442353919482,1.0,8.128912323762762,0.25,0.3091495399665539,1.0,1.1611645494580598,0.25,0.5144911358176958,4227.336414766253
36,-164.41283845411078,1.0,0.8123033522029403,0.25,0.23421831394175946,1.0,0.9624506428391568,0.25,0.20093943139430281,5215.568681873898
37,-164.41285736352057,1.0,0.8124326931840158,0.25,0.23423196120285628,1.0,0.9626520692198769,0.25,0.20095023348900573,5215.086412842721
38,-164.41285551254595,1.0,0.8127658874045652,0.25,0.23428887633200554,1.0,0.9626161006288554,0.25,0.20109724369780246,5214.73055327624
39,-164.41284885137765,1.0,0.8126873082805289,0.25,0.23427433678389412,1.0,0.9625871667593914,0.25,0.20106920311570106,5214.892589035261
40,-164.4128392363623,1.0,0.8124365906915214,0.25,0.2342453083686889,1.0,0.9624245542090422,0.25,0.201010076638108,5215.443085907395
41,-164.4128487838522,1.0,0.8119112183654578,0.25,0.2342098648425611,1.0,0.9623728699182587,0.25,0.200844901692762,5215.877195551788
42,-164.41286400897675,1.0,0.811555557002093,0.25,0.23415663707515716,1.0,0.9622825431223129,0.25,0.20071062444863674,5216.42346488974
43,-164.4128600066066,1.0,0.8117175227167298,0.25,0.23415670421886647,1.0,0.9622423292233115,0.25,0.2007802759938751,5216.5192341484935
44,-164.41285447715438,1.0,0.8116130308857903,0.25,0.2341608263527221,1.0,0.9622214476151058,0.25,0.2007499268567708,5216.526956037563
45,-164.4135516642856,1.0,0.8088515919528899,0.25,0.2339859673349274,1.0,0.9609747128430653,0.25,0.2001148571385182,5220.699269467446
46,-164.41284768609606,1.0,0.8126713402232519,0.25,0.23425529396738268,1.0,0.9624273900346795,0.25,0.20107892849149991,5215.309265545143
47,-164.41283811228402,1.0,0.8121606353268339,0.25,0.2342147518750199,1.0,0.9623371133925086,0.25,0.20092569566097201,5215.859481645714
48,-164.4128698109945,1.0,0.8131042994750061,0.25,0.23428753519286988,1.0,0.9626099696783345,0.25,0.20118486285409315,5214.651404264458
49,-164.41285835317083,1.0,0.8127422234039445,0.25,0.23428554469793125,1.0,0.9626554919378103,0.25,0.2010835237127312,5214.69350149036
50,-164.41283685524962,1.0,0.8122194187763698,0.25,0.23422171782067083,1.0,0.9623936778248512,0.25,0.20093428120028792,5215.68851936805
