rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-154.01515984840023,1.0,0.9502344252147635,0.5,0.4897101417189597,1.0,0.9594224741705589,0.5,0.4790637120998676,2569.001493252233
2,-154.01518043136087,1.0,0.9483531727910969,0.5,0.48944997945514307,1.0,0.9595487056966605,0.5,0.4778666927259823,2570.1208266000663
3,-154.01515572361407,1.0,0.9499906533771716,0.5,0.4896490921560298,1.0,0.9594642574343586,0.5,0.4788414344527691,2569.1973538900156
4,-154.01549555582608,1.0,0.9586431369875091,0.5,0.49062101497878025,1.0,0.9571429724977899,0.5,0.4846261211884133,2565.477602212388
5,-154.01532998388092,1.0,0.9535128690511844,0.5,0.49002615456895166,1.0,0.9573386742045693,0.5,0.4817653755940029,2568.317800424205
6,-154.01516336604408,1.0,0.9521124049529638,0.5,0.4898514146467773,1.0,0.958992409783171,0.5,0.48019038440323825,2568.3168992838946
7,-210.740257009717,1.0,0.3062994158040299,0.5,0.45958336463385274,1.0,0.00010000000000000002,0.5,0.9420617623083025,3128.7666880676147
8,-154.02789725857662,1.0,0.9071467863358224,0.5,0.484678467376779,1.0,0.9728873703901112,0.5,0.4477117170783615,2587.7855632300393
9,-154.0151886489329,1.0,0.9533559293080058,0.5,0.4900313636604256,1.0,0.9586318382709924,0.5,0.48110036352793845,2567.700381347684
10,-154.01687321484647,1.0,0.9329798493439032,0.5,0.48779692100981464,1.0,0.9639040387356269,0.5,0.46724584652990425,2576.5808389352433
11,-154.0151518428749,1.0,0.9511502895781735,0.5,0.48977926722955994,1.0,0.9592098226245389,0.5,0.4796054711151461,2568.667769008808
12,-154.015153444157,1.0,0.9515588669362111,0.5,0.4898312759996962,1.0,0.9590541844798732,0.5,0.47989578466128946,2568.4991885426375
13,-154.01549261822038,1.0,0.9538008656898629,0.5,0.4900469598336587,1.0,0.9597537754864921,0.5,0.4809723756411235,2566.973523445706
14,-154.01517170283108,1.0,0.9486544305073449,0.5,0.48952741856556375,1.0,0.9596917513134807,0.5,0.4780187985957954,2569.7738774990926
15,-154.01523723654924,1.0,0.9518167098057659,0.5,0.48992858444662396,1.0,0.9599745912568749,0.5,0.4797201291009233,2567.7284052158407
16,-154.0155986137253,1.0,0.9414594855640733,0.5,0.4886432032020308,1.0,0.9612753690060658,0.5,0.4731123974437047,2573.263397753131
17,-154.44769597564473,1.0,3.8957647723561544,0.5,0.5613704131905026,1.0,0.8244050550029438,0.5,0.9224215547489435,2281.67255369027
18,-154.01515376771428,1.0,0.9515882105921488,0.5,0.4898257692726493,1.0,0.9589123861977229,0.5,0.47997259588851665,2568.5750983349417
19,-154.01515477715742,1.0,0.950190010958061,0.5,0.4896854760374151,1.0,0.9593501439464884,0.5,0.4790216336016583,2569.1085530854007
20,-180.58787240779532,1.0,0.5405389970620037,0.5,0.23625441303695402,1.0,1.081443725889213,0.5,0.014180197377246608,2947.8063916206047
21,-210.73407915698238,1.0,0.4133608621351215,0.5,0.4596385825021272,1.0,0.0001,0.5,0.9422217436461233,3128.4617852861406
22,-154.35922747550086,1.0,2.117825817080646,0.5,0.5419521478355502,1.0,0.8503640140851734,0.5,0.8073173436171905,2358.0935262977314
23,-154.01803995748458,1.0,0.9300361012382372,0.5,0.48698673098413425,1.0,0.9647496490255927,0.5,0.4644715047654934,2578.9898564717905
24,-154.45190676295806,1.0,3.868044118980024,0.5,0.5599096405896266,1.0,0.8162835688682074,0.5,0.9208000573037713,2289.435502209718
25,-154.01520824471652,1.0,0.9481318888301996,0.5,0.4894375055426783,1.0,0.9603686041675055,0.5,0.4773735789518693,2569.8034262786164
26,-183.31059095826066,1.0,0.532494848628967,0.5,0.1649726560510652,1.0,1.076022785465932,0.5,0.006598834700028454,2957.444290847093
27,-154.01530699091148,1.0,0.9451206307335587,0.5,0.48913347987083783,1.0,0.960556197817233,0.5,0.4756506620409969,2571.345239287592
28,-154.01519276237022,1.0,0.9519126102073692,0.5,0.489901941126536,1.0,0.958835255323925,0.5,0.48032256714425553,2568.340209370929
29,-154.35762170273892,1.0,2.1088378244953168,0.5,0.5421536284335949,1.0,0.8525310430363581,0.5,0.8066077983683573,2356.9714138790932
30,-187.35083310466314,1.0,0.49662563870283094,0.5,0.005233696573349575,1.0,0.9985589467758439,0.5,0.0001047113932074489,3080.1042761829567
31,-154.01881184193257,1.0,0.9258854237252687,0.5,0.48679897730469124,1.0,0.9663922423563721,0.5,0.4616895734573686,2579.926741778861
32,-154.01516445079417,1.0,0.9491980311031799,0.5,0.4895622851537475,1.0,0.9594950449117363,0.5,0.47839586923934163,2569.6270918096134
33,-154.01515255615806,1.0,0.9507528205942025,0.5,0.4897500419774637,1.0,0.9592600560352299,0.5,0.4793822738150477,2568.8315266008767
34,-154.01638140729204,1.0,0.9629552954020084,0.5,0.49080980340683816,1.0,0.9540382905905653,0.5,0.4880563898986004,2565.328115947889
35,-154.38564244302046,1.0,2.3973013800579643,0.5,0.547668930317782,1.0,0.8456697741377699,0.5,0.8378679386458548,2335.351968252475
36,-154.0151535115911,1.0,0.950486035820536,0.5,0.4897189583916786,1.0,0.959289779314625,0.5,0.4792210786379045,2568.970710280873
37,-154.0307669338373,1.0,0.9020760301942745,0.5,0.48398543315650966,1.0,0.9730739337099763,0.5,0.444262964498011,2591.030595617194
38,-154.015157902478,1.0,0.9509180516259532,0.5,0.489770498271391,1.0,0.9594490108023114,0.5,0.47940032523066245,2568.638540146419
39,-154.02211710604453,1.0,0.9165098155733047,0.5,0.4855904233227386,1.0,0.9669067953367064,0.5,0.45578797641622143,2585.563913373573
40,-154.01564953804163,1.0,0.9604692592359778,0.5,0.4908312171589577,1.0,0.9563769197590206,0.5,0.4860826875007941,2564.831523612982
41,-154.01515824654024,1.0,0.9513718731186035,0.5,0.4897754679318794,1.0,0.9588975159089733,0.5,0.47980836552724526,2568.7660899620228
42,-154.01515621618893,1.0,0.9516465278929531,0.5,0.4898296001264489,1.0,0.9592191603407905,0.5,0.47986560241633874,2568.394200826062
43,-154.01518046756263,1.0,0.9490444666153407,0.5,0.4895094949883056,1.0,0.9595323233045036,0.5,0.478283563043289,2569.7813745722287
