rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-161.53505113538614,1.0,0.9050493480778228,0.5,0.4785492703192893,1.0,1.0574794827619491,0.25,0.16900715394129198,2509.77222001534
2,-161.53509019155507,1.0,0.9054742926041875,0.5,0.47879115318812765,1.0,1.0572981286976164,0.25,0.16942931268668215,2509.5323001152974
3,-161.5350506570575,1.0,0.9050329337814,0.5,0.47855561337161673,1.0,1.0574801796483901,0.25,0.16900449472732157,2509.770970898005
4,-161.53505875087797,1.0,0.9049020578847223,0.5,0.4784975751393721,1.0,1.057574504591105,0.25,0.16887282615371563,2509.7968880337617
5,-262.3472842025534,1.0,0.5447670120388256,0.5,5.760131294038641,1.0,0.832808731466069,0.25,0.0001,2954.7039976235264
6,-161.5352067790964,1.0,0.9053691035972593,0.5,0.47870073374967825,1.0,1.058242780693329,0.25,0.16897908391297317,2508.887726554516
7,-161.53505593545964,1.0,0.9051551093135612,0.5,0.4786306015310888,1.0,1.0573831371178384,0.25,0.1691345224614533,2509.722224161296
8,-161.5410901882321,1.0,0.9000765874047731,0.5,0.47601129175419266,1.0,1.0589624800852238,0.25,0.16464278102889515,2512.901163309494
9,-161.53506433557538,1.0,0.9048045452306482,0.5,0.47845378768780783,1.0,1.057292129164575,0.25,0.16892340725028016,2510.12694640562
10,-161.53505179018066,1.0,0.9049763115684574,0.5,0.47854385465349075,1.0,1.0573772282328926,0.25,0.16901455173026905,2509.891927700819
11,-161.53512108077658,1.0,0.9057412723765871,0.5,0.4787741914846956,1.0,1.0574750829859347,0.25,0.1694606502024083,2509.306437009425
12,-161.53505088606676,1.0,0.9050634268074828,0.5,0.47856026602081386,1.0,1.0574857811220855,0.25,0.16902698791677898,2509.7592148935064
13,-161.53509455112487,1.0,0.9048184680037353,0.5,0.4783493611953196,1.0,1.0577187882914214,0.25,0.16869197947288087,2509.868915789984
14,-161.53505536946653,1.0,0.9048917916838972,0.5,0.4785476479156426,1.0,1.0573973231062006,0.25,0.16896229784926178,2509.889345057893
15,-161.5351333792655,1.0,0.9044736396732708,0.5,0.4784291111750079,1.0,1.0570400449060922,0.25,0.1688902090267996,2510.5062059007673
16,-161.5350505213018,1.0,0.9050459520778905,0.5,0.4785763232905122,1.0,1.057444637287915,0.25,0.1690385749117204,2509.7755915246566
17,-261.355004029301,1.0,0.219007265901278,0.5,0.5450201690616472,1.0,0.0001,0.25,0.8329625953286852,2955.3797670408208
18,-161.5350557446297,1.0,0.9051551377890118,0.5,0.4786170971038974,1.0,1.0574823096682915,0.25,0.16908158752559793,2509.6473648362
19,-261.3183903698686,1.0,0.4714191984149124,0.5,0.5451317659564504,1.0,0.0001,0.25,0.8332099204872915,2954.858441601666
20,-161.53505778246853,1.0,0.9048848375348262,0.5,0.4785351765624568,1.0,1.0574301310108096,0.25,0.1689620564187867,2509.900452463911
21,-161.5354811391045,1.0,0.906061851818524,0.5,0.47926252860567337,1.0,1.0566766273661499,0.25,0.1702404164739517,2509.355483579838
22,-161.53511586122133,1.0,0.9052955367215524,0.5,0.47876464592717155,1.0,1.0577375539112006,0.25,0.1691814523705985,2509.2675569907174
23,-178.20251797192404,1.0,8.87312632525922,0.5,0.6292207761437681,1.0,0.7226385435230759,0.25,0.8146072229441701,2213.3502003384397
24,-161.5350784347387,1.0,0.904629778720841,0.5,0.47838626471878704,1.0,1.0574030691196634,0.25,0.16876752922909555,2510.170991402676
25,-161.53505068473743,1.0,0.9050185571277071,0.5,0.4785440749146672,1.0,1.0574575865074813,0.25,0.16900358674969973,2509.811246212442
26,-161.53508042725997,1.0,0.9048298674753873,0.5,0.4786113591179878,1.0,1.0572785697235858,0.25,0.16903976225840486,2509.958851799663
27,-161.53506788710902,1.0,0.9053061831665522,0.5,0.4786321775846348,1.0,1.0573889999397184,0.25,0.16921807567133657,2509.683418047384
28,-161.53517856217695,1.0,0.9042648570380384,0.5,0.47816418075549405,1.0,1.0576085187461828,0.25,0.16835471413849118,2510.3266351632533
29,-161.53537703731246,1.0,0.9053310195450472,0.5,0.478766175492493,1.0,1.0563145748870106,0.25,0.1697195979574741,2510.4234307262345
30,-161.53512107321586,1.0,0.9052509770038522,0.5,0.4787844655234067,1.0,1.057043323334701,0.25,0.16944302453516596,2509.8454652647547
31,-161.53524909562054,1.0,0.9060974940766108,0.5,0.4790769435913044,1.0,1.0572611402340009,0.25,0.1699139505072521,2509.058442355717
32,-161.53506800525258,1.0,0.9051249507363353,0.5,0.47866757578555436,1.0,1.0572248388981225,0.25,0.16921901468251063,2509.8382338390393
33,-161.5353888795084,1.0,0.9037763243641039,0.5,0.47826326677931547,1.0,1.0563390494443503,0.25,0.16868973695979816,2511.4513834641634
34,-161.53505172828164,1.0,0.9049881479522082,0.5,0.47856890292180226,1.0,1.0574227020568396,0.25,0.16901059264311707,2509.8151131872514
35,-161.5350727063539,1.0,0.9046634390770786,0.5,0.47841748255143124,1.0,1.0574638010371322,0.25,0.16875967581283657,2510.0560339189515
36,-161.5350695875149,1.0,0.9049227710048238,0.5,0.47842611457048356,1.0,1.0576301887749056,0.25,0.16881964460938165,2509.8250001253723
37,-262.08147930066696,1.0,0.5448998669267583,0.5,1.9460150502167315,1.0,0.8329829356572892,0.25,0.0001,2954.592769717649
