rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-136.70568389846474,1.0,0.8148905962466306,0.25,0.2378885729266298,1.0,1.056338389415985,0.5,0.4242094329370832,2523.01886414493
2,-136.67674300360707,1.0,0.9983900473171331,0.25,0.24868721889247872,1.0,1.109956885055989,0.5,0.47837299124246463,2417.801272344227
3,-136.8385673064882,1.0,0.5257987332721362,0.25,0.21336447347410675,1.0,0.9373078767300181,0.5,0.2989684650306973,2797.5856352961505
4,-136.68064733176965,1.0,0.9685158910291435,0.25,0.24700050172194749,1.0,1.1010232798470136,0.5,0.47042904297849547,2433.73748908872
5,-136.6248628123289,1.0,1.6412013216489205,0.25,0.2725847519762036,1.0,1.2327475291498897,0.5,0.5972721709272848,2211.067453567964
6,-136.6722421194649,1.0,1.035497325400328,0.25,0.25053308693942045,1.0,1.1189476940236014,0.5,0.48777483228177926,2400.6870701740677
7,-191.79388188508858,1.0,0.18827499292624722,0.25,0.45693201944583967,1.0,0.613257930288643,0.5,0.00010000000000000002,3775.6495323188306
8,-136.65082062187423,1.0,1.254285686047138,0.25,0.2601961122232147,1.0,1.168455050379458,0.5,0.5356226578003498,2314.1501927587765
9,-136.62727782715842,1.0,1.6014444437985236,0.25,0.27135707487228483,1.0,1.2276797833314264,0.5,0.5916574506998135,2219.926323764717
10,-136.65784665723012,1.0,1.178231330826817,0.25,0.2568116888027102,1.0,1.1510171490618126,0.5,0.5200214669911728,2343.1757010091414
11,-136.9050812272304,1.0,0.4826123959674591,0.25,0.20801699728814355,1.0,0.917280273517131,0.5,0.27153115805582867,2858.8491605284985
12,-136.63071039844647,1.0,1.5373548839570501,0.25,0.269605345731912,1.0,1.218412083677047,0.5,0.5825507568254357,2234.2632322642357
13,-136.70763507148,1.0,0.8039031455457735,0.25,0.23709915657733327,1.0,1.0503962913020382,0.5,0.4209304662263271,2532.2415786948677
14,-136.64189074020618,1.0,1.3708332880341503,0.25,0.264184569959307,1.0,1.1888233437815685,0.5,0.5562824870139809,2279.6304911283087
15,-136.64658591408468,1.0,1.306482721033139,0.25,0.26204336535563827,1.0,1.1781706364565165,0.5,0.5451954088634332,2297.883511412342
16,-136.7003732730911,1.0,0.840926378252531,0.25,0.23957835093353677,1.0,1.0631791246563878,0.5,0.4331056761821427,2506.915913655278
17,-136.58290010146868,1.0,2.795248169931715,0.25,0.29336923430667416,1.0,1.3440647765515017,0.5,0.7000106788650983,2055.6924147172017
