rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-250.10588087092856,1.0,1.4092338237619022,0.25,0.26515702633063865,1.0,1.0568856828109523,0.5,0.5837012140917925,237136.22910994035
2,-250.54758879722158,1.0,0.934551365042189,0.25,0.24748859574248527,1.0,0.9793826109672824,0.5,0.4884421918285789,253734.9478805063
3,-250.14126801191378,1.0,1.2896854558286779,0.25,0.2615813001398195,1.0,1.040988273676389,0.5,0.5645154273808569,240328.93015618753
4,-250.09621986571256,1.0,1.4656278524095134,0.25,0.2667002240052559,1.0,1.0637119762394285,0.5,0.591965403344524,235787.51874369965
5,-250.83919811432315,1.0,0.845813032832732,0.25,0.24281242133680772,1.0,0.9593073995919489,0.5,0.46295117046873324,258503.97895704262
6,-250.92954876922158,1.0,0.8256744725862297,0.25,0.2416762748400162,1.0,0.9545678138978371,0.5,0.45664115925375515,259685.80055225946
7,-250.23210032230236,1.0,1.1417974943223825,0.25,0.2564125545385477,1.0,1.0178093347453359,0.5,0.536931855062616,245102.3887092757
8,-250.16211760848273,1.0,1.245463669055394,0.25,0.2601265177779654,1.0,1.0348028814411512,0.5,0.5566640615977521,241633.12027632966
9,-251.85979468187634,1.0,0.7053485571135796,0.25,0.23384899304334722,1.0,0.9233709643748036,0.5,0.41343411928485946,267957.935152627
10,-250.56558331453562,1.0,12.530195384965221,0.25,0.31261795161505107,1.0,1.2710721043652464,0.5,0.8374318151066795,201433.67889375618
11,-250.08959538361523,1.0,1.5229070082332163,0.25,0.2681889110323886,1.0,1.0704452926828691,0.5,0.5998858167552112,234494.11620337758
12,-250.60942007291032,1.0,17.477053091890426,0.25,0.31512827051053555,1.0,1.2832046346201689,0.5,0.8504544736445357,199819.1508457143
13,-250.21706364769943,1.0,1.1603858044570567,0.25,0.25713447387579536,1.0,1.0208916182470802,0.5,0.5407562517959974,244439.5842923912
14,-250.58565394168363,1.0,0.9209481590565196,0.25,0.24683205792600227,1.0,0.9766181951062411,0.5,0.48482986701135256,254397.11280679432
15,-250.3604190129381,1.0,1.0296260656294025,0.25,0.2518835652875354,1.0,0.9983703561665089,0.5,0.5123304859133301,249403.7497923433
16,-254.1891943777482,1.0,0.5821292449987672,0.25,0.22407770917969924,1.0,0.8829675956571653,0.5,0.3592145984697242,279257.08631493984
17,-250.17329265487024,1.0,1.2258018795268726,0.25,0.259478591023322,1.0,1.0316884504532178,0.5,0.5532340138303641,242246.2267374592
18,-250.4566466663191,1.0,7.232424695022228,0.25,0.30685719567763814,1.0,1.2452308805032577,0.5,0.806354597612591,205192.99419986375
19,-250.3574622095739,1.0,4.959869093204311,0.25,0.3009908498640403,1.0,1.2189450233911334,0.5,0.7748517642362696,209156.1736287419
20,-250.1776653142815,1.0,1.2157608892292269,0.25,0.2591277349510293,1.0,1.0301114158963054,0.5,0.5513296770608632,242568.86559567705
21,-250.18015791149992,1.0,1.2115455171190446,0.25,0.2589874288664626,1.0,1.0295116199166905,0.5,0.5505458628141786,242698.38962416427
22,-2396.3129798611208,1.0,0.22798278800611002,0.25,0.10572192789618633,1.0,0.7296579096290178,0.5,0.008892342521541528,356754.65677443426
