rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-196.1647659983863,1.0,0.5535680627837853,0.5,0.16589050129013577,1.0,1.1325822453996814,0.5,0.007298294759923823,2848.665141101928
2,-155.1981992976288,1.0,0.9586581878706335,0.5,0.4985987607258153,1.0,1.1251788788212689,0.5,0.4248713455833962,2434.678119644814
3,-230.10538506862645,1.0,0.3515933925271139,0.5,0.4755101114065473,1.0,0.0001,0.5,0.9909048109692551,3010.461386413709
4,-155.1981936386074,1.0,0.9592560725405346,0.5,0.49869403490778036,1.0,1.12502680769463,0.5,0.4253431965962341,2434.38120164549
5,-156.7742503072019,1.0,7.612411756797617,0.5,0.6117173300947186,1.0,0.9993263865507294,0.5,1.0392408484873226,2045.11228756578
6,-155.19821824486115,1.0,0.9603729265263031,0.5,0.49886563223464914,1.0,1.1248226716140368,0.5,0.4261669303617614,2433.7977625821004
7,-155.19877680618566,1.0,0.9643503937374759,0.5,0.4992839040023548,1.0,1.124314670231455,0.5,0.42889950415086964,2432.019077835662
8,-155.19824673735158,1.0,0.9602829654538166,0.5,0.498790977465452,1.0,1.1254128946530482,0.5,0.42573976878435615,2433.67754558652
9,-155.19819695524535,1.0,0.9589630286903187,0.5,0.49866279540257613,1.0,1.125147579652198,0.5,0.4251294556941558,2434.475503626814
10,-156.62314515446118,1.0,3.6014620998468683,0.5,0.5927696364000298,1.0,1.011534232401692,0.5,0.9385639929741975,2106.5988892573287
11,-155.19820741837393,1.0,0.9583988717523141,0.5,0.49854023924360635,1.0,1.125174722121653,0.5,0.4246666471363613,2434.874914007984
12,-155.19819710374412,1.0,0.959681308522381,0.5,0.4987712214163297,1.0,1.1250014262262749,0.5,0.4256512858699346,2434.109921803599
13,-230.10650577628462,1.0,0.3343600138774501,0.5,0.47545419031441616,1.0,0.0001,0.5,0.9906504508936911,3010.779885192426
14,-155.1983407395638,1.0,0.9588862499841435,0.5,0.4987193253761572,1.0,1.1240875977642377,0.5,0.42554054725377505,2434.900305554309
15,-195.76672799929742,1.0,0.5418462931981776,0.5,0.1914614469629693,1.0,1.0996312505539942,0.5,0.00919750976435161,2895.622716332812
16,-155.19837329395477,1.0,0.9581650629252759,0.5,0.498288499611371,1.0,1.1245354556258618,0.5,0.4245279128586709,2435.764665659132
17,-155.19819471799804,1.0,0.9594789745164193,0.5,0.4987428382276983,1.0,1.1251165595780708,0.5,0.42546925179207085,2434.1712980149896
18,-155.1982320039097,1.0,0.9605174442452952,0.5,0.49887986877694557,1.0,1.124625665201989,0.5,0.4263256963783801,2433.820846944369
19,-155.1982137090376,1.0,0.9601391356100243,0.5,0.49882292868236855,1.0,1.1247341868673264,0.5,0.42604417016427143,2433.9983595389326
20,-155.1982093053373,1.0,0.9594577282160149,0.5,0.49870602967891486,1.0,1.125076017822072,0.5,0.42548044854715505,2434.277413032489
21,-155.19820507062747,1.0,0.9584156539483993,0.5,0.49856185374468037,1.0,1.1252437830059017,0.5,0.42470049962947337,2434.7963351716753
22,-155.19822577907934,1.0,0.9605226023394114,0.5,0.498894457589185,1.0,1.1251871722003701,0.5,0.4261114568802864,2433.5140621431747
