rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-265.29073079695627,1.0,0.41850583742799363,0.25,0.20484202924762254,1.0,0.8420232751546505,0.5,0.24415527440203044,299743.0924073525
2,-265.2907698673025,1.0,0.4185378260580662,0.25,0.20484783965208464,1.0,0.8420854418605744,0.5,0.2441657457021694,299732.7096920862
3,-265.29073289415373,1.0,0.41843184632409736,0.25,0.20483302958083935,1.0,0.8420045682559237,0.5,0.24409353389204066,299754.5010169581
4,-265.2907927783408,1.0,0.4183660798470116,0.25,0.20482276630429913,1.0,0.8419053318337307,0.5,0.24406439821961748,299772.64953152393
5,-265.2913647729056,1.0,0.41891919101149216,0.25,0.2048859537714807,1.0,0.8421593281947433,0.5,0.2444912315130336,299680.21652441466
6,-265.2907289209943,1.0,0.41848197889286143,0.25,0.20483909245012807,1.0,0.8420068053483962,0.5,0.24413871161813216,299747.65498561785
7,-292.7388478782368,1.0,8.212014637409357,0.25,0.3112453510319629,1.0,1.2985322210059989,0.5,0.8180712129098001,200692.99345562476
8,-265.29073012337085,1.0,0.4183940856983168,0.25,0.20482632742251927,1.0,0.8419789718545063,0.5,0.24406208911570917,299762.62360041955
9,-265.29078896649844,1.0,0.41835726937606216,0.25,0.20481921486862517,1.0,0.8419611281722483,0.5,0.24403601911810877,299770.41132487386
10,-265.3150009338651,1.0,0.41675220445597,0.25,0.2045701323450272,1.0,0.8401102251632907,0.5,0.24311366278147406,300165.15787643567
11,-265.2907301255127,1.0,0.4184960507332156,0.25,0.20484117690315237,1.0,0.8420139407793698,0.5,0.24415011863011235,299745.0151224689
12,-265.2913227414074,1.0,0.41911129072799347,0.25,0.20492965064067198,1.0,0.8422330618726446,0.5,0.24467788916738575,299638.92914803367
13,-265.2907322405981,1.0,0.4183836603152305,0.25,0.2048239894635801,1.0,0.8419681527501988,0.5,0.24405451317451726,299765.42662344966
14,-265.29088304164,1.0,0.41810193639677706,0.25,0.2047833220223315,1.0,0.8418160950050595,0.5,0.24383271142539917,299818.5877194652
15,-265.29074944078,1.0,0.4185628368599117,0.25,0.20485075255726615,1.0,0.842028907813019,0.5,0.24421078567579138,299734.2502237453
16,-265.2907289631621,1.0,0.4184366639748474,0.25,0.20483352330270668,1.0,0.8420009194872553,0.5,0.2440970181863409,299754.16067363997
17,-265.290732286051,1.0,0.41851560553243733,0.25,0.20484359654609796,1.0,0.8420310559709282,0.5,0.24416164879266083,299740.94905248703
18,-265.2907608758296,1.0,0.4186132673589407,0.25,0.20485916250046438,1.0,0.8420724073320575,0.5,0.2442457374999658,299722.8305916601
19,-265.2907445452802,1.0,0.41832464784602047,0.25,0.2048160622563361,1.0,0.8419483182078439,0.5,0.2440043567601433,299775.2623593686
20,-265.3035662613556,1.0,0.4152481513548237,0.25,0.2043648667263711,1.0,0.8407097249050293,0.5,0.24140671132185157,300325.08186109015
21,-289.2735822372397,1.0,2.0047523734502186,0.25,0.2790587269796474,1.0,1.1501004879000298,0.5,0.648941912775908,223504.72024757796
22,-265.29072671474114,1.0,0.41844469017818514,0.25,0.20483369396846113,1.0,0.8420006547177118,0.5,0.24410406707795607,299753.5193882121
23,-265.29275610268905,1.0,0.4197508193305602,0.25,0.20502101410890414,1.0,0.8425512068096261,0.5,0.24518801408697788,299521.29975525703
24,-265.2907529149152,1.0,0.41858871077112797,0.25,0.20485578994012882,1.0,0.8420563460121543,0.5,0.24422692969801088,299727.58914373536
25,-265.2907352984512,1.0,0.4185124042896127,0.25,0.2048449590992693,1.0,0.8420188103296442,0.5,0.24416649973914578,299741.57976302394
26,-265.2907377385036,1.0,0.4183597903016476,0.25,0.2048210587778998,1.0,0.8419501207911639,0.5,0.2440389841008081,299770.13036275026
27,-265.29090330637064,1.0,0.4188077717587239,0.25,0.20488853064735194,1.0,0.8421873394861564,0.5,0.24439668677799214,299684.74986164056
28,-265.2907271758959,1.0,0.4184488024090974,0.25,0.20483394520823797,1.0,0.8419997118712975,0.5,0.24410848482925557,299753.186306494
29,-265.29072817721226,1.0,0.4184832283639723,0.25,0.2048392967413907,1.0,0.8420130812762135,0.5,0.24413757442313447,299746.9344264235
30,-265.29081527333983,1.0,0.41821305077115084,0.25,0.20479707487790016,1.0,0.841913992025575,0.5,0.24389951074567584,299795.4463759736
31,-265.2908306378131,1.0,0.4182686251797889,0.25,0.20481567748723026,1.0,0.8419370219127629,0.5,0.24396809489290683,299780.6187798224
32,-265.29072771359006,1.0,0.4184643096307573,0.25,0.20483571535481618,1.0,0.8420046837862157,0.5,0.24412060648190362,299750.756351266
33,-265.29072784204527,1.0,0.41846031586353005,0.25,0.20483576619770555,1.0,0.8420045080226388,0.5,0.24411676910683439,299751.0210369344
34,-265.29072803021154,1.0,0.41845478684805976,0.25,0.20483622542236343,1.0,0.8420044975047954,0.5,0.24411443750498968,299751.2392547827
35,-265.29161988712895,1.0,0.4192734136713936,0.25,0.20495789899839506,1.0,0.8424159984165736,0.5,0.2447771960374814,299598.0548352853
36,-265.8398842386978,1.0,0.44300285582533017,0.25,0.2082527252470098,1.0,0.8523754990484315,0.5,0.2636137453810072,295539.07696329884
37,-265.29076716321015,1.0,0.4186236180715956,0.25,0.2048593816223041,1.0,0.8420696321749156,0.5,0.2442560278817508,299722.22217850294
38,-265.29087131012693,1.0,0.41813070071114067,0.25,0.2047835734022784,1.0,0.8418400892118549,0.5,0.2438453782580805,299814.2945497698
39,-265.2915336251099,1.0,0.417721361226924,0.25,0.20472543303444046,1.0,0.8416893688809308,0.5,0.24351170016223458,299885.4880339847
40,-265.29080974567205,1.0,0.4181824902928456,0.25,0.2047962104161032,1.0,0.8418838892092755,0.5,0.24388921265721847,299800.7371308408
41,-276.44118460064874,1.0,0.6583660198855156,0.25,0.23009371782274662,1.0,0.9312530530312177,0.5,0.38691785766743464,269816.9547701044
42,-265.29073937391604,1.0,0.41851009981070714,0.25,0.2048426547341549,1.0,0.8420451607273132,0.5,0.24414984083982283,299740.5984451536
43,-265.29090957136304,1.0,0.41806025528198826,0.25,0.20477568872495444,1.0,0.8418274044775635,0.5,0.24378393938513485,299824.35657942295
44,-265.29073500024697,1.0,0.41853295200104607,0.25,0.20484591180065181,1.0,0.8420340464609215,0.5,0.24417754890286308,299738.3094394133
45,-2152.504547947773,1.0,0.22885994606888596,0.25,0.10616773812850455,1.0,0.7284107121994914,0.5,0.01018610137456976,357187.4970801243
46,-290.50897729160806,1.0,2.731753407987653,0.25,0.28905067812287055,1.0,1.1948109748291742,0.5,0.7012627421963439,215980.07683549405
47,-265.2907748690395,1.0,0.4186252937225002,0.25,0.2048612124438881,1.0,0.8420704649509,0.5,0.24426113896595616,299721.1831986021
48,-283.70783837212366,1.0,0.9988161804570524,0.25,0.25072167014056407,1.0,1.0191484932008725,0.5,0.49881615236544496,248416.92999271624
49,-291.73552388719327,1.0,4.29428283199982,0.25,0.3003989305135734,1.0,1.2478791103852485,0.5,0.7608831396114107,207888.75954808487
50,-265.2908072820419,1.0,0.4187056657591184,0.25,0.20487134790509218,1.0,0.8421107357071446,0.5,0.244319972324208,299706.9390592279
