rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-155.6146280408961,1.0,0.9611706037163933,0.25,0.248345645305385,1.0,0.9844488348137408,0.25,0.24902369199825705,4966.837422817027
2,-155.62123485414824,1.0,0.9902302738899572,0.25,0.2502064136832296,1.0,0.9886379150412853,0.25,0.2560635953318496,4942.460121226044
3,-155.64952544321028,1.0,1.025884420172152,0.25,0.2524493646014843,1.0,0.994523287700244,0.25,0.26421090431109395,4912.019801771596
4,-155.61445895402088,1.0,0.9641676439000048,0.25,0.24853031406269177,1.0,0.9848655093943898,0.25,0.2497513894189345,4964.362384538315
5,-155.61504910333358,1.0,0.9584168897998183,0.25,0.2481951366589234,1.0,0.9843961748853965,0.25,0.24830763093968744,4968.431181392068
6,-155.614455332909,1.0,0.9648503782378934,0.25,0.24858423134693639,1.0,0.9850278934950846,0.25,0.24993566418064542,4963.666841453898
7,-155.61448219571946,1.0,0.9649477747036729,0.25,0.24858577896100395,1.0,0.9847526241930145,0.25,0.24998272178793424,4964.033639165747
8,-155.61462255758897,1.0,0.9651869342284696,0.25,0.2486023280394425,1.0,0.9858135125394993,0.25,0.24985456223005817,4962.093605758112
9,-488.49561036273013,1.0,0.23599230180930258,0.25,0.23594085011449897,1.0,0.00021265226185568486,0.25,0.478885208512965,7172.734418772921
10,-155.6888841021511,1.0,0.8946115047991436,0.25,0.24377112870359893,1.0,0.9698864414435702,0.25,0.2326571304760564,5034.762540945281
11,-155.61445673641433,1.0,0.9642020491444103,0.25,0.24856266168076843,1.0,0.9849063465903288,0.25,0.24979158714138028,4964.114482942533
12,-155.614496712891,1.0,0.9665571882763804,0.25,0.2486984026441365,1.0,0.9852050019381827,0.25,0.25033544899851073,4962.219035139782
13,-155.61756986961683,1.0,0.9773884245952382,0.25,0.24960104889455853,1.0,0.9888044072690935,0.25,0.2529390261623864,4948.791105189851
14,-155.61514120671438,1.0,0.957789524919576,0.25,0.24816074021224183,1.0,0.9842295550185056,0.25,0.2481717094825858,4969.053936366929
