rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-243.753024339665,1.0,0.9311863898002335,0.5,0.486376254099669,1.0,1.065851160003848,0.5,0.422609154547187,250936.36318122307
2,-7241.208197661923,1.0,0.40196816969955407,0.5,0.46368143927799305,1.0,0.0001,0.5,0.9588052829089538,308193.0348488059
3,-243.75302633056708,1.0,0.9311944498004636,0.5,0.4863796721604729,1.0,1.0658372588641347,0.5,0.4226227450124373,250936.08413426994
4,-243.75302431039745,1.0,0.9311921489179477,0.5,0.4863774518327829,1.0,1.065846667726928,0.5,0.4226151275913059,250936.15107454045
5,-243.77421246764425,1.0,0.9272811384742702,0.5,0.4857925658018667,1.0,1.0665808023975367,0.5,0.41974155713262595,251150.0901282836
6,-243.7533344250951,1.0,0.9310930324040152,0.5,0.4863717018761731,1.0,1.066043953805923,0.5,0.4224688051401484,250930.347312752
7,-243.75302797484255,1.0,0.9311324191150183,0.5,0.48636998011637156,1.0,1.0658645767057173,0.5,0.4225696474421474,250938.74533354325
8,-243.75303637950128,1.0,0.9311072809639864,0.5,0.4863660719543944,1.0,1.0658843759044478,0.5,0.4225458298540062,250939.38918955158
9,-243.7530368263906,1.0,0.931255388317762,0.5,0.4863909018063029,1.0,1.0658462061745146,0.5,0.42266150187306256,250931.26718546508
10,-385.11321942306677,1.0,15.633727314175129,0.5,0.5974914775203963,1.0,0.9236648214994226,0.5,1.0484922662294638,210253.54911018163
11,-243.75312042018777,1.0,0.9309668668170759,0.5,0.48634968818441404,1.0,1.0658929669618349,0.5,0.4224478093259069,250946.87045669873
12,-243.7530476273896,1.0,0.9311957895395838,0.5,0.4863697435321403,1.0,1.0658297648311286,0.5,0.422612442420426,250938.51545707832
13,-243.75303366750086,1.0,0.9311122904299848,0.5,0.48636818254246483,1.0,1.0658780577726912,0.5,0.42255328536367237,250939.0998293008
14,-243.75303184615404,1.0,0.9312489088250182,0.5,0.48638619717545484,1.0,1.065826539628617,0.5,0.42266209581234887,250933.5000423474
15,-243.75303899372375,1.0,0.931186158626403,0.5,0.48637673807887194,1.0,1.0658738459377264,0.5,0.4225957729179781,250935.05135951532
16,-243.75302529851615,1.0,0.9311528014058178,0.5,0.4863716132266441,1.0,1.0658459632806774,0.5,0.42258997540897514,250938.70420170602
17,-243.75310792956952,1.0,0.930962820459252,0.5,0.4863398466206299,1.0,1.0658375336578494,0.5,0.42246786702583705,250952.07160661014
18,-243.7531917236738,1.0,0.9313605675618496,0.5,0.48639405901364735,1.0,1.0657737221955141,0.5,0.42273358472793704,250930.7649026196
19,-243.75306417547472,1.0,0.9310110643400137,0.5,0.4863493671676732,1.0,1.0658820781049887,0.5,0.4224814232989188,250946.17693626965
20,-243.75302423756875,1.0,0.9311788261811823,0.5,0.4863761110927121,1.0,1.0658533452528658,0.5,0.4226045006805455,250936.52595354305
21,-243.7530247781542,1.0,0.9311886021676676,0.5,0.48637823599999486,1.0,1.0658426901746174,0.5,0.4226163412400576,250936.3054873463
22,-243.7530455049673,1.0,0.9312402365272588,0.5,0.48638325927493764,1.0,1.0657994921428426,0.5,0.42266846611434156,250935.82473647792
23,-243.75304457138554,1.0,0.9311000071027127,0.5,0.48635979821268654,1.0,1.065876151360339,0.5,0.42254026227402297,250941.40763621038
24,-243.75302676517822,1.0,0.9311404145455465,0.5,0.4863700934650185,1.0,1.0658604607412057,0.5,0.4225752448642084,250938.6734011327
25,-243.75371873119002,1.0,0.9304721727590558,0.5,0.48626973978108806,1.0,1.0659962584257046,0.5,0.4220793482437677,250974.65760413534
