rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-149.60471741900963,1.0,0.9410482415554166,0.5,0.45932663320370193,1.0,1.003040377346924,0.25,0.18876700216969627,2575.8966648492287
2,-149.6048855237771,1.0,0.9419425515913419,0.5,0.4596439253670348,1.0,1.002797994292469,0.25,0.18942383924623368,2575.4543632723166
3,-149.60474888056638,1.0,0.941433663914896,0.5,0.4593671745406436,1.0,1.003381060013877,0.25,0.18882171458756747,2575.4393353604987
4,-267.64070281781886,1.0,0.08483106296351327,0.5,0.5147218328844423,1.0,0.00010000000000000002,0.25,0.7638011238407161,3094.8012598008204
5,-149.60473102958662,1.0,0.9407918649550691,0.5,0.45930300333630736,1.0,1.002923745542863,0.25,0.18870365799759853,2576.111706066102
6,-149.60472708771522,1.0,0.9409891358305128,0.5,0.4593206916135745,1.0,1.002843587362322,0.25,0.18881486972561248,2576.0962098218633
7,-149.60478703302783,1.0,0.9408557175306731,0.5,0.4591226088518216,1.0,1.0032989593768578,0.25,0.1884956415759507,2576.022041132349
8,-149.60472035268384,1.0,0.9409915010605321,0.5,0.4593267319219669,1.0,1.0029492988641393,0.25,0.18878465628956065,2575.9988401734076
9,-149.60483723747706,1.0,0.9411059305819801,0.5,0.45913636098881805,1.0,1.0035774359361165,0.25,0.1885000087665699,2575.6891173636122
10,-149.6047814374099,1.0,0.9404028552901994,0.5,0.45911773105496784,1.0,1.002864433744562,0.25,0.18843358038964356,2576.4951109988683
11,-149.60472296832376,1.0,0.9411966345181004,0.5,0.4593265148868404,1.0,1.0031580145065755,0.25,0.18878929961813906,2575.7595409419027
12,-149.60472152606195,1.0,0.9410270772743167,0.5,0.45936479756866316,1.0,1.0030036017005834,0.25,0.188800125251933,2575.888256463963
13,-149.60474778470936,1.0,0.9408564742096241,0.5,0.4591837631711913,1.0,1.0032059710071277,0.25,0.18855079927423818,2576.0043547770615
14,-149.60474219801512,1.0,0.9406416635824825,0.5,0.45921481600067837,1.0,1.0028635288259742,0.25,0.18859238113608792,2576.3041419414662
15,-267.47594605378015,1.0,0.4382726377083944,0.5,0.5130276714181482,1.0,0.00010000000000000002,0.25,0.761183516465587,3101.293447322638
16,-149.60471746652382,1.0,0.9410426696664311,0.5,0.459327380375985,1.0,1.0030327719426058,0.25,0.1887679747127887,2575.9037999624516
17,-149.60471915835714,1.0,0.9409869227461103,0.5,0.45932090928218977,1.0,1.0029864754871132,0.25,0.18875070052596715,2575.960116369998
18,-149.60472336109646,1.0,0.9408982474893868,0.5,0.459323560604374,1.0,1.0029709040421155,0.25,0.18873676036260878,2576.008896651628
19,-149.6047193297316,1.0,0.9410836233920572,0.5,0.45932530081211953,1.0,1.0030063780587686,0.25,0.18880027869226138,2575.926196064586
20,-149.60471793135304,1.0,0.9410873250486342,0.5,0.4593309405316276,1.0,1.0030886563933996,0.25,0.1887720547509714,2575.8424939662227
21,-149.60479061581617,1.0,0.9404678742107347,0.5,0.4591367790069577,1.0,1.003166465239097,0.25,0.18836528195151472,2576.1916722755286
22,-149.6047232198937,1.0,0.9408932698384355,0.5,0.45927544767747236,1.0,1.0030849652352536,0.25,0.18865602784652957,2575.9672470308965
23,-149.60476620286005,1.0,0.9410325850779584,0.5,0.4594448899465758,1.0,1.0031895133229847,0.25,0.1887975084089333,2575.631024905837
24,-149.60513842532941,1.0,0.940225343717724,0.5,0.4590161101045558,1.0,1.0018775353943141,0.25,0.18871984226911293,2577.6044735560554
25,-149.60473070871086,1.0,0.9412576700877665,0.5,0.45942620632336867,1.0,1.0029744870611763,0.25,0.1889400134881305,2575.7676323023193
26,-149.60473499169746,1.0,0.9407404918058412,0.5,0.4592972835382507,1.0,1.0028620730115594,0.25,0.18869005252466567,2576.1750416761047
27,-149.60472661504218,1.0,0.9408705095284777,0.5,0.4592594925758568,1.0,1.003027230978267,0.25,0.18864372296221005,2576.030554794171
28,-268.29293416724727,1.0,0.512926591601578,0.5,2.0616928607401457,1.0,0.7612436624395751,0.25,0.0001,3100.374616733299
29,-149.60472532078865,1.0,0.9411833110170428,0.5,0.4593843092544082,1.0,1.0029597021192904,0.25,0.18887364674445417,2575.8404834485154
30,-149.60471958409883,1.0,0.9409969897519856,0.5,0.4593226164227556,1.0,1.0030805160540806,0.25,0.1887226761576509,2575.874096465401
