rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-251.77240755792445,1.0,1.005653755325109,0.5,0.5046919620217848,1.0,1.0050725548438637,0.25,0.2503264340624781,248764.92431296618
2,-251.7724363648922,1.0,1.0056891066229143,0.5,0.5047060328918479,1.0,1.0050639833831256,0.25,0.2503546711620934,248762.56799417973
3,-251.77241151537964,1.0,1.0056685522678919,0.5,0.504698173701792,1.0,1.0050888803591564,0.25,0.250329493080857,248762.3685638257
4,-251.7724069388969,1.0,1.005659858114194,0.5,0.504693690309829,1.0,1.0050756885855954,0.25,0.25032887853183783,248764.2758899021
5,-251.77241101534673,1.0,1.0056535234610404,0.5,0.5046969956463211,1.0,1.0050742861398836,0.25,0.25032948008726874,248764.08392368036
6,-251.77253964185002,1.0,1.005582348798936,0.5,0.5046881977386329,1.0,1.0051161547794722,0.25,0.2502759429829037,248764.16963187026
7,-251.7725717035355,1.0,1.005543218647483,0.5,0.504659104696178,1.0,1.005103316407837,0.25,0.2502435985131827,248770.37699614262
8,-251.77241157945173,1.0,1.0056618946912452,0.5,0.5046911197106443,1.0,1.005070969624559,0.25,0.2503298648780323,248764.9481547715
9,-251.77240818994687,1.0,1.0056628059826545,0.5,0.5046940319743527,1.0,1.005085122023176,0.25,0.2503266154225742,248763.46087295283
10,-251.77240644946505,1.0,1.0056582644413166,0.5,0.5046935201891647,1.0,1.0050757485528583,0.25,0.25032815820499427,248764.34393311344
11,-251.77244519378655,1.0,1.0056495814026167,0.5,0.5046865112277152,1.0,1.005111894738681,0.25,0.2503035793372264,248762.87249634924
12,-251.77278620087236,1.0,1.0055623230533806,0.5,0.5046441487746249,1.0,1.0050131092249461,0.25,0.2502726627550975,248778.36427026606
13,-251.7724082048153,1.0,1.0056594600249775,0.5,0.5046958574473831,1.0,1.0050808491267058,0.25,0.2503281056411452,248763.5875391022
14,-251.77241002549636,1.0,1.0056694747539225,0.5,0.5046946361025739,1.0,1.0050774225094445,0.25,0.25033241996097383,248763.72918934928
15,-251.7724071434568,1.0,1.0056660484386135,0.5,0.5046948884707427,1.0,1.0050836998105463,0.25,0.25032863657255083,248763.32135181662
16,-251.7728163646243,1.0,1.0058026187935736,0.5,0.504717748838386,1.0,1.0049803131048953,0.25,0.2504426058911165,248763.91655290072
17,-251.77246586616093,1.0,1.005592001071105,0.5,0.5046740269152576,1.0,1.005071407521236,0.25,0.2502870450041583,248769.20046747752
18,-251.7724101619424,1.0,1.0056590880819023,0.5,0.504692960875883,1.0,1.0050759043331157,0.25,0.2503296671620295,248764.4936555897
19,-251.77245765154657,1.0,1.0056987169662288,0.5,0.5047137805890675,1.0,1.0050784719509853,0.25,0.2503568414580837,248760.02496548885
20,-251.77242038831537,1.0,1.0056855196220984,0.5,0.5046999445813337,1.0,1.0050933262465904,0.25,0.2503345412441948,248761.2420586376
21,-251.77240657603033,1.0,1.0056579964802081,0.5,0.5046943921122725,1.0,1.0050770504769284,0.25,0.25032843001607574,248764.14597063558
22,-251.77240629715016,1.0,1.0056611508245936,0.5,0.5046941258383395,1.0,1.0050791242643315,0.25,0.25032831850010734,248763.92430378852
23,-10547.506104507549,1.0,0.4526600257075768,0.5,0.5335108771854544,1.0,0.0001,0.25,0.8061327675308085,300317.04913535534
24,-251.77240802742745,1.0,1.005667333844379,0.5,0.5046961379021015,1.0,1.0050834902095733,0.25,0.25033014532753994,248763.12034808932
25,-251.77242210232362,1.0,1.0056413023062098,0.5,0.5046963412743676,1.0,1.0050605803923793,0.25,0.25033053495157664,248765.57649471422
26,-251.77360700340796,1.0,1.006017003445384,0.5,0.5047864929349521,1.0,1.0049859004123165,0.25,0.2505787710855032,248747.81317564516
27,-251.7724067863819,1.0,1.0056588604767587,0.5,0.5046927429515801,1.0,1.0050757012372127,0.25,0.25032794429034616,248764.4496144647
28,-251.77240868540684,1.0,1.0056546620896276,0.5,0.5046954607604802,1.0,1.0050717535855755,0.25,0.25032905774557745,248764.4124214256
29,-251.77243892574188,1.0,1.0056187024864074,0.5,0.5046845273512359,1.0,1.0050946198113289,0.25,0.2502984344039426,248765.38532240066
30,-10547.434799737923,1.0,0.46182206243190516,0.5,0.5335997887129357,1.0,0.0001,0.25,0.8063048218572393,300281.4915411136
31,-251.77240679099123,1.0,1.005662400550104,0.5,0.5046940007667309,1.0,1.0050783865059436,0.25,0.25032892705030513,248763.9562709303
32,-251.77241193251757,1.0,1.0056610150210423,0.5,0.5046951032854091,1.0,1.005067305687529,0.25,0.2503338984607091,248764.66443669132
33,-251.77241190174755,1.0,1.0056545991535515,0.5,0.5046928160473894,1.0,1.0050869775657416,0.25,0.2503226254143365,248763.7867183356
34,-251.77244313861593,1.0,1.0056543953863522,0.5,0.5046903608525911,1.0,1.0051167142125024,0.25,0.250308208699298,248761.94061896126
35,-251.77240684613935,1.0,1.0056572842165765,0.5,0.5046938260094022,1.0,1.0050772563084445,0.25,0.2503276342819992,248764.23194662575
36,-251.7724083067733,1.0,1.005654304817982,0.5,0.5046949334791467,1.0,1.0050712437996885,0.25,0.2503287800210762,248764.53883450083
37,-251.77247129930765,1.0,1.0056753679569739,0.5,0.5047008708536954,1.0,1.0050644626618337,0.25,0.2503518268189644,248764.0690617737
38,-251.7724581243965,1.0,1.005635707991401,0.5,0.5046875450877618,1.0,1.0051198146185674,0.25,0.2502975142993385,248762.64712641016
