rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-165.01646175104247,1.0,0.9541640423719644,0.5,0.4685922615538727,1.0,0.9088209227195347,0.25,0.2419113516217997,2665.6160313352175
2,-165.01674246439225,1.0,0.9547756664397765,0.5,0.46875960023183283,1.0,0.9075927772268835,0.25,0.24276207087525647,2666.1711977864406
3,-165.01646902451608,1.0,0.9541231417053837,0.5,0.46861629488037354,1.0,0.9088883567791637,0.25,0.2418934136107872,2665.5367793618793
4,-165.01647361765308,1.0,0.9542037536125232,0.5,0.46863489108731465,1.0,0.908564461460746,0.25,0.24206336604468068,2665.747058489504
5,-165.01650158307797,1.0,0.9535706775456795,0.5,0.46840404679475417,1.0,0.9088384292671099,0.25,0.24154289353785413,2666.097105498395
6,-165.01650728556444,1.0,0.9547165951886092,0.5,0.4686499738524552,1.0,0.9091814718895642,0.25,0.2420316695105876,2665.065751542333
7,-165.01676889574802,1.0,0.9558684336442164,0.5,0.4691471706889052,1.0,0.9083943031996713,0.25,0.24315861254263144,2664.542817069689
8,-165.016483937366,1.0,0.9540123507330588,0.5,0.46851108512811274,1.0,0.9090751411598621,0.25,0.24168878943474884,2665.5848490155718
9,-165.01646164697456,1.0,0.954264852351231,0.5,0.46860615830000746,1.0,0.9088124698137164,0.25,0.24195662382344071,2665.565012889125
10,-165.0165029994758,1.0,0.9549807749349604,0.5,0.46870126866765,1.0,0.9086481248624034,0.25,0.2423744130068392,2665.3363990547414
11,-165.01646198878768,1.0,0.9542358491698728,0.5,0.46859270999094715,1.0,0.9087351390672525,0.25,0.24197205242013128,2665.6642354239766
12,-165.01710191,1.0,0.9520383596592784,0.5,0.4678404291369474,1.0,0.9094137122975119,0.25,0.24028348230887683,2667.0034504261425
13,-165.0164615019167,1.0,0.9542037471991508,0.5,0.46859584784114033,1.0,0.9088260267593211,0.25,0.24192482171536453,2665.5924194170116
14,-165.01659281426817,1.0,0.9550727357768563,0.5,0.4688518540811688,1.0,0.9081365409388639,0.25,0.24273388326606007,2665.484345382579
15,-165.21892473045588,1.0,0.9082719863232909,0.5,0.4563989900583472,1.0,0.9208586640989119,0.25,0.21003277877049303,2689.1687803992604
16,-165.01647218961403,1.0,0.9538589688418861,0.5,0.4685234009931405,1.0,0.9088929625807362,0.25,0.24171747471326402,2665.7639447982406
17,-165.016462942646,1.0,0.9540896020664329,0.5,0.4685762774839188,1.0,0.908817021694099,0.25,0.241877861142123,2665.6718160536693
18,-165.01647359770845,1.0,0.9546096246734965,0.5,0.4687061658807079,1.0,0.9087914363997356,0.25,0.24217784952928012,2665.317999825605
19,-165.01646290023012,1.0,0.9543707784013642,0.5,0.4686169774333284,1.0,0.908778957819486,0.25,0.24202450808501438,2665.547798020258
20,-265.81345158462386,1.0,0.26700850934941106,0.5,0.49331114772710033,1.0,0.0001,0.25,0.7290959785739377,3210.9770031690136
21,-165.01646376263835,1.0,0.954350649897275,0.5,0.4686232921412664,1.0,0.9088002653744334,0.25,0.2420229131364937,2665.532665342382
22,-168.4997260872235,1.0,1.4005021552424644,0.5,0.5197041761642467,1.0,0.7992042145034924,0.25,0.44443004287096427,2558.521989627555
23,-165.01646974556223,1.0,0.9544394393078839,0.5,0.46861504675686366,1.0,0.9086678869813154,0.25,0.24209910273616964,2665.6267369239868
24,-165.01646805734777,1.0,0.9545283500174941,0.5,0.4686531262503609,1.0,0.9087718155738733,0.25,0.24212135764924247,2665.4516904039347
25,-165.01647797280037,1.0,0.9538487970236934,0.5,0.46850892766300406,1.0,0.9085898673450247,0.25,0.2418176250085088,2666.037407547458
26,-165.01651467713995,1.0,0.9549328143867912,0.5,0.4687773690179769,1.0,0.9090745094260206,0.25,0.24223354416049933,2664.8636946160955
