rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-252.1067065992429,1.0,0.9285767590205866,0.5,0.4912848093008045,1.0,1.0555102799226235,0.5,0.43430505390363006,250861.50006138274
2,-252.10674088269297,1.0,0.9286236206951102,0.5,0.49129598609917446,1.0,1.055512658330702,0.5,0.4343402994965764,250857.44762591022
3,-252.10689504794937,1.0,0.928335076193589,0.5,0.49124214392926746,1.0,1.0554142214016422,0.5,0.4341763181925315,250883.3855722545
4,-252.10668788654584,1.0,0.928488858893052,0.5,0.4912719842651792,1.0,1.0555254505701182,0.5,0.43424126491067433,250866.38793908013
5,-252.1066860452629,1.0,0.9284295615286917,0.5,0.49126201159564403,1.0,1.0555451237384659,0.5,0.4341910515637165,250869.48627348102
6,-252.10668550262926,1.0,0.9284626075473527,0.5,0.4912665131720674,1.0,1.055534157078003,0.5,0.4342173463805385,250867.98344509915
7,-252.1066910996742,1.0,0.9285104575814093,0.5,0.49127288290322757,1.0,1.0555368785476191,0.5,0.4342483176772078,250864.92093675898
8,-252.10678732149245,1.0,0.9282548762937078,0.5,0.4912261009485771,1.0,1.05552177273312,0.5,0.4340778208405835,250884.15503484622
9,-252.10671507629013,1.0,0.9283605965135745,0.5,0.49125506691411225,1.0,1.0555592652987502,0.5,0.43413727177148387,250872.4775792204
10,-252.10669396672165,1.0,0.928376751753579,0.5,0.49125702001676125,1.0,1.0555551026097585,0.5,0.43415390511256957,250871.78024350916
11,-252.10668557030294,1.0,0.9284686452414831,0.5,0.4912685667869673,1.0,1.0555343090195894,0.5,0.43422219337195905,250867.3309445942
12,-252.1067000573712,1.0,0.928541883649046,0.5,0.49128056458208763,1.0,1.055521812312677,0.5,0.43428082128837114,250863.00356721663
13,-252.1067154889024,1.0,0.9283796826046494,0.5,0.49124698393255906,1.0,1.0555608804820424,0.5,0.4341402442411799,250873.55445336067
14,-252.10669247306214,1.0,0.928418363107515,0.5,0.49125649643387886,1.0,1.0555404502589474,0.5,0.4341816386546024,250871.28120406228
15,-252.10669456770847,1.0,0.9283846599976687,0.5,0.4912551640780895,1.0,1.055557550912386,0.5,0.434158078283413,250871.83391794597
16,-252.106685416853,1.0,0.9284666135265931,0.5,0.49126809770267804,1.0,1.055536988494045,0.5,0.43422016514329853,250867.37118323304
17,-252.1572357412333,1.0,0.9223394367634647,0.5,0.4903698070448487,1.0,1.0573474216213221,0.5,0.42935565858680697,251171.62178760368
18,-252.10668812464064,1.0,0.928407104205729,0.5,0.4912589472647893,1.0,1.0555526568369211,0.5,0.434173225299361,250870.50546363374
19,-252.1068014587945,1.0,0.9284186735024591,0.5,0.49127435888932497,1.0,1.055652030186451,0.5,0.4341551379281184,250861.84719879655
20,-252.10668912646724,1.0,0.9284028924275506,0.5,0.4912586008479442,1.0,1.0555485379997311,0.5,0.4341714561329917,250870.91332438443
21,-252.10669672788572,1.0,0.9285066375898627,0.5,0.4912704932289457,1.0,1.0555045232772973,0.5,0.4342584076895984,250867.18513376452
22,-12895.263222507427,1.0,0.0014988753767067947,0.5,0.33840164100443343,1.0,0.0001,0.5,0.6420509728990794,386321.2443883516
23,-252.10668552410425,1.0,0.9284722089171703,0.5,0.4912687214408463,1.0,1.055534935065921,0.5,0.43422429358803905,250867.15408517336
24,-252.10670835227575,1.0,0.9283276046528559,0.5,0.4912449630802951,1.0,1.0555731906576538,0.5,0.4341093067940017,250875.098973334
25,-252.1066906220185,1.0,0.9284003848432527,0.5,0.4912605252586016,1.0,1.0555576593625695,0.5,0.43416833989297793,250870.12222715202
26,-252.10668883609105,1.0,0.9284611021251341,0.5,0.4912658792701751,1.0,1.0555560698378346,0.5,0.4342065615709086,250867.0764978915
27,-252.1067072205442,1.0,0.9285033398159062,0.5,0.49127165290630886,1.0,1.0554827771801054,0.5,0.434265416291098,250868.10832976902
28,-252.10670405278506,1.0,0.9285174480364278,0.5,0.49127493613979456,1.0,1.0554911302206387,0.5,0.43427069853911154,250866.50357651577
29,-252.10668530700787,1.0,0.9284510297497528,0.5,0.4912654334583067,1.0,1.0555438628219709,0.5,0.4342058354007611,250868.10636583006
30,-252.10668711671678,1.0,0.9284165385473228,0.5,0.49126126971582157,1.0,1.0555514536222306,0.5,0.4341808575458484,250869.75374030214
31,-252.10670232188932,1.0,0.9283782690165452,0.5,0.4912539489784985,1.0,1.055585666895008,0.5,0.434139292710193,250870.88062525427
32,-252.11648605392475,1.0,0.9311494027438324,0.5,0.4916242964184457,1.0,1.0547504708792357,0.5,0.43628338639556113,250742.5955084141
33,-3813.7448412197045,1.0,0.5162256632351142,0.5,0.14685278815689284,1.0,1.0495029007128351,0.5,0.005285189361165224,299494.7869130177
