rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-151.42652835918747,1.0,1.1071824542754367,0.5,0.5175366940651362,1.0,1.0072476665721233,0.25,0.30032481296373426,2471.7497414070767
2,-151.42650738502488,1.0,1.1080432847623658,0.5,0.517708201236514,1.0,1.0073319838525,0.25,0.3007316884223359,2471.2308911642376
3,-151.42650174586552,1.0,1.108026886549718,0.5,0.5176904684187499,1.0,1.0071258764085957,0.25,0.3007854187803108,2471.402336937882
4,-151.4606165411281,1.0,1.0788813648984559,0.5,0.5119604607031149,1.0,1.010973999530277,0.25,0.2844944306818552,2484.3601748849874
5,-151.4265086274049,1.0,1.108208658898499,0.5,0.5176729344759113,1.0,1.0070720059261347,0.25,0.30086563137332223,2471.4316979211417
6,-151.42650210678315,1.0,1.1080897394112488,0.5,0.5177047877201503,1.0,1.0070945171256023,0.25,0.30083371527005504,2471.389066069165
7,-151.4265044190999,1.0,1.1080076513284063,0.5,0.5176885980664236,1.0,1.007281102361352,0.25,0.3007204354999221,2471.303436418667
8,-151.42652579538185,1.0,1.1072152213122053,0.5,0.5175725783409912,1.0,1.007203384265521,0.25,0.30038882202787964,2471.720581306244
9,-151.42652063001228,1.0,1.1073999644899069,0.5,0.5175616988403299,1.0,1.0072758911593922,0.25,0.30039941606489834,2471.6368182133883
10,-151.42650536214893,1.0,1.1079322055549259,0.5,0.5176987155095695,1.0,1.0070496004113592,0.25,0.3007791857183232,2471.4587788503304
11,-151.4265140856341,1.0,1.1075363810851202,0.5,0.5175873000096928,1.0,1.0072807266099613,0.25,0.3004728849367399,2471.566634512863
12,-151.42652953245664,1.0,1.1077205951042604,0.5,0.517556079608425,1.0,1.006911656673045,0.25,0.30065472165875834,2471.830678789674
13,-151.4265032030424,1.0,1.1082915306827732,0.5,0.5177366095563641,1.0,1.007116300379325,0.25,0.30091370042757415,2471.275020776542
14,-151.42650847589698,1.0,1.1076778318384923,0.5,0.5176432480952569,1.0,1.0072472854359176,0.25,0.3005904654880559,2471.47614080983
15,-151.42683148386274,1.0,1.1052296076489248,0.5,0.5171380143314972,1.0,1.007564992546597,0.25,0.29919457506885055,2472.591415715525
16,-151.42677555752437,1.0,1.1060101542491614,0.5,0.5172810725712398,1.0,1.0080498637368853,0.25,0.29940875241312864,2471.8618850244475
17,-264.891822028359,1.0,0.49195313760428727,0.5,0.5300214991740083,1.0,0.00010000000000000002,0.25,0.802476406420131,3050.8487454312767
18,-151.42650196973614,1.0,1.1081385633664638,0.5,0.5177054830460953,1.0,1.0071262336648206,0.25,0.3008397335819799,2471.355371940946
19,-151.42650284040116,1.0,1.108162321651706,0.5,0.5176910931192992,1.0,1.0071379573562014,0.25,0.30082620944331034,2471.3614359853896
20,-151.42650769022725,1.0,1.107822114865518,0.5,0.5176724461240534,1.0,1.007304602054846,0.25,0.3006292858592577,2471.3516500136593
21,-151.42650272067635,1.0,1.1082241867669718,0.5,0.5177291101795423,1.0,1.0071625832096738,0.25,0.30087459908764685,2471.2740260001333
22,-151.4265039894762,1.0,1.1082962735226896,0.5,0.5177507209725684,1.0,1.0071479380093882,0.25,0.3009219669419391,2471.2338239565847
23,-151.42650190330843,1.0,1.1081211354801,0.5,0.5176956493598333,1.0,1.0071420169573182,0.25,0.3008159323670687,2471.3617579761835
24,-151.42650423923243,1.0,1.1081699299334835,0.5,0.5177283451574798,1.0,1.0070306715487236,0.25,0.300894257358848,2471.372833716137
25,-151.42650355069725,1.0,1.1079116078708202,0.5,0.5176862555317883,1.0,1.007150576711338,0.25,0.30074196175154627,2471.4226527088363
