rep,loglik,nu0_true,nu0_est,nuBot_true,nuBot_est,T1_true,T1_est,T2_true,T2_est,theta
1,-264.6258526674428,1.0,0.9923966406992681,0.5,0.48917047486864307,1.0,1.020312394144108,0.25,0.22965067437189812,249844.77423408034
2,-264.62585548045536,1.0,0.9924258926607826,0.5,0.48917340768169615,1.0,1.0203367934035854,0.25,0.22965650721088854,249841.81264140396
3,-264.6258467705884,1.0,0.9923989933168094,0.5,0.48917005694512244,1.0,1.0203280478169863,0.25,0.22964611824583347,249843.62321129974
4,-264.62585074917297,1.0,0.9923821217228896,0.5,0.48916548750772976,1.0,1.020341103546335,0.25,0.229630246155687,249843.63640491894
5,-264.62585865034634,1.0,0.9923581005673225,0.5,0.48915809118987386,1.0,1.020335308899301,0.25,0.22961740047559476,249845.73419234302
6,-264.62585163868425,1.0,0.9924134834319173,0.5,0.48917062827056856,1.0,1.020343336085698,0.25,0.22964590550955366,249841.93924203972
7,-264.62584646268806,1.0,0.9923919114297475,0.5,0.4891672946875452,1.0,1.0203288276833078,0.25,0.22964127578698376,249844.15394524892
8,-264.6258463575723,1.0,0.9923939650332632,0.5,0.4891682367941756,1.0,1.0203274362898813,0.25,0.22964280598201695,249844.03896251615
9,-264.6258549874874,1.0,0.9924235189151933,0.5,0.48917391922347986,1.0,1.0203246094656542,0.25,0.2296600140422885,249842.70044936406
10,-264.62592977711756,1.0,0.9923206892063201,0.5,0.489157215887883,1.0,1.0203027235479463,0.25,0.22960924133289043,249848.98624540796
11,-264.62615029946755,1.0,0.9922124923704067,0.5,0.4891163084347136,1.0,1.0203547586093031,0.25,0.229521661620106,249853.88574679507
12,-264.62584639182387,1.0,0.9923933611211029,0.5,0.48916688478800674,1.0,1.0203325044125582,0.25,0.22963969823653335,249843.85511556783
13,-264.62585120905715,1.0,0.9924016187707645,0.5,0.4891672696199618,1.0,1.0203452217223088,0.25,0.22963781958864316,249842.5590779102
14,-264.6258839072798,1.0,0.9923830983235953,0.5,0.4891662245193421,1.0,1.0202878594751241,0.25,0.229649572743801,249847.46133602908
15,-264.62584683012756,1.0,0.9923993158474479,0.5,0.4891690087537788,1.0,1.0203328909471145,0.25,0.22964289330160353,249843.33121103692
16,-264.6258537516078,1.0,0.9923759120916938,0.5,0.48916762938078384,1.0,1.0203312818042753,0.25,0.22963504107029048,249844.40888833287
17,-264.6258654982703,1.0,0.9924005251747834,0.5,0.48915963619661146,1.0,1.0203367560118888,0.25,0.22963674320703303,249844.41451231658
18,-264.6258465232786,1.0,0.992396573984931,0.5,0.4891688020087406,1.0,1.0203275586847245,0.25,0.2296439912038981,249843.8657732788
19,-264.6258563587253,1.0,0.99242668656157,0.5,0.4891775597217526,1.0,1.020329205690046,0.25,0.22966086074145117,249841.66414653658
20,-264.62585281200154,1.0,0.9924176298829278,0.5,0.4891744205561763,1.0,1.0203253235753214,0.25,0.22965831425834682,249842.7751990254
21,-264.62584909099314,1.0,0.9923844121227402,0.5,0.4891649668898579,1.0,1.0203192376629304,0.25,0.22964030450459627,249845.4160607134
22,-264.6259360466829,1.0,0.9923875209094492,0.5,0.4891714588452085,1.0,1.0203512287480272,0.25,0.22962458181994178,249841.2758216333
23,-264.62587399030235,1.0,0.9924312031540864,0.5,0.4891847179133436,1.0,1.0203416254126036,0.25,0.22966324595509574,249839.61209727192
24,-264.6258508337487,1.0,0.9923779432330754,0.5,0.4891674479806947,1.0,1.0203203261825602,0.25,0.22963903692065987,249845.15806292952
25,-264.62589956889497,1.0,0.9923366946717737,0.5,0.4891463919026605,1.0,1.0203479625937848,0.25,0.22959432962374704,249846.8534851058
26,-264.6258481253135,1.0,0.9923824693547917,0.5,0.48916589784190756,1.0,1.0203319352393247,0.25,0.22963577342498998,249844.3939366149
27,-264.6258521155469,1.0,0.9923939184317317,0.5,0.489162410395857,1.0,1.0203352077441001,0.25,0.22963614562592868,249844.28593203076
28,-264.62584855247405,1.0,0.9924029304468175,0.5,0.48917257003794945,1.0,1.020330879467487,0.25,0.22964849790183378,249842.95907933722
29,-264.62586703322086,1.0,0.992353001239424,0.5,0.48915389820672006,1.0,1.0203285835666684,0.25,0.22961406914484497,249846.9040996411
30,-264.62584789007815,1.0,0.9923947302686795,0.5,0.48916777436946796,1.0,1.0203386973035338,0.25,0.2296391439575979,249843.26559305782
31,-264.6258583220697,1.0,0.992380089446997,0.5,0.48915842985424346,1.0,1.020333790877683,0.25,0.22962644451760306,249845.17603620407
32,-264.6258579705718,1.0,0.9923741948079501,0.5,0.48916103167999503,1.0,1.0203174876577177,0.25,0.22963614498644097,249846.52172093163
33,-264.6258542440446,1.0,0.9923871720293183,0.5,0.48917201976581604,1.0,1.0203341188037476,0.25,0.22964018617773355,249843.17767942764
34,-264.6258469049535,1.0,0.9923917328382633,0.5,0.48916644127953085,1.0,1.0203283728563257,0.25,0.22963969897920758,249844.23254826356
35,-264.6258462550395,1.0,0.9923926400354873,0.5,0.4891672450581104,1.0,1.020329554007374,0.25,0.2296407856129696,249844.05074981903
36,-264.6258908506388,1.0,0.9924025135515769,0.5,0.4891755570412456,1.0,1.0203044042756944,0.25,0.2296653165995043,249844.94465681195
37,-264.62584989282186,1.0,0.9923872138886386,0.5,0.4891666011727942,1.0,1.020315927950688,0.25,0.22964323687798455,249845.3235975924
38,-264.62584676664846,1.0,0.9923953950075874,0.5,0.4891671536912084,1.0,1.0203279886419812,0.25,0.22964281727938698,249844.13995235128
39,-264.6258468895576,1.0,0.9924004180370729,0.5,0.48916963130440283,1.0,1.0203280822004277,0.25,0.22964649052660055,249843.65048368377
40,-264.62586823504535,1.0,0.9923525884085966,0.5,0.4891597166468424,1.0,1.0203441050208906,0.25,0.22961269142648533,249844.95629594687
41,-264.62584706901544,1.0,0.9923900885166965,0.5,0.48916688293766614,1.0,1.020329943071853,0.25,0.2296384854174522,249844.07416513338
42,-264.6260429580907,1.0,0.992237962939731,0.5,0.4891299659525185,1.0,1.0203389760568875,0.25,0.22954849796674423,249852.59483235818
43,-264.6258858304391,1.0,0.9923366690881591,0.5,0.4891481325233166,1.0,1.0203399880171113,0.25,0.2295994715368338,249847.29070926688
44,-264.6258475003742,1.0,0.992399875463439,0.5,0.4891712974631073,1.0,1.0203268801456151,0.25,0.22964757491648513,249843.50070666813
45,-264.6258514832298,1.0,0.9923922085529913,0.5,0.4891639796089007,1.0,1.0203362863288303,0.25,0.22963754999756372,249844.13346023628
46,-264.62584771693946,1.0,0.9924022403999322,0.5,0.4891701958779844,1.0,1.020326504018252,0.25,0.22964851816226467,249843.6668655434
47,-264.62584729429364,1.0,0.9923870673601789,0.5,0.48916672738698025,1.0,1.0203348308825926,0.25,0.22963659587884946,249843.89642447082
48,-264.6258772781548,1.0,0.9924070790160571,0.5,0.4891749574945312,1.0,1.0203620329687326,0.25,0.22964202144916748,249840.27397126402
49,-264.6286788021753,1.0,0.9928553899831246,0.5,0.48930909511580245,1.0,1.0201782980716045,0.25,0.22999839004157405,249824.6640650192
50,-264.6258587591328,1.0,0.9923567557294197,0.5,0.48915603676676517,1.0,1.0203288514519029,0.25,0.22961851783115558,249846.60021440592
