loglik,nu0,nuBot,T1,T2,misid,theta
-651.0588606564193,61.34714055130523,0.2013657660393525,2.051613489874338,0.5350424099127136,0.016586187017846303,5419.408323533051
-651.018647504729,99.96483003594139,0.2022672788410663,2.0636950435811365,0.5391071854394638,0.01660084313528447,5395.037464709192
-651.2067391147248,25.571198315343356,0.19829841437843967,2.0104044778493804,0.5209934670814399,0.016558146970195024,5504.111763116328
-651.2722012318144,20.39855696276268,0.19648931660100188,1.9862878207760715,0.5137568732037334,0.016402355405096786,5553.484548254385
-651.0357796512485,84.04338697681665,0.20270215499921174,2.068331689227702,0.5401388092616587,0.016779093049141814,5387.255323227197
-651.1092156529926,41.418886159478,0.20029411860770477,2.0370722093921234,0.5300947005701131,0.01658533169825599,5448.878127455172
-651.2611141421255,21.171455202138038,0.19628932020775766,1.98276344508411,0.5137072932007896,0.01629420048244758,5559.1653444075855
-651.0857138643267,48.86975415663895,0.20109564293229135,2.048152489740821,0.5332042272426626,0.0166584964085527,5427.321607882644
-651.0389763902382,75.85425883662334,0.2016204649982231,2.0547365177721493,0.5365378997905764,0.016540327240811656,5412.391819905621
-651.0742130208293,53.53128589086768,0.20136724240884174,2.051837497272443,0.5343846970218583,0.01664246478492839,5419.9205863952575
-651.0237516094548,92.86916873927501,0.2021592198404112,2.062239586398306,0.5386342136935465,0.016594107632735076,5397.976147987771
-651.0186133797313,100.0,0.20231644156137754,2.064304285975936,0.5392524567703953,0.016608324994338296,5393.92167348453
-651.2467248772723,22.130135072682936,0.19726740649499458,1.9970316551743335,0.5167271555001091,0.01647409625533076,5531.775542266018
-651.1364033611897,35.38352763580105,0.19975155701031827,2.0287916278378115,0.5276976422662799,0.016516537017739343,5465.3573668436275
-651.018949648811,99.88656856664494,0.20272501275345708,2.070371556789977,0.5403235174692852,0.016695722082816573,5383.1943174438575
-651.196075044997,27.439256449434026,0.19884075387889477,2.0167742594852296,0.522736655131117,0.016479021055339035,5490.135065988245
-651.0506130552063,66.62220645365393,0.20176434088495113,2.057311917420412,0.536423405154719,0.01664572041459505,5408.667537108028
-651.1913432170206,27.195024529494876,0.19837146909587244,2.0112476907303813,0.5217789629417968,0.016484636868434866,5501.607664609599
-651.1389908601838,34.796346831235354,0.19955879524891296,2.027488060889615,0.5269535584146254,0.016548387525158338,5468.4670551168
-651.1335051048826,35.843791566321656,0.19994053714256815,2.0325445576179755,0.528187857071353,0.01659766231056146,5458.752149662038
-651.3682421907826,15.895717360036992,0.19611366638235933,1.9853319283086597,0.5092405614277685,0.016702861530297982,5562.394730465973
-651.1516410091346,99.98245460698278,0.19318294647341516,1.9319901257768297,0.5148632807679965,0.014500209568215815,5640.151283015932
-651.0487420460345,67.96321361177108,0.20164149777860452,2.0554012572487625,0.536175298555796,0.016597714911727547,5411.908658387034
-651.2150043368775,25.036574610317682,0.19810728141585934,2.0094109966148443,0.5204653399726652,0.016535162426621654,5507.435418056505
-651.116843108412,40.242414877389,0.19880153311772958,2.0146129648935833,0.5260138639587465,0.01622946124257208,5489.759265187353
-651.5115829813402,11.83808357834541,0.19215322960999956,1.9274561328134596,0.4941486451951555,0.01635046728012284,5680.666529765596
-651.2013735703613,26.305516549195698,0.19937236758970747,2.0256565232848627,0.5240550931924882,0.016745227279068912,5475.568484099866
-651.0777408762734,51.93804476577633,0.20071680042913648,2.042890653958803,0.5325003787887705,0.016512682177428822,5436.453285149473
-651.0240849300977,92.43382690959612,0.20232998458663534,2.064435909031187,0.5390858525674338,0.01663911953880791,5393.96410430689
-651.184207283909,28.1218736738497,0.1982839521297712,2.0109547907958154,0.5217652561982223,0.016359012212324435,5502.05886279856
-651.120752720335,40.43407629022322,0.20104181601364335,2.053395197002529,0.5320733990606202,0.016863283831757107,5422.621542553836
-651.1381365462408,34.96092167274604,0.1997804913702143,2.030678235816861,0.5275670367449787,0.016576901220472444,5462.591633425679
-651.5670161294366,10.851413735023366,0.19001407447803947,1.8978316119539609,0.4870256157503446,0.01599312779864182,5742.474360768424
-651.1148796558007,40.10884579191589,0.20007080117344084,2.034627589141419,0.5291712661072597,0.016525142977203772,5453.786021338996
-651.0488868018123,68.4692850619521,0.20239276895338099,2.066377843636471,0.5381846044328777,0.016758121338741227,5392.31098936664
-651.2365244777778,22.908257833073385,0.19742395771105772,1.9991357328559431,0.5175267203364852,0.016464460153694693,5527.244760543421
-651.4593185325707,13.833814970495629,0.1978216738613682,2.0098582524244635,0.5112055624635324,0.017390774041902497,5519.991615545662
-651.3215572719114,17.712949045047168,0.195720221786069,1.9761814855630984,0.5099258382150795,0.016430591670243157,5575.669844187751
-651.0598781195332,61.32479160126796,0.20058180135797124,2.04067046340408,0.5329490308578466,0.016398288445012815,5439.308286451154
-651.0989735534364,44.3757687952628,0.20021133530301183,2.0361461808547037,0.530291297365068,0.016503595331325435,5450.098327730991
-651.0290968327769,85.83010066708273,0.2017825732854433,2.05826246345181,0.5373287332315738,0.016563552539964815,5406.048353761784
-651.1050584020516,42.527732171052214,0.20023319832284023,2.037045902141669,0.5300701058971934,0.016560579033510242,5449.08920530825
-651.0834154454062,49.689180769182194,0.2009476704725261,2.046429997674544,0.5328840795760759,0.01661985361060777,5430.481372037462
-651.3608511334003,16.772697286221884,0.197841895751447,1.9964264282843178,0.5150563329130837,0.016899443971293258,5534.293569504543
-651.1499988594937,32.91436451076656,0.19920262440322567,2.0244849191118424,0.5255149708343845,0.01655413625347716,5475.494990956192
-651.0433511077227,72.02060699150218,0.20178757384423143,2.0571604722263763,0.5367933000773925,0.016587678361290388,5408.312250209215
-651.5185698278865,11.698808860165304,0.19162693036335135,1.9215244357725154,0.4925491828100522,0.01624226665235429,5693.447413401152
-651.2147655693192,25.304657923043983,0.19624596736287395,1.9819794253330072,0.5155270794258062,0.01607818431552253,5557.8084182199655
