loglik,nu0,nuBot,T1,T2,dij,misid,theta
-1324.0119677566465,50.16232277775437,1.1187236186071965,99.00939267546431,1.6080464373981895,0.000426631837832771,0.049492085300732756,199.98199061285672
-747.7565695837477,7.5434247807027255,7.537303787752165,28.629140816700797,67.92090041318302,0.0015215734419810707,0.017323033229391292,220.54042721608823
-512.5750802341472,64.71958078040457,6.879370472514465,97.29039078469991,16.174370160461724,0.000976704574997108,0.031663081011841274,174.36813321163854
-512.6325619332007,60.11804224739802,6.528417362024674,92.50972472443598,15.254813373698342,0.001032688388396733,0.03136809483521758,183.5409112977406
-514.1535194515316,33.950259002765996,2.1309026691639024,28.994392457124658,5.573429728646648,0.003105654387911354,0.02990146055845368,561.6309832397664
-513.5082225288724,29.66513550415537,4.609072427152032,65.99052942900525,9.53241779026843,0.0014855598219189886,0.03211864033057315,260.47574994675284
-523.9998899305581,60.12846987952461,3.864018928051009,55.44765250631061,9.579023984128003,0.0012234332496501737,0.038929471853238515,300.28951450429673
-514.4712212838033,99.98405973709752,3.9623408443481503,56.54873859990206,10.755451202378525,0.001623217526206431,0.03318749251641291,292.9638723580391
-515.1993368976747,42.265822794586015,6.83378352478096,96.85743973543165,14.263460414788055,0.0010858497665183254,0.033827779163053295,178.05586190623606
-513.1674139317317,44.56273419122803,3.325649803388471,45.956180913340035,8.454587732037806,0.0019896537251438864,0.030938895892856012,360.37352811319295
-517.7469515043748,49.904343193751735,2.2605003879417818,30.062027424542396,6.10081453009581,0.0024512478245759094,0.03510250939160752,534.4053695078384
-512.7752770725947,99.98437334419549,6.392852941142291,88.50771175166032,16.799419648501996,0.0010826581268664809,0.02973144723029733,188.11020707810027
-512.4220618820398,99.11308966095024,6.995315253130022,97.56647880358898,17.980049645276605,0.0009496800670884538,0.03137112594474283,171.38273894386833
-512.4488561099588,99.48293781341177,6.795920042837276,94.827729401293,17.56192186471756,0.0009830623871074744,0.031139550300092536,176.20940034832478
-1691.3471948097842,31.145957184501732,1.1536827983092184,60.174108816529,1.7920092991484664,0.00024905252340494237,0.010153551591530051,323.8719607246514
-831.5373885256723,99.39143579162457,2.7840602605105516,34.64338950247606,7.456412130870899,0.0002494095518984103,0.02139201745777402,449.1961945921139
-513.8765033810914,23.64064463456276,3.9313688766653603,56.45250592040259,7.884257353560654,0.0017515034306674658,0.032291594398743934,305.0158061082209
-512.6938298186917,58.732551681846395,7.00660707226943,99.42847754197275,15.957937377378153,0.00096715939605559,0.03169363143113855,171.44044744259605
-513.4604949503666,24.97464960245375,3.611239362249731,51.10417430698301,7.697076530710168,0.0018693180104093017,0.03190524335924543,333.2480396288968
-516.4533679837731,48.63840775424574,4.641001873096208,62.94379391135581,11.562784856496043,0.0015339532407278131,0.025195832119747897,264.7266135576091
-513.5386378467421,99.78697018943556,3.3144767160820092,45.04250137178825,9.309784900232545,0.0019838540115226806,0.030109475614072272,361.067411676431
-722.2850656444073,11.9426771481612,2.3749347913768926,99.20180510335393,0.5414973170197431,0.00832709623452653,0.04171951329676034,195.8685780081197
-512.5877665674699,98.63385566810811,5.799414454784233,80.41282747060077,15.334842620992793,0.001144217331156536,0.03095431364637938,206.52283308212907
-512.918200945411,38.94874824901231,4.457165882549352,62.8181670528596,10.27017441062073,0.0015096998241262423,0.031457878670712446,269.3306800754583
-512.8937444288061,44.48422319551328,4.068727282128351,56.82179362496611,9.924042850578466,0.001636849140723886,0.03135052426534439,294.6772213242643
-679.4315196831079,24.35813181022953,1.279239999234595,21.53987871210659,2.809534024039587,0.0002912271614202899,0.06098575531364427,772.2373233034109
-512.9975468101451,50.222611454996326,6.971007988624126,99.99968641245361,15.039160509240025,0.0009769640032923402,0.03196930500622298,171.87426595460633
-512.8463888353009,52.33845485685027,6.770310222737463,96.60454385927282,14.994328717773119,0.0010045671729645104,0.03189402411310701,177.16510560785864
-512.4248568937553,93.80545910955776,7.025372240985147,98.29591085909476,17.860997824097,0.0009493571037047014,0.03127538952991152,170.50319335856182
-513.1511959617926,30.041421546292973,3.4052597291649342,47.76148413183901,7.864276033726201,0.001976868193427483,0.03130304153960983,352.39334193582823
-512.4211594225193,89.99897822327722,7.120299334438436,99.62947535399023,17.92837961570741,0.0009360718307962762,0.0313983257203303,168.45157068135933
-516.5183258330908,61.60880112576741,5.357332028952556,75.21560153695293,13.477640273174371,0.0014351141518286245,0.025369005727460054,223.85300489435866
-512.4157498323768,94.50193610262227,7.149276772853503,99.92283311299813,18.15756676795151,0.000932819138406527,0.031208327826155298,167.73583136141812
-513.5887874654009,84.50553408843396,3.2322987050991148,43.870203067563565,8.959607007579717,0.0019799396089255003,0.030726828272522076,370.90952017683327
-953.6613424947691,29.9841917795322,2.008651507450519,78.71600317114923,2.6952784636220795,0.0003985748837155046,0.051597634212599615,244.6592263164368
-513.2308371117942,31.850805799916316,4.410091481363001,62.67262174817651,9.535514647327641,0.001526572480029454,0.031742758026586375,272.3129009765829
-512.9637324406011,50.250741765919585,6.831758608722867,97.9651827894243,14.850461913203834,0.0010007489745199106,0.03199910187034573,175.27724870882923
-512.9859932180212,48.77327081080357,6.613332949167941,94.54079456985593,14.405114042919063,0.0010255792492156839,0.03253532178302207,181.3915241052202
-515.1376629510752,32.47834057908021,4.6327713183900565,65.26095732009355,10.078837460667007,0.001525833866037961,0.027183393398788988,261.48271335363023
