loglik,nu0,nuBot,T1,T2,dij,misid,theta
-1993.3798007637004,0.29031144850314444,0.3411782515879841,1.4182549207498107,0.6848394473669457,3.761706938770895e-05,0.014552614464286268,5959.68564629954
-515.0822489921616,8.042971943755942,1.2262732742619002,16.80744728406697,2.5559701714698226,0.005576213316066063,0.03081314134781701,978.8552301611106
-1313.9311785047191,1.1164739105441073,0.2975706851124634,2.257239328945329,0.5456816391640738,3.50619112903371e-05,0.15255053592443,4980.036834222109
-1263.7656682422787,1.6836826325921854,0.3307425731621798,1.372847931037402,1.0356531094396575,4.619277423765832e-05,0.10103741120279867,5470.973827284468
-1123.4636128842978,1.1914497479904294,0.30269803540645335,1.0593526879087698,0.9270187395740478,4.2928320426953464e-05,0.04179344349648389,6179.514295903471
-674.8501991493875,2.402248891568164,0.2762283955407354,3.528395665691609,0.5195419407812235,0.00038329477768526895,0.04539909663368935,3861.3253001195653
-1041.4708393267601,0.709974862860464,0.1208975061517761,0.2095548942380962,0.34211609368021173,0.00031213243546863637,0.05583240472501112,12301.01625215482
-870.9356208249228,1.2288754241089466,0.1312688221665673,0.3243581567769468,0.3700821781702385,0.0001512741897158635,0.02831823182662605,11241.3117412137
-1119.251000986876,0.9888370620325693,0.44777148673009126,2.67708705933473,0.8817206304790758,0.00012955181735794914,0.03838134797704622,4054.272668657521
-832.4959482698007,0.5381821661615132,0.163244386478407,1.2365805117334265,0.23105192235965294,0.00018259516434873254,0.07721507451621439,7824.8443359378225
-1791.9561982674725,0.35312704764662306,0.41574170908659364,1.8249922694552108,1.7541396480415694,0.0001607048251753763,0.02698549105437637,4246.897881495677
-1402.482822126802,0.658792377891879,0.4461781109743424,2.242026611131529,1.0972818051445838,0.00012012033512967936,0.09763551930789117,4297.319080517945
-708.6481406603033,3.6038183332604943,0.13691583923545095,0.6995505757852145,0.36886340541171,7.92495707673006e-05,0.005295031401721382,9324.019348152076
-1449.2261246791975,3.4535281973915195,0.1632820449857035,0.2625841284730259,0.5721087004711715,4.819584927694569e-05,0.11820900408226304,10335.276322402595
-737.1935062160833,1.230821899511702,0.2715764250717746,3.71251493354289,0.33731677279101296,0.0001404456417130051,0.06422724054303652,3863.3368804140455
-1499.2938708789134,0.3335468978113444,0.2468116548277674,1.1196534771461477,0.38119541336103746,3.862810379142032e-05,0.12903099241798596,7474.154042585945
-740.1198613008429,0.5003701278159429,0.11421357982595609,0.6868510508856142,0.19498771447539182,0.00013122440695294616,0.03367664631676071,10284.14271135455
-1294.397756273013,3.613220623219698,0.16098056899766097,0.5526996064801685,0.4796286009023357,0.0003225322750301925,0.11412079456883338,9362.070320639725
-1086.4128530787661,3.853151025095231,0.23455354043822305,0.5119817744012375,0.7989561090233247,2.799411533519788e-05,0.01973890398495667,7937.202905754223
-764.3402179428883,1.9475735822731803,0.09671047321790281,0.44510773679895305,0.244931471016657,0.00022450586727938338,0.0,11536.75584719173
-3203.718625781453,3.272284303958313,0.713358911499447,0.5091189040629915,2.589523419028482,0.00034814266217711687,0.13998718717493863,3810.808354311187
-662.6703232194069,8.363259132602359,0.2933041493656299,3.174015043980799,0.7254021462566743,5.9800717144376927e-05,0.03237354860374078,3939.9358539837604
-730.3558222300708,4.297574199587672,0.2775523380126309,2.531798792277431,0.6778481974679478,5.235277072008305e-05,0.06061935194278112,4564.315939388007
-2203.8848094845916,3.4647519477303708,0.6424923393466944,2.5832941169272323,2.936772288422123,5.0756495460929e-05,0.1978682757611303,2903.2199698889167
-694.7921758882433,0.5669282135331298,0.13961685439847463,1.2556115966997765,0.183936966748499,0.00022846534994116555,0.026944211465743783,7957.123635224197
-667.6080784178496,0.9926827482425101,0.1565800912543503,1.5624612655195151,0.2655008120005394,0.0006295162256629658,0.022610574707064183,6880.760957519214
-685.0648120354847,1.2728555044387782,0.19618576090472098,2.083993758789773,0.3420759028675928,5.4443067134250486e-06,0.04789714180576283,5670.24936004306
-840.8637926340813,0.6296330562472384,0.1608440557478636,0.676667236011265,0.3616747063583634,0.00019313278769327887,0.04290793096412857,9329.641520460986
-1288.7856763526725,0.0001,0.9128033396175101,2.360642921945263,5.409412928700178,0.0009880345277340663,0.05257145586616579,2142.5177918885
-1094.4424344080946,0.7641788999398931,0.2673511331241725,1.3303595140204236,0.618845578304927,0.00023677634687159808,0.08609414176554107,6383.086948123302
-1713.821880397565,0.6273845340850456,0.42132797671078176,0.39626993297357804,2.9442146698619824,2.5686453530623817e-05,0.12336080382815491,4398.823045316831
-747.7422860851696,6.987514938249417,2.2810475905434298,4.360517526079406,24.358515795521814,0.0050564463762455105,0.017099815829396594,728.1658926394462
-1504.6470599877975,0.5751582636146761,0.39379293710966334,0.6015505253195039,1.9691250529974473,3.86821390944494e-05,0.0379351235273576,5151.370620521001
-780.9787189388805,1.250320062684215,0.3165144448604228,2.651945674516605,0.5599761208331135,1.328870152105927e-05,0.05652114239736298,4512.072202359171
-591.9914716296565,12.170416829183747,3.522074628344634,50.873409128554705,4.5961965324719385,0.0008637251121525064,0.047705511270777684,346.0906230087361
-747.7716754341312,0.015412298343012314,2.267375026646527,1.725117486101584,26.85375652184464,0.0050467616239674995,0.017280153815618253,733.7446078598457
-1665.9654464478244,0.5094247339155485,4.608336949962562,3.878726313047451,0.0001,0.00016131385850410085,0.027891176287588818,3833.971498999783
-747.737916846956,3.5691340190243905,3.127899138744819,10.932467760263751,28.61366771837734,0.0036779830680326695,0.017112209607311225,531.1215796353212
-676.6124407783312,2.354078357989848,0.28146004224165655,3.4313471069617725,0.5331029781070477,0.0002284256535651248,0.04589672300696739,3912.8589342783
-12574.165703266719,0.0001,1.2863691278399536,1.5315894998561366,0.5017318761074661,0.00017950206279500496,0.05623645058006444,4824.281979176478
-747.7515280769554,4.780390142587716,4.290626047802996,9.06096805003063,45.87842019474541,0.002680525246830987,0.017104888123369424,387.1919203913962
-672.8890846647573,1.9090339328241468,0.12808167827621214,0.8325808963268914,0.3067798482865516,0.0004305645097763957,0.0016354094874364551,9051.831634120845
-672.1456029853051,1.8540280375702811,0.22973515965407004,2.3221203916992637,0.4581927324335716,0.00015878338969906576,0.036973411322407244,5113.997073167371
-1816.3340104030765,2.49478210040473,0.5123545724997091,0.7069759232598567,1.9932748354247625,0.0001669594541646022,0.0855486937319034,4589.711075469417
-515.5278914967937,8.606907703394372,1.711640458274128,24.03313453646203,3.1654288112635642,0.004072055339895168,0.03219956734984999,705.7189073672914
-695.5321674280349,0.5017987809369541,0.11825000689044315,0.7597080497854836,0.19326053028941212,6.239425742905037e-05,0.02422431441489504,9913.694734150782
-657.172549477766,3.09526857508158,0.22157901560570123,2.46218145005965,0.487342659104309,0.0002968204377140464,0.0318379166499284,4921.926160411376
-792.6402483722775,0.7564369178793343,0.11516915778500003,0.38495153631739065,0.281175460009049,0.0003533522046895604,0.015739830702760197,11524.509778446414
-728.5388400530356,0.545989769459964,0.12738697527423953,1.19551247454147,0.16202094899163647,0.00015681020141639556,0.05140264444303684,8250.629773894409
-2177.3556688043263,1.4726487506392496,0.5163040678038351,1.5487488358048853,4.3859222170318715,2.618901717441616e-05,0.10398918053646698,2940.0391502026
-1667.0785160486694,0.5627057748665178,0.5476936920356594,0.39833020106256506,3.158753627243757,9.799193501938435e-05,0.028716651401603534,3934.7127029167395
-718.9332978702998,0.716828519122338,0.15707874727571175,1.770134952656438,0.19938392939918728,0.00029413794758334613,0.053955150970525535,6576.374435022934
-675.9320398163804,4.698180220823773,0.20817521804564673,1.8211182593992543,0.5292293328488202,1.1703263896341196e-05,0.033313076889076816,5785.168549037864
-1230.388077414308,0.0001,0.9153826319279289,0.1861523970102269,7.870337611752199,0.002130062196185982,0.08116506834496967,2100.9775529064946
-678.9984355294488,7.3799797274283385,0.29203866416074903,4.058180943916831,0.6733777745212944,0.00020684535435856722,0.028328518564464663,3409.537914069483
-1806.9565475297613,2.5031515173666827,0.7711381536909986,1.0349054155030106,3.7261345128474246,6.432015004231627e-05,0.030492601975364048,3000.018981403983
-1248.6729562261635,0.9811413715133321,0.4222171138007528,2.011322999300125,1.2091951634215892,3.2479717511539765e-05,0.07232140354029093,4427.237212651314
-678.5689418158095,3.1748568047313865,0.32745658429589863,3.836582747125887,0.6695174739943515,8.805314538322308e-05,0.046584909946496,3511.093116359699
-1484.2764274679614,0.7206931895477423,0.15660030882071282,0.410359000774168,0.455775269440438,6.338008742342883e-05,0.13095134471367254,10225.916123556342
-1551.9308411963407,0.3942944266818101,0.5062214615918288,2.7252848576490494,1.2519764068590606,3.1748374599360295e-05,0.05470480335650663,3800.0544398940738
-1040.9755698842182,1.2959546250564096,0.26662371822583736,0.8976869617974869,0.7489148410421094,3.447410502258385e-05,0.029951879889100745,6896.908035508224
-1122.8976423404094,1.2734914061670861,0.47614433842783366,2.6440068387250775,1.238955141069767,0.00035179865958142416,0.051969178796909814,3826.780777435607
-2085.4814604673857,0.5050507522730191,0.5016499788933269,3.0302577843444034,2.744418692716984,0.00022147554938254475,0.04414072380705529,3014.296178286362
-3080.670831810369,0.31561628513928003,0.914982954042953,0.688188707174113,3.41364934185904,7.489156846810364e-05,0.11840909224635209,3052.6281939854093
-690.736348142767,0.506006034684595,0.10416966120388972,0.568903625758192,0.1913455948945333,0.0001864343190710337,0.0,11017.651463286058
-1066.201413954041,0.5168748834160385,0.19363013576515808,0.45373305573932204,0.5373023460930687,4.2972893745193794e-05,0.012674692599580649,9313.311452357702
-666.0707580635582,2.365802220885737,0.2276369951668125,2.5218772930876607,0.4705647926802747,5.5763178103250716e-05,0.03741390078863565,4866.349541993553
-1566.2849501406677,0.3106077290059194,0.30970027764195546,1.6964952162799654,0.49897011793000734,5.0529644815493254e-05,0.09535377312316214,5975.696680555332
-1515.4670588540114,0.3928968109503747,0.6103728684958759,2.0780397018487857,2.535218174290677,6.512876353037898e-05,0.04327965708600894,3297.7999946665163
-2680.9885937548775,1.298755983610182,0.6060809335289414,0.9070925964322418,1.7259794776936277,8.683895745328133e-05,0.028132394101487563,4340.521845259545
-666.7998718075041,6.572591145479568,0.29817141494631577,3.7448979782112573,0.701580955762614,4.458484350186987e-05,0.04287430429476792,3580.312106249719
-690.6281156777967,1.7282046552726769,0.2726121214892683,3.390112780318129,0.44998864168071834,0.00026900967699939406,0.04475809441784746,4012.5702482933584
-1443.5371616434597,1.3324725647134532,0.6584690081549719,0.9079647873797052,4.152159661802321,2.6940450818966047e-05,0.06434647205731535,3051.1991263902532
-2269.0290420334745,0.32935589384095737,0.24372165184167874,0.2745407550060493,1.6437022689226561,5.290937260383359e-05,0.013910759486315592,6800.086238384596
-1019.4402824074892,1.3672369883544682,0.1301783210646591,0.3166552846384665,0.3747252359006118,2.711138903585118e-05,0.059719412707133074,11297.550919090809
-1131.7187055732422,0.0001,0.5904552447271485,1.2927846685752111,3.8826007371864164,0.0036292906650272207,0.03883122730843952,3130.564263027188
-686.5470284171867,0.7492099677964416,0.15644918048344506,1.3419032623582827,0.2537271842316886,5.2614476426997085e-05,0.02300292776722945,7473.982955209743
-1534.441646014439,0.27152390367416046,0.19495042439864552,0.367377496728945,0.552874489300772,0.00023653276509288034,0.1208155138202392,9683.56916172133
-1112.8584970948505,0.47653310777171787,0.12292000554773792,0.23113729296681867,0.3301727603520135,5.545593111135251e-05,0.06974651064645786,12220.317141634861
-753.8920165447644,2.331013398999401,0.44448694682460493,5.208527934490193,0.7352263365220558,4.131037968491625e-05,0.07856355279767253,2764.8363061311093
-687.8013382441661,3.977851058529615,0.4106050243476674,5.469483885970676,0.8155834439717179,5.664007680163482e-05,0.05743548990507869,2670.321155933105
-667.8896324117478,5.343292418463823,0.35464207853062074,4.53527123526301,0.7880413819699553,0.00029285008209124595,0.04704065616287375,3076.450798739071
-696.1317092791812,3.681892814791987,0.20231048051791542,1.6806433001903864,0.5009286384287542,0.00012417814620421707,0.04156788783562042,6061.149390750135
-1783.0158631047793,0.6144415852438034,0.595761378064777,0.5914933732195887,2.8613014679491227,0.00012420547117356081,0.03329500859656875,3886.7242082076473
-1298.8835798275468,0.5231652030208201,0.30235066705005137,1.005709509168461,0.901202072344304,0.0001560762671674873,0.0676273647345017,6386.8043438903505
-724.8397321849761,0.5992282754846809,0.16400825222825724,1.0347887559025606,0.27412396873551653,0.0003403568889072452,0.017715503830284078,8258.465431094048
-685.5410951673689,8.893530124220122,0.6336842753795523,8.94624770412932,1.3754957045476208,0.00014138500993422082,0.04779000754791984,1716.8660097760526
-1565.6518879598384,1.0311601542512057,0.14100119919435009,1.1874905758231777,0.28586168551812735,5.9380619658727715e-05,0.17185008009491604,7944.503548381545
-1717.1832983619865,1.7073672474838228,0.2383688810463057,0.4691072087563437,0.8456867283335971,0.00015340859837317285,0.15029915424764223,7953.416987189217
-855.7182473031451,0.5309093471825489,0.12301646665352335,0.2407117997519795,0.32245318492338726,8.956725046045762e-05,0.01392861931428901,12136.207363327592
-765.6370418239942,2.957672398364428,0.26175890328444673,1.8956788688708077,0.6684152367538059,3.969519020134125e-05,0.05270436316792244,5364.005986396639
-1138.3576242156278,3.8319500624410354,0.41409440050699,1.8482986795730043,1.386897670967216,3.0062960622316062e-05,0.028082718732878764,4391.202258226516
-656.338761299557,6.877062310561645,0.15887097897352007,1.560116793464635,0.3940354938845738,2.4595877213382117e-06,0.005272482613587787,6586.291006089976
-1564.672748569904,0.6341808026802822,0.3966096474549648,1.9533722168095744,0.7615888118968038,2.816447607186849e-05,0.015213431750375572,4917.40374072765
-2497.5293803525733,1.1312682748714535,0.6896175400228679,0.6391973717402472,3.0755300847501603,7.310795916782175e-05,0.16836453077968247,3554.529801871979
-1880.2249064141583,2.2586530480165385,0.35914299751843,1.4849139570725989,2.1041170171522827,6.720446273892887e-05,0.07839992654439794,4386.507417121451
-8546.211380245179,0.35101782074322996,2.315250838633898,1.1945044152209998,0.28906755626717356,0.00031232589948192396,0.013656739724409176,4710.7704145326215
-1377.7187786551162,1.455055098654358,0.3629486750618169,0.6395124813712111,1.693427207231416,3.613397640799057e-05,0.06132316792349377,5523.865195715569
-792.9434224022303,0.4604416193972346,0.12067297843343433,0.7208425140984491,0.2000729467509605,0.00014088832173408188,0.05088083694091989,10094.984061559539
-1287.3596162918304,0.4631709638131149,0.24012797374098818,0.50281753571386,0.8336193672660545,3.538780016796303e-05,0.03820641399779765,7968.6124463938995
