rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-4315.362328889085,1.0,0.7893880264013922,1.0,1.0316711805502805,0.5,0.1109472456287737,5e-05,0.00013129860651461464,302146.54653584893
2,-282.0573105471922,1.0,1.011672231000455,1.0,0.9307184398773926,0.5,0.5880242981130783,5e-05,0.00015842592708369756,247561.5929101043
3,-284.84576500311596,1.0,1.005203450085201,1.0,0.7784485960884004,0.5,0.7340872198277492,5e-05,0.00014434480226915248,248702.635053803
4,-35121.843182993456,1.0,2.252750533953464,1.0,3.261572482769262,0.5,0.035567144186361796,5e-05,0.00010100000270365078,126135.58870256256
5,-5800.7305657850375,1.0,0.7576232900467879,1.0,0.1364813712000553,0.5,0.9657438983194083,5e-05,0.000101,311254.9000896392
6,-6275.3656072846825,1.0,0.9340780388740197,1.0,0.9116708331082791,0.5,0.6647621449514223,5e-05,0.000101,257072.55876133806
7,-12795.289551570273,1.0,1.1658004780320153,1.0,0.9846561671953232,0.5,0.5016075495716038,5e-05,0.000101,229424.73557511406
8,-82216.93556840172,1.0,0.371241955986033,1.0,0.23365956140987068,0.5,0.3174621627800074,5e-05,0.00010781765100893292,500156.08523212455
9,-58724.13819009446,1.0,0.7420914684742153,1.0,0.3294523046790897,0.5,0.3823255293222798,5e-05,0.000101,336331.62349073135
10,-14259.92885367361,1.0,1.6386661408892063,1.0,2.6550004707997608,0.5,0.1518761067273966,5e-05,0.00010100000161749066,159491.75211140292
11,-70243.78720994666,1.0,4.032939346897942,1.0,5.34966535026056,0.5,1.620111353878593,5e-05,0.00010455158077428497,69645.19746456796
12,-188375.06076857744,1.0,0.6032379421544833,1.0,0.8687559956615747,0.5,0.8134251241166434,5e-05,0.000101,324482.2064145964
13,-4156.078780699885,1.0,1.318142900709003,1.0,0.44453029199642835,0.5,1.6136261130292955,5e-05,0.000101,197362.51062971022
14,-53745.70834594234,1.0,0.4416287425230585,1.0,0.32284655706940923,0.5,0.3230704220607087,5e-05,0.00010100003981255886,450409.6445863563
15,-12325.315990456507,1.0,1.0763027389776014,1.0,0.1640650217198809,0.5,1.785910947625839,5e-05,0.000101,225113.07378724325
16,-395.17272204081746,1.0,1.0520259600156552,1.0,0.15484243654271937,0.5,1.449986498267593,5e-05,0.0003997018002985844,239054.5308778414
17,-37407.576253646184,1.0,0.7816668136518481,1.0,0.2591309193581995,0.5,0.5668221372713482,5e-05,0.000101,320340.92402223044
18,-22958.975191304355,1.0,1.3087527461654016,1.0,0.5545903553917273,0.5,1.982058476023233,5e-05,0.000101,187247.3280078143
19,-199259.9500678982,1.0,0.44877825379062647,1.0,0.6337605775845517,0.5,0.5377538243170421,5e-05,0.000101,413987.8204928137
20,-281.37576617205923,1.0,1.01239349800351,1.0,1.3793629047404623,0.5,0.1431571627516712,5e-05,0.0001268315005445307,247322.69567191123
21,-4260.031181769602,1.0,1.228460866350131,1.0,0.7121529510540373,0.5,1.0465608591435098,5e-05,0.000101,213929.93907666093
22,-29914.775054112924,1.0,2.0759407060800603,1.0,2.629383837959934,0.5,0.3882456614580423,5e-05,0.000101,135955.30676174018
23,-11148.012102333112,1.0,1.0254507523268992,1.0,1.4850171134156407,0.5,0.34909897922637817,5e-05,0.000101,235068.25156377495
24,-191855.4940948299,1.0,0.37535734209592275,1.0,0.0001,0.5,0.2614884190533714,5e-05,0.00010100017405075851,495752.37791103736
25,-4543.44328353327,1.0,1.2474497505064324,1.0,0.4344101220638073,0.5,1.356908312500446,5e-05,0.00010099998730886852,211091.39556817545
26,-2604.300467014502,1.0,1.1970751552345482,1.0,0.10035536354568676,0.5,1.818172785701946,5e-05,0.000101,212503.7802350154
27,-61899.52968111242,1.0,0.4309233136108881,1.0,0.0001,0.5,0.675584213688789,5e-05,0.00010100123685413691,455198.7834508947
28,-4208.395130857218,1.0,1.297338320232303,1.0,1.0705321690994711,0.5,0.8655936736883687,5e-05,0.000101,202366.03744041262
29,-80675.06269958502,1.0,0.3784617957647666,1.0,0.42154575119861365,0.5,0.1552085728022913,5e-05,0.000101,493993.39987486036
30,-59704.2180248963,1.0,2.5428813991899677,1.0,3.1353094022088697,0.5,0.21862758185064451,5e-05,0.000101,116937.7911650452
31,-13443.097522861699,1.0,0.731454576666806,1.0,0.6634516902843224,0.5,0.260799521441661,5e-05,0.0001009999959111824,326664.3961999253
32,-85390.19540846962,1.0,0.41329468647519113,1.0,0.0001,0.5,0.4304954229956468,5e-05,0.00010100038732443204,474550.9961887954
33,-82042.30028001776,1.0,0.3674845164850304,1.0,0.5236935484856723,0.5,0.0001,5e-05,0.00010099964079498738,503707.79600798414
34,-27472.36168385648,1.0,1.8985205194016448,1.0,3.1192875538716067,0.5,0.4210083357519067,5e-05,0.00010099999999999999,136361.08083083513
35,-2408.8640874454577,1.0,0.8564667339276633,1.0,0.7206605566145579,0.5,0.5010044177662293,5e-05,0.000101,284885.5974019611
36,-34580.832405058034,1.0,2.2105325744505304,1.0,0.6573378020405336,0.5,3.4744695568017887,5e-05,0.00010100000439329165,118700.64938066524
37,-1370.1051626755907,1.0,1.0701109349626956,1.0,0.4290046826811487,0.5,1.1100943834514294,5e-05,0.00010099999493610983,238991.31539348263
38,-34697.80842482885,1.0,0.9460742529593955,1.0,0.7986997397062994,0.5,0.21932769951767264,5e-05,0.000101,278843.282790421
39,-47956.55891472103,1.0,2.819308734095028,1.0,2.230085255996946,0.5,3.0222191114463683,5e-05,0.00010099999146902023,94955.89893284753
40,-1373.0713635795437,1.0,1.0926822352930787,1.0,0.547943335429507,0.5,1.035142108532407,5e-05,0.00010099998888593481,234629.27620173435
41,-59252.072863881454,1.0,0.4614780129351918,1.0,0.2712883678529454,0.5,0.5011786335349737,5e-05,0.000101,432913.7088503335
42,-39240.89612081111,1.0,0.6121706631377712,1.0,0.44148530929264074,0.5,0.23018098010515847,5e-05,0.000101,375173.0320697133
43,-103210.39562388635,1.0,0.5447070167951287,1.0,0.7566348511482974,0.5,0.45208378519072884,5e-05,0.000101,369676.376629379
44,-556.1355088714336,1.0,1.0549808482287923,1.0,0.15555888327556086,0.5,1.4034415761614296,5e-05,0.000101,240251.04961387903
45,-217863.99417379257,1.0,0.38526062558258395,1.0,0.45222384570619906,0.5,0.5303431162889001,5e-05,0.000101,464302.6999319019
46,-74218.88167870395,1.0,0.46148596329996616,1.0,0.31891322148524104,0.5,0.15506376584130419,5e-05,0.000101,446859.94675214734
47,-4932.835145638717,1.0,0.7756419448393863,1.0,0.7822180674547672,0.5,0.3585228665625244,5e-05,0.00015339488099224902,305273.67899041384
48,-1322.670090158561,1.0,1.1154686877865434,1.0,0.8803289781740482,0.5,0.7543238210212208,5e-05,0.000101,230141.55563582826
49,-72063.9158526824,1.0,0.4017714181731147,1.0,0.33059365685909403,0.5,0.2931891210580454,5e-05,0.000101,475926.926993496
50,-16898.77103254845,1.0,1.7955460138192227,1.0,1.8534839149569742,0.5,0.944206102983095,5e-05,0.00010174999999999999,151345.3463437456
