rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-322.8913610828153,1.0,0.9820766248482604,1.0,0.7645694166667042,0.25,0.2241997186906774,5e-07,0.000101,2632.2444504710224
2,-466.09705588332525,1.0,0.574780998675934,1.0,0.45082537930340033,0.25,0.20617434721580988,5e-07,0.000101,3727.0443637243293
3,-435.3746000084614,1.0,2.1210325800753638,1.0,2.955025353824127,0.25,0.4422079866558659,5e-07,0.000101,1240.1322870232505
4,-1987.3562241044885,1.0,0.3929632471486666,1.0,9.999999999999999e-05,0.25,0.1995965955942437,5e-07,0.00010099956545116434,4626.155541169441
5,-1299.2072001267602,1.0,0.44246154536231197,1.0,0.0001,0.25,0.31705595290195104,5e-07,0.0001009999027350832,4412.212634697255
6,-163.30550803772059,1.0,1.1133336504469618,1.0,1.3461043876116412,0.25,0.13324819843054161,5e-07,0.00010100000103908488,2258.705354138458
7,-375.00734919406585,1.0,0.6807330133379066,1.0,0.7046153746385706,0.25,0.26396793748957337,5e-07,0.000101,3235.6443761402084
8,-377.289453729662,1.0,0.6277435915183446,1.0,0.0001,0.25,0.7568507113131958,5e-07,0.00010099987944045615,3499.043078435091
9,-363.64339930366594,1.0,0.6652249758724071,1.0,0.5587050948608656,0.25,0.17324317773846476,5e-07,0.000101,3403.7891355282804
10,-1293.9018757631077,1.0,0.7283691469108327,1.0,0.3314301538563186,0.25,0.09607345477005977,5e-07,0.000101,3454.4523489499147
11,-205.91445363469302,1.0,0.8446090432567337,1.0,1.0208378847566797,0.25,0.07052432373529981,5e-07,0.00010099999990141735,2809.2118727024767
12,-236.17452505500933,1.0,0.9120442494144874,1.0,1.2465850275166706,0.25,0.08015620774081635,5e-07,0.000101,2590.7021050714393
13,-353.2286442564124,1.0,0.7676713743629222,1.0,0.9150691264119782,0.25,0.2453788830322129,5e-07,0.00010099999999999999,2933.0851908731242
14,-537.5291141946241,1.0,1.854633939409105,1.0,2.151615448263016,0.25,1.1734803189836112,5e-07,0.00010099999750661455,1350.5815598471054
15,-297.94381605520056,1.0,0.7085614918214206,1.0,0.9037945156084487,0.25,0.023828318521686202,5e-07,0.00010100000000000002,3184.0737680210177
16,-705.4180653434643,1.0,0.49746170813120827,1.0,0.3781714347159871,0.25,0.3294745057070055,5e-07,0.000101,4008.652752495356
17,-920.7381639721889,1.0,0.5820549883012123,1.0,0.35362996204803654,0.25,0.0896260258787183,5e-07,0.000101,3823.334468803771
18,-827.2445622374754,1.0,4.009899212569212,1.0,5.629066111384303,0.25,0.24529913014268453,5e-07,0.00010100004503488869,711.280275631938
19,-185.68549518927648,1.0,1.0267499153046347,1.0,1.0269583101010888,0.25,0.18473089858705488,5e-07,0.00010100000074545542,2468.1402418037765
20,-972.3990495635719,1.0,0.3942523257415787,1.0,0.3496291875223198,0.25,0.13806780159591645,5e-07,0.000101,4651.232538442781
21,-967.932514148153,1.0,0.40465154717441143,1.0,0.30445537541310025,0.25,0.1088755287964146,5e-07,0.000101,4599.205863732563
22,-298.7333666673647,1.0,0.9188830243970955,1.0,0.6626431029024009,0.25,0.28332615920174364,5e-07,0.00010024999874193546,2750.6645094327264
23,-332.1195311784712,1.0,1.925657179549301,1.0,2.3239562075373636,0.25,0.23273382869058493,5e-07,0.000101,1429.8350258737823
24,-167.00645252259878,1.0,1.0400466646730862,1.0,1.3116671010614331,0.25,0.08062096537639583,5e-07,0.00010099999989493832,2379.6073570335775
25,-719.886018583667,1.0,0.5551793397078533,1.0,0.20757014829620127,0.25,0.28491872565167675,5e-07,0.000101000010308941,3885.3473819605174
26,-255.0524129005519,1.0,0.870462921052972,1.0,0.7263670799459201,0.25,0.5437469599240125,5e-07,0.000101,2684.0268988935904
27,-607.0234435113564,1.0,0.5604240371577809,1.0,0.2618568529594435,0.25,0.27985120443489975,5e-07,0.00010100000919838628,3840.0738092416423
28,-657.7124664345966,1.0,0.5109879197624773,1.0,0.36076076681586733,0.25,0.3569029351747795,5e-07,0.00010100004291622594,3943.931177472965
29,-405.1877380938219,1.0,0.9189010399921149,1.0,0.5278605223674899,0.25,0.3409543017572308,5e-07,0.000101,2791.9347626477306
30,-2188.5869611622147,1.0,0.4381984753818626,1.0,9.999999999999999e-05,0.25,0.06574321991158327,5e-07,0.00010100019034731133,4382.708105399962
31,-272.31221991575137,1.0,1.5474147834372591,1.0,2.321458152897233,0.25,0.032855103489615074,5e-07,0.000101,1661.4022138928538
32,-951.23679435647,1.0,0.4759535955971873,1.0,0.23397960828823677,0.25,0.16748597620962513,5e-07,0.00010100000503431621,4239.801835434479
33,-222.28545198648973,1.0,1.0427028656662827,1.0,1.0765497285169852,0.25,0.08628591125173038,5e-07,0.00010099996105267853,2467.8137593445826
34,-867.3306599057303,1.0,0.6139546731542604,1.0,0.33614952767337514,0.25,0.13577282297386545,5e-07,0.000101,3707.820099990397
35,-679.4134705980307,1.0,0.5184490579165952,1.0,0.2590691806938871,0.25,0.24489106357143806,5e-07,0.00010100000726758217,4017.8809618454634
36,-1137.468989646929,1.0,0.5567872281520092,1.0,0.6557084194622768,0.25,0.41033172707580684,5e-07,0.000101,3575.2162909193557
37,-292.1584404838072,1.0,1.79050916493042,1.0,2.382397482628623,0.25,0.1690586703772188,5e-07,0.000101,1492.0944552924273
38,-453.29695207477164,1.0,0.580452445937944,1.0,0.6449338070304182,0.25,0.026629542915715503,5e-07,0.000101,3699.427890949408
39,-310.42454322497014,1.0,1.837104511522836,1.0,2.5880187809593775,0.25,0.0928499460101378,5e-07,0.00010100000150615905,1448.943254927525
40,-243.35192392221157,1.0,1.5253071855196745,1.0,1.872765513127704,0.25,0.3608362460963049,5e-07,0.000100999998241749,1699.867900275656
41,-258.8086136797459,1.0,1.6680964350405643,1.0,0.2897353487216041,0.25,2.0457736072520833,5e-07,0.00010099999851346665,1594.2801195037582
42,-2068.465962890014,1.0,0.5452254196425881,1.0,0.0001,0.25,0.10940373519967932,5e-07,0.00010100016794103345,4157.570179569396
43,-360.06556699163036,1.0,1.4209294100432328,1.0,2.2679347291773997,0.25,0.1054887152899709,5e-07,0.000101,1742.0080292418122
44,-298.0823840313253,1.0,0.7013964314022356,1.0,0.7356781245114289,0.25,0.15910941014232632,5e-07,0.000101,3219.201684449771
45,-407.6802789195855,1.0,1.3354820438085697,1.0,2.238382515532071,0.25,0.06657559609750656,5e-07,0.00010100000000000002,1820.6852179891812
46,-634.5795200072089,1.0,0.7094701615438024,1.0,0.4926804355626783,0.25,0.7382211360132116,5e-07,0.000101,3035.9473535885963
47,-932.8102928834666,1.0,0.427908897110137,1.0,0.3132508482956285,0.25,0.09809333937947778,5e-07,0.000101,4469.425703898497
48,-267.04710203327636,1.0,0.9184487668045911,1.0,0.8427848722019354,0.25,0.13302800558977518,5e-07,0.00010100000000000002,2736.1524766386
49,-228.01002653117024,1.0,1.5244224869292982,1.0,0.5821722503221515,0.25,1.565398689653182,5e-07,0.00010099999770499127,1718.7767703936167
50,-2015.4716952863755,1.0,0.3602726570302918,1.0,0.0001,0.25,0.1963379983896466,5e-07,0.00010099840625693788,4788.4083305861095
